Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-24.7262,0.000429653,0.000428635,0.000451764,0.000449681,0.00043987,0.000481155,0.000440905,0.000496913,0.000451853,0.000448358,0.000419706,0.000462182,0.000504471,0.000463634,0.000568223,0.000530026,0.000539624,0.000599309,0.000602002,0.000544774,0.000488347,0.000499006,0.000514091,0.000493772,0.000527411,0.000574798,0.000579206,0.000609207,0.000508308,0.00057046,0.000533342,0.000589869,0.00055447,0.000533446,0.000501576,0.000570704,0.000540452,0.000538344,0.000466426
-24.2262,0.000431462,0.000410079,0.000443229,0.000429448,0.000431118,0.000464214,0.000430679,0.000489064,0.000442253,0.00044217,0.000400628,0.000450085,0.00048955,0.000470072,0.000540705,0.000531912,0.000523338,0.000568765,0.000585919,0.000530237,0.000479825,0.000485471,0.000506125,0.000487976,0.000523499,0.000574208,0.000562923,0.000591091,0.000500746,0.000558897,0.000519732,0.00057665,0.00053324,0.000520359,0.000480801,0.000566676,0.000525814,0.000518749,0.000444089
-23.7262,0.000426728,0.000396242,0.000430162,0.000408207,0.000420801,0.000448743,0.000417958,0.000471693,0.000429867,0.000432447,0.00038895,0.000433804,0.00047091,0.000464524,0.000506734,0.00052007,0.000502442,0.000536013,0.000566432,0.000514258,0.000472969,0.000468889,0.000501121,0.00047944,0.000514811,0.000569134,0.000541333,0.000569938,0.000494717,0.000543791,0.000504143,0.000558627,0.000510935,0.000509032,0.000460901,0.000553599,0.000507523,0.000502671,0.000423568
-23.2262,0.000414152,0.000385352,0.000415032,0.000386897,0.000405703,0.000431572,0.00040406,0.000450216,0.000414701,0.000418855,0.000384185,0.00041674,0.00045019,0.000446125,0.00046956,0.000500261,0.000477519,0.000501609,0.000543424,0.00049654,0.000466694,0.000452878,0.000495054,0.000467143,0.000500635,0.000555684,0.000517814,0.000547445,0.000486416,0.000524304,0.000487773,0.000536712,0.000487477,0.000499274,0.000441101,0.000533999,0.000484855,0.000486363,0.000404274
-22.7262,0.000398245,0.000374574,0.000396838,0.000367267,0.000386758,0.000411809,0.000390653,0.000428915,0.000398236,0.000402988,0.000380933,0.000402533,0.000430774,0.000419371,0.000433919,0.000475441,0.000452424,0.000469673,0.000518986,0.000479303,0.000457117,0.000436679,0.000486337,0.000452423,0.000483305,0.000535596,0.000493976,0.000526359,0.000474194,0.000500268,0.00047241,0.00051276,0.000463989,0.000490515,0.000425659,0.000509093,0.000460386,0.000469656,0.000386282
-22.2262,0.000382253,0.000365196,0.000375255,0.000350569,0.000366466,0.000391208,0.000379462,0.000409078,0.0003812,0.000385965,0.000376627,0.000392716,0.000413962,0.000388214,0.00040304,0.000449532,0.000427882,0.000441969,0.000495558,0.000464346,0.00044519,0.000422108,0.000474926,0.000436514,0.000464749,0.000513896,0.000470514,0.000509135,0.0004588,0.000473656,0.000458733,0.000488892,0.000441635,0.00048231,0.000413328,0.000483419,0.000437133,0.000454491,0.000369088
-21.7262,0.00036774,0.000356375,0.000352007,0.000336682,0.000347116,0.000370179,0.000369279,0.000389976,0.000363613,0.000368248,0.000368844,0.000385897,0.000399033,0.000358,0.000378859,0.000426465,0.000403918,0.000418594,0.000473483,0.000451598,0.000431073,0.000410752,0.00046007,0.000419489,0.000446798,0.000492793,0.000447124,0.000496,0.000441136,0.000445699,0.000445624,0.000466349,0.000421118,0.00047195,0.00040375,0.00046179,0.000416697,0.000440091,0.000352431
-21.2262,0.000353654,0.000346177,0.000328956,0.0003246,0.000330211,0.000350157,0.000357123,0.000369732,0.000345597,0.000352332,0.000356286,0.000377472,0.000384097,0.000333924,0.000361179,0.000408097,0.000380956,0.000399872,0.000452535,0.0004412,0.000414783,0.000400489,0.000441142,0.000402491,0.000431864,0.000474482,0.000423378,0.000486205,0.000423177,0.000418432,0.000431525,0.000446573,0.000403197,0.00045739,0.000393943,0.000445054,0.000400149,0.000425443,0.000336958
-20.7262,0.000337881,0.000333455,0.000309378,0.000313692,0.000316062,0.000332131,0.000340819,0.000348028,0.000327287,0.000341565,0.000341342,0.000362862,0.000367593,0.000319009,0.000347705,0.000394531,0.000359532,0.000385451,0.000433017,0.00043331,0.000397936,0.000390719,0.0004197,0.000386985,0.000419841,0.000460249,0.000400236,0.000477969,0.000408175,0.000393479,0.000414983,0.000429767,0.000387821,0.000438675,0.000380409,0.000433112,0.000387898,0.000409717,0.00032382
-20.2262,0.000317233,0.00031717,0.000294065,0.000303364,0.000301917,0.00031489,0.000319363,0.000324921,0.000308383,0.000336997,0.000325187,0.000340761,0.000348427,0.000311478,0.000333905,0.000382563,0.000340088,0.000373244,0.000414878,0.000426401,0.000380817,0.000378582,0.000397386,0.000372612,0.000407304,0.000447973,0.000378192,0.000468787,0.000395629,0.000369358,0.000395306,0.000413736,0.000373607,0.000417626,0.000362092,0.000421512,0.000380462,0.000392419,0.000312968
