Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-16.083,0.000494174,0.000554708,0.00051461,0.000503222,0.000511894,0.000539322,0.000528494,0.000522333,0.000523298,0.000514158,0.000514794,0.000558867,0.000556274,0.000555227,0.000608497,0.000610257,0.000565572,0.000516258,0.000611555,0.000617991,0.000611539,0.000576765,0.000536836,0.000534536,0.000608877,0.000618228,0.000611714,0.000611951,0.000646975,0.000636277,0.000601491,0.000610236,0.000583229,0.000647771,0.000628584,0.000607971,0.000555108,0.000594834,0.000583002
-15.583,0.000494457,0.000559435,0.000516825,0.000507666,0.000510758,0.000534089,0.000525775,0.000518493,0.000514269,0.000522587,0.000517535,0.000558338,0.000558089,0.000550652,0.000602999,0.000604859,0.000566719,0.000515938,0.000613366,0.000618189,0.00060634,0.000575171,0.000535797,0.000533647,0.00060791,0.000616739,0.000611983,0.000614232,0.000647311,0.000633169,0.000594639,0.000603465,0.000583364,0.000648245,0.000626549,0.000613828,0.000554471,0.000595573,0.000581489
-15.083,0.000498374,0.000565675,0.00052176,0.000518858,0.000511068,0.000530803,0.000525913,0.000517219,0.000509884,0.000534004,0.000524323,0.000561549,0.000562963,0.000548358,0.000600901,0.000603132,0.000572002,0.000521374,0.000617913,0.000620403,0.000603786,0.000576457,0.000538995,0.00053707,0.000608274,0.00061873,0.000614056,0.00061908,0.000649454,0.000631724,0.000592476,0.000601036,0.000588554,0.000649654,0.000626238,0.000620343,0.00055635,0.000598021,0.000582187
-14.583,0.00050889,0.000573197,0.000531269,0.000538608,0.000514956,0.000533389,0.000532791,0.000522243,0.000511677,0.00054814,0.000537667,0.000570113,0.00057179,0.000550559,0.000605291,0.00060859,0.000585516,0.000535154,0.000626599,0.000626375,0.00060613,0.000582854,0.000549808,0.000547615,0.000613621,0.000626475,0.000619481,0.000628925,0.000655189,0.000635867,0.000598767,0.000606365,0.000600514,0.000654197,0.000629846,0.000628993,0.000563873,0.000604726,0.000586357
-14.083,0.000529843,0.000581654,0.000548848,0.000569044,0.000527751,0.000546999,0.000550696,0.000537852,0.000522536,0.000564758,0.00056108,0.000587436,0.000588224,0.000560687,0.000620169,0.000624817,0.000611395,0.00056185,0.000641514,0.000638171,0.000617573,0.000598773,0.00057339,0.000570254,0.000627535,0.000642753,0.000632266,0.000647259,0.000668875,0.000650641,0.000618459,0.000624302,0.000622905,0.000665196,0.000642145,0.000642058,0.000580963,0.000619754,0.000596771
-13.583,0.000558595,0.000586828,0.000572671,0.000603785,0.000550317,0.000572855,0.000578795,0.000565289,0.000544048,0.000577527,0.000590036,0.000611724,0.000610142,0.000579845,0.000646158,0.000651718,0.000647723,0.000599715,0.0006606,0.000654825,0.000640457,0.000624983,0.00060773,0.00060377,0.000649553,0.000666079,0.000654266,0.000672921,0.000692134,0.000676759,0.00065031,0.000654607,0.000653324,0.00068255,0.00066486,0.000655346,0.000606492,0.000642894,0.000613669
-13.083,0.00058297,0.000586474,0.000594144,0.000628491,0.000575075,0.000601326,0.000604542,0.00059364,0.000567203,0.00058195,0.000612517,0.000632134,0.000628543,0.000599473,0.000672454,0.000678408,0.000682394,0.000636801,0.000676564,0.000670885,0.000664539,0.000650356,0.000638107,0.000633241,0.000670702,0.000687356,0.000677908,0.000696085,0.000717148,0.000703691,0.00067841,0.000681936,0.000680033,0.000697203,0.000687516,0.000663214,0.000630417,0.000665097,0.00062968
-12.583,0.000594777,0.000583361,0.000606477,0.00063672,0.000594676,0.000622349,0.000617545,0.000611155,0.000582765,0.000579632,0.00062162,0.000641642,0.000636988,0.000610965,0.000687202,0.000694679,0.000704593,0.000663046,0.000683524,0.00068102,0.000677253,0.000662807,0.000652239,0.000645832,0.000681973,0.000697804,0.00069401,0.000708778,0.000733342,0.000720259,0.00069044,0.000693706,0.000695771,0.000702357,0.000701566,0.000665857,0.000644587,0.000677921,0.00063765
-12.083,0.0005966,0.000581959,0.000609494,0.00063271,0.000605621,0.000632482,0.000620028,0.000617437,0.000589566,0.000574928,0.00062052,0.000642162,0.00063658,0.000613304,0.000689218,0.000700168,0.000713325,0.00067655,0.00068208,0.00068487,0.000676269,0.000661489,0.000651072,0.00064273,0.000683745,0.000696645,0.000700264,0.00071191,0.000736746,0.000724381,0.000687146,0.000690676,0.000703086,0.000698418,0.000706864,0.000666674,0.000648806,0.000680823,0.00063712
-11.583,0.000599489,0.00058763,0.000609246,0.000625342,0.000610711,0.000636452,0.000623772,0.000621319,0.000593241,0.00057378,0.000619368,0.00064214,0.000635576,0.000614217,0.000687496,0.000701746,0.000716466,0.000683001,0.000679144,0.000687119,0.000670687,0.000656974,0.000646978,0.000635984,0.000684197,0.000691982,0.000702128,0.000712924,0.000733446,0.000723505,0.000677684,0.000682693,0.000711071,0.000692271,0.000709998,0.000670125,0.00065057,0.000681795,0.000634228
-11.083,0.000613757,0.000604459,0.000613987,0.000625064,0.000618276,0.000642322,0.000641054,0.000634906,0.000602357,0.000583257,0.000628098,0.000651806,0.000644103,0.000624937,0.000693644,0.00070782,0.000725669,0.000692516,0.000684092,0.000694555,0.000676546,0.000665382,0.000654329,0.000640623,0.00069252,0.000694871,0.000710967,0.000722752,0.000735924,0.000728633,0.00067501,0.000683109,0.000728201,0.000694052,0.000720471,0.000678633,0.000659184,0.000691339,0.000638272
-10.583,0.000636897,0.00062995,0.000625746,0.000637085,0.000632912,0.00065232,0.000670907,0.000659213,0.000619871,0.000606335,0.000647087,0.000672961,0.000662606,0.000646455,0.000710034,0.000719998,0.000744266,0.000708833,0.000700142,0.000709604,0.000699172,0.000690326,0.000675175,0.000659579,0.000708929,0.000708907,0.000731033,0.000742858,0.000749272,0.000742057,0.000685961,0.000696599,0.000751878,0.000704696,0.000737245,0.000690416,0.000676196,0.000711147,0.000652648
-10.083,0.00065944,0.000654498,0.00064007,0.000660464,0.00065404,0.000664409,0.000700997,0.0006832,0.000641703,0.000639988,0.000667817,0.00069952,0.00068212,0.00066821,0.000729295,0.000734163,0.000763892,0.000725061,0.000721993,0.000729092,0.000726558,0.000719103,0.000701861,0.000683352,0.000726438,0.00072743,0.000755296,0.000765494,0.000766975,0.000757646,0.000707118,0.000718524,0.000772975,0.000718894,0.000753602,0.000703558,0.000697347,0.000734246,0.000672777
-9.58302,0.00067473,0.000667016,0.000651472,0.000688417,0.000676687,0.000676173,0.000718159,0.000694705,0.000659379,0.000673552,0.000680531,0.000722569,0.000693323,0.000678532,0.000742616,0.000745355,0.000772787,0.000731084,0.000740618,0.000747042,0.000744199,0.000738124,0.000724878,0.000703175,0.000737511,0.000741005,0.000773125,0.000782575,0.000779525,0.000767562,0.000727498,0.000740776,0.000784385,0.000730986,0.000764269,0.000716169,0.000716133,0.000750832,0.000691718
-9.08302,0.000681382,0.000663292,0.000657205,0.000709592,0.000692958,0.000684984,0.000715038,0.000690369,0.000666495,0.00069389,0.00068187,0.000735374,0.000693541,0.000672821,0.000746524,0.000751512,0.000765663,0.000723018,0.000750125,0.000759018,0.0007456,0.000742737,0.000738722,0.000715824,0.000739679,0.000745411,0.000778056,0.000789755,0.000782271,0.0007677,0.000735418,0.000754942,0.000784006,0.000738311,0.000766704,0.000725501,0.000726683,0.000755136,0.000705267
-8.58302,0.000681251,0.000648677,0.00065746,0.000714326,0.000696661,0.000688943,0.000696276,0.000677592,0.000662469,0.00069328,0.000675476,0.000736326,0.000687471,0.000655879,0.000743333,0.000754138,0.000748434,0.000706239,0.000749333,0.000763567,0.000734516,0.000736729,0.00074275,0.000720502,0.000735304,0.000743886,0.000770401,0.000787127,0.00077815,0.000758418,0.000725592,0.000756551,0.000773549,0.000740113,0.000760062,0.000728491,0.000725475,0.000746416,0.000712493
-8.08302,0.000676091,0.000635929,0.000654833,0.000703186,0.000689274,0.000687644,0.000675912,0.000665049,0.00065197,0.000675964,0.000669368,0.000730296,0.000681803,0.000638832,0.000739138,0.000755555,0.000731319,0.000689943,0.000741295,0.000762793,0.000722699,0.000728452,0.000739454,0.000718449,0.000729261,0.000742701,0.000756701,0.000779961,0.000772534,0.000744071,0.000706783,0.000748611,0.000757169,0.000737044,0.000748001,0.000726193,0.000713654,0.000730248,0.000715382
-7.58302,0.000665651,0.000632351,0.000651032,0.000684843,0.000676144,0.00068137,0.000661785,0.000655716,0.000639686,0.000652703,0.000667503,0.000724301,0.000676689,0.000628032,0.000737127,0.00075536,0.000718963,0.000679316,0.000730451,0.000760054,0.000715853,0.000722176,0.00073159,0.000710654,0.000724696,0.000744343,0.000744284,0.000772164,0.000768275,0.000730051,0.000692481,0.000737419,0.000737929,0.000731027,0.000734664,0.000722276,0.000695757,0.000713591,0.000715565
