Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-20.3041,0.000523591,0.000629802,0.000550255,0.000915833,0.000543775,0.000461698,0.000693382,0.000524488,0.000586383,0.000636889,0.000643192,0.00060759,0.000665482,0.000664463,0.000635381,0.000722824,0.000998737,0.00066476,0.000617659,0.000656709,0.000690632,0.000738635,0.000712081,0.000594931,0.000609159,0.00077535,0.000678827,0.00065515,0.000617775,0.000672417,0.000684396,0.000642332,0.000878409,0.000918565,0.000645522,0.000779091,0.000640311,0.000827517,0.000713851
-19.8041,0.000538008,0.000618181,0.000553802,0.000878353,0.000545257,0.000475072,0.000651575,0.000510007,0.000589939,0.000637389,0.000627468,0.000613826,0.000656033,0.00066493,0.000654979,0.000708807,0.00091741,0.000666439,0.000627891,0.000659106,0.00069298,0.00073257,0.0006909,0.000611321,0.000618397,0.000776042,0.000679335,0.000662048,0.000626068,0.000671032,0.000676913,0.000630293,0.000866959,0.000894354,0.00063708,0.000782152,0.000641162,0.000798955,0.000709592
-19.3041,0.0005488,0.000614245,0.000557115,0.000827562,0.000541488,0.000483253,0.000621059,0.000493012,0.000593939,0.000638032,0.000622588,0.000616128,0.000643331,0.000666624,0.000669487,0.000704428,0.000861072,0.000668909,0.000641065,0.000661848,0.000694326,0.000730928,0.000675426,0.000622116,0.000626957,0.000775552,0.000679478,0.000668014,0.000633878,0.000676658,0.000670872,0.000627353,0.000852181,0.000868338,0.000625067,0.000781261,0.000642662,0.00077374,0.000702182
-18.8041,0.000558802,0.000612317,0.000561803,0.000757756,0.000529202,0.000487964,0.000589646,0.000476595,0.000597926,0.000636693,0.000619825,0.000618928,0.000625917,0.000667359,0.000681965,0.00070257,0.000810048,0.000671427,0.000656649,0.000668282,0.000695834,0.000728597,0.000660665,0.000632151,0.00063657,0.000778428,0.000679356,0.000675724,0.000643126,0.000685861,0.000667988,0.000632346,0.00081919,0.000834452,0.000615967,0.000774354,0.000644949,0.00074114,0.000688326
-18.3041,0.000567654,0.000612009,0.00056973,0.000688389,0.00051211,0.000492112,0.000566396,0.000465825,0.000599307,0.000633769,0.000623458,0.000621767,0.000608091,0.000665568,0.000690694,0.00070359,0.000774646,0.000672402,0.000676773,0.000675517,0.000697585,0.000730235,0.000651508,0.000640584,0.000646211,0.000780181,0.000677588,0.000683921,0.000655334,0.000699913,0.000672761,0.000648865,0.000776192,0.000795968,0.000613684,0.000761363,0.000648165,0.000705449,0.000669455
-17.8041,0.000572517,0.000611433,0.000578694,0.000635004,0.000491044,0.000495655,0.000556848,0.000465489,0.00059647,0.00063053,0.000631958,0.000623066,0.000593953,0.000659528,0.00069346,0.00070475,0.000755445,0.000669861,0.000699048,0.000680427,0.000699191,0.000732475,0.000650461,0.000645168,0.000654216,0.000779865,0.000674197,0.000690534,0.000668176,0.000713923,0.000684346,0.000672005,0.000729201,0.000758889,0.000619586,0.000744714,0.00065161,0.000670237,0.000646951
-17.3041,0.000572012,0.000611163,0.000588243,0.000609657,0.000472603,0.000502014,0.00056556,0.000480765,0.000589661,0.000626948,0.000643434,0.000623197,0.000588729,0.000649911,0.000690055,0.000702988,0.000749619,0.000665388,0.000720885,0.000682234,0.000700693,0.000734068,0.000657225,0.000644922,0.000660003,0.000775972,0.000670103,0.000693838,0.000680824,0.000724304,0.000700503,0.000696149,0.000691333,0.000730434,0.000633625,0.000729175,0.000653944,0.000643087,0.000625127
-16.8041,0.000565873,0.0006121,0.00059683,0.000611916,0.000463955,0.00051358,0.000589173,0.000509536,0.00058208,0.000624147,0.000655056,0.00062191,0.000595714,0.000639762,0.000682905,0.000697174,0.000748942,0.000661359,0.000739187,0.00068116,0.000701526,0.00073292,0.000668479,0.000639942,0.000663925,0.000767497,0.000666416,0.000692552,0.000691104,0.000728742,0.000715971,0.000714095,0.000675321,0.000714577,0.000649805,0.00072019,0.000654089,0.000631705,0.000608154
-16.3041,0.000556045,0.000614406,0.000603261,0.000620601,0.000469651,0.000529259,0.000614766,0.000541568,0.000578292,0.000622159,0.00066195,0.000619865,0.000612998,0.000633293,0.000675942,0.000687595,0.000742659,0.000659469,0.000750811,0.00068089,0.000701638,0.000726958,0.000676603,0.000632356,0.000667393,0.000757755,0.000664752,0.000688517,0.000697057,0.000726918,0.000725727,0.000721712,0.000678547,0.000708548,0.000662616,0.000719482,0.000652238,0.000634692,0.000597921
-15.8041,0.000546894,0.000616672,0.000608649,0.000620907,0.000490237,0.000546981,0.000632159,0.000567405,0.000579875,0.000620878,0.000663515,0.000617618,0.000636604,0.000632459,0.000671325,0.000677384,0.000729006,0.000658641,0.000755158,0.000683969,0.000701264,0.000719259,0.000678652,0.000625161,0.000671057,0.000749032,0.000665897,0.000684151,0.000698976,0.000722393,0.000731333,0.000722428,0.000691727,0.000707898,0.000670057,0.000723751,0.00065026,0.000647424,0.000596154
