Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-21.4606,0.000655235,0.00063695,0.000674402,0.000689661,0.000691739,0.000692495,0.000669667,0.000661202,0.000657889,0.000661415,0.00070801,0.000722374,0.000733623,0.000689174,0.000746902,0.000784658,0.000744403,0.000756302,0.000798428,0.000787201,0.000777144,0.000772341,0.000786471,0.000716628,0.000774872,0.00073955,0.000771204,0.000787886,0.000782832,0.000798747,0.000755873,0.000761038,0.000729343,0.000767912,0.000759326,0.000807384,0.000781181,0.000792922,0.000731959
-20.9606,0.000659156,0.000662185,0.000678941,0.000693351,0.000708299,0.000701549,0.000679651,0.000671206,0.000664652,0.000659201,0.00071766,0.00071625,0.00073633,0.000692991,0.000746626,0.000787166,0.000755812,0.000757628,0.000792362,0.000782387,0.000790753,0.000797593,0.000787067,0.000725486,0.000770725,0.000757767,0.000779536,0.000799969,0.000776273,0.000798923,0.000767105,0.000764547,0.000730723,0.000771161,0.000757729,0.00080263,0.000782599,0.000782124,0.000742921
-20.4606,0.000655602,0.000663557,0.000672459,0.000688465,0.000706268,0.000697559,0.00067622,0.000663452,0.000656968,0.000653275,0.000714716,0.000706146,0.000730172,0.000688185,0.000738087,0.000780435,0.000752878,0.000749368,0.000784679,0.000772892,0.000793226,0.000802621,0.000782005,0.000724529,0.000765246,0.000761057,0.000777756,0.000798129,0.000767373,0.000793141,0.000765288,0.000759145,0.000725408,0.000764627,0.000750623,0.000793069,0.000773123,0.000769554,0.000741529
-19.9606,0.000648584,0.000652532,0.00066034,0.000680943,0.000694118,0.00068805,0.000669957,0.000650392,0.000642587,0.000645183,0.000705771,0.00069543,0.000718841,0.000675768,0.000729069,0.000770941,0.000743935,0.000738108,0.000775276,0.000762126,0.000787752,0.000796565,0.000772527,0.000716529,0.000757547,0.000756654,0.000768625,0.00079005,0.000756904,0.00078298,0.000754893,0.000750896,0.000716805,0.000753117,0.000741676,0.000781983,0.000763107,0.000756054,0.000734676
-19.4606,0.000639753,0.000638654,0.000646409,0.000673029,0.000678436,0.000676936,0.000662439,0.000638231,0.000627263,0.000636339,0.000692316,0.000684397,0.000704307,0.000660579,0.000719378,0.000760035,0.000733991,0.000727437,0.000765071,0.000750717,0.000777783,0.00078503,0.000762484,0.000707174,0.000747855,0.00074946,0.000756889,0.000778365,0.00074532,0.000770202,0.000741934,0.000741248,0.000706797,0.000741744,0.00073221,0.000770011,0.000752608,0.000743075,0.000725174
-18.9606,0.00062989,0.000622336,0.000629863,0.000664517,0.000661157,0.000663556,0.000651387,0.000626015,0.00061081,0.000625238,0.000674477,0.000674007,0.000687032,0.000643058,0.00070742,0.000747252,0.000723048,0.000716573,0.000752589,0.00073797,0.000763663,0.000768499,0.000752305,0.000696886,0.000735238,0.000739432,0.000742251,0.000763417,0.000732009,0.000755279,0.000727477,0.00072971,0.000695135,0.000729567,0.00072111,0.000755881,0.000740053,0.000729577,0.000713135
-18.4606,0.000619333,0.000603517,0.000609984,0.000655014,0.000641853,0.000646862,0.00063615,0.00061303,0.000592904,0.00061014,0.000652968,0.000664771,0.000666133,0.000622898,0.000693657,0.000731645,0.000710726,0.000705795,0.000736627,0.000722435,0.000745192,0.000745981,0.000741908,0.000685116,0.000718438,0.000725564,0.000723349,0.000745317,0.000716505,0.000738396,0.000710639,0.00071644,0.000682343,0.000716001,0.000708082,0.00073779,0.000725531,0.000714305,0.000698088
-17.9606,0.000610352,0.000586212,0.000590161,0.00064583,0.00062373,0.000629194,0.000618277,0.000600219,0.000576666,0.00059347,0.000631145,0.000657642,0.0006449,0.00060397,0.000681036,0.000714175,0.00069844,0.000698472,0.000719632,0.000705661,0.000725608,0.000720557,0.000733239,0.000672897,0.000699183,0.000709866,0.00070294,0.000726743,0.000701311,0.000723494,0.000694233,0.00070276,0.000670592,0.000704043,0.000694052,0.000717586,0.000710738,0.000699012,0.000681861
-17.4606,0.000604433,0.000575111,0.000574934,0.000638454,0.000609214,0.000613009,0.000601383,0.000586726,0.000564173,0.000579453,0.000614063,0.000652159,0.000628062,0.000589786,0.000672335,0.000696053,0.000687664,0.000695266,0.000706623,0.00069078,0.000709868,0.000698448,0.00072705,0.00066047,0.000681408,0.00069526,0.000684243,0.000710968,0.000689058,0.000714752,0.000680706,0.000690541,0.00066129,0.00069574,0.000680352,0.000699837,0.000697832,0.000686066,0.000667297
-16.9606,0.000598658,0.000571372,0.000566309,0.000633303,0.000597539,0.000598649,0.000588257,0.000572633,0.000553676,0.000570342,0.000603056,0.000645298,0.000616379,0.000580382,0.000667579,0.000677209,0.000678319,0.00069365,0.000701749,0.000681314,0.000699721,0.000682028,0.000721744,0.000647532,0.000669264,0.000683802,0.000668141,0.000698266,0.000679875,0.000712461,0.000669435,0.000680537,0.00065331,0.000690086,0.000667194,0.000687253,0.000687334,0.000676402,0.000655001
-16.4606,0.000589769,0.000573531,0.000563551,0.000629033,0.000588768,0.000585961,0.00058043,0.000560996,0.000544113,0.00056559,0.000596058,0.00063666,0.000609088,0.000575226,0.000663093,0.000658858,0.000670153,0.000690251,0.000704826,0.000679799,0.000693932,0.000670353,0.000716514,0.000635563,0.000664709,0.000676908,0.000655242,0.0006874,0.000673366,0.000714308,0.000660654,0.000673497,0.000645449,0.000684487,0.000655143,0.000679926,0.000678876,0.000669909,0.000644728
-15.9606,0.00057822,0.000577927,0.000565784,0.000623503,0.000582764,0.000574807,0.000578025,0.000555246,0.000535995,0.000561862,0.000590655,0.000628701,0.000604519,0.000572856,0.000654605,0.000643304,0.000663855,0.000683366,0.00071177,0.00068479,0.000689023,0.000661306,0.00071141,0.000626537,0.000666385,0.000672452,0.0006455,0.000678021,0.000667803,0.000716105,0.00065503,0.000670027,0.000638723,0.000676495,0.000645797,0.000676565,0.000671971,0.00066535,0.000636193
-15.4606,0.000567405,0.000579514,0.000571322,0.000614638,0.00057696,0.000564762,0.000580143,0.000555953,0.000528912,0.000557944,0.000585384,0.000622152,0.000599774,0.000570883,0.000641597,0.000632064,0.000658746,0.000673576,0.000715432,0.000690004,0.000679985,0.000653143,0.000705947,0.000620618,0.000671186,0.000666331,0.000638777,0.000669461,0.000660629,0.000714132,0.000652438,0.000669563,0.000634637,0.000665834,0.000640368,0.000674567,0.000666848,0.000660608,0.000628689
-14.9606,0.000560504,0.000574618,0.000575768,0.000602263,0.000567527,0.000555123,0.000583968,0.000559729,0.00052267,0.000554598,0.000579087,0.000614818,0.000593235,0.000566762,0.000626128,0.000625433,0.000653487,0.000662308,0.000710144,0.000687864,0.000663734,0.000645496,0.00069861,0.000616514,0.000673699,0.000656805,0.000635463,0.000660591,0.000650887,0.000708931,0.00065076,0.000669998,0.000634151,0.000655404,0.000638625,0.000671039,0.000663321,0.000653394,0.00062124
-14.4606,0.000558697,0.000564041,0.000575747,0.000589515,0.000555693,0.000547418,0.000585682,0.000563472,0.000518128,0.000554666,0.000572766,0.000604664,0.000585818,0.000560737,0.000611449,0.000622313,0.000648134,0.00065164,0.000696667,0.000677863,0.000643757,0.000640259,0.000689592,0.000613281,0.000671026,0.000645264,0.000637286,0.000651704,0.000641372,0.000706625,0.000647152,0.00067009,0.000635719,0.000649796,0.000638864,0.000665411,0.000659995,0.000643806,0.000613694
-13.9606,0.000560002,0.000552491,0.000569979,0.00058026,0.000546452,0.000543775,0.000582909,0.000565134,0.000515469,0.000556839,0.000568556,0.000592155,0.000579512,0.000556146,0.000600706,0.000621741,0.000643189,0.000643425,0.00067957,0.000664592,0.000628461,0.000638559,0.000681207,0.000610716,0.000663486,0.000635036,0.000646201,0.00064412,0.000636689,0.000711734,0.000640883,0.000669918,0.000636629,0.000651142,0.00063908,0.000658815,0.000654416,0.000634463,0.000606537
-13.4606,0.000561293,0.000545399,0.000561888,0.000575888,0.000543203,0.000543962,0.000575921,0.000563914,0.000515613,0.000558252,0.000567964,0.000579476,0.000575438,0.000557844,0.00059456,0.000624139,0.000639115,0.000639421,0.000664948,0.000653941,0.000624623,0.000638439,0.000676752,0.000607994,0.000652941,0.00062776,0.000660736,0.000639886,0.000640267,0.000722593,0.000635658,0.000670109,0.000635094,0.00065739,0.000638543,0.000653728,0.000645209,0.000628444,0.000600436
-12.9606,0.000562421,0.00054543,0.000557093,0.000575756,0.000546306,0.000546652,0.000567462,0.00056171,0.000520794,0.000559593,0.000572277,0.000570067,0.000573494,0.000567787,0.000592976,0.000628695,0.000637358,0.000640193,0.000657808,0.000648994,0.000632588,0.000637819,0.000677969,0.000605538,0.000643793,0.000622312,0.00067526,0.000641247,0.000651382,0.000731755,0.000637516,0.000671508,0.00063186,0.00066504,0.000638798,0.000652249,0.000635652,0.000627881,0.000596749
