Arc_length vs Data,001_12months_DTI_antsBM,002_12months_DTI_antsBM,007_12months_DTI_antsBM,008_12months_DTI_antsBM,010_10months_DTI_antsBM,010_14months_DTI_antsBM,012_10months_DTI_antsBM,012_14months_DTI_antsBM,013_13months_DTI_antsBM,014_13months_DTI_antsBM,016_12months_DTI_antsBM,017_11months_DTI_antsBM,018_11months_DTI_antsBM,019_12months_DTI_antsBM,020_11months_DTI_antsBM,020_14months_DTI_antsBM,021_11months_DTI_antsBM,021_14months_DTI_antsBM,022_11months_DTI_antsBM,022_14months_DTI_antsBM,023_11months_DTI_antsBM,023_14months_DTI_antsBM,025_10months_DTI_antsBM,025_13months_DTI_antsBM,026_11months_DTI_antsBM,027_11months_DTI_antsBM,028_10months_DTI_antsBM,028_13months_DTI_antsBM,029_12months_DTI_antsBM,030_12months_DTI_antsBM,031_10months_DTI_antsBM,031_13months_DTI_antsBM,032_12months_DTI_antsBM,033_10months_DTI_antsBM,033_13months_DTI_antsBM,034_12months_DTI_antsBM,035_12months_DTI_antsBM,036_12months_DTI_antsBM,Atlas
-27.3023,0.0008347,0.000855148,0.000895062,0.000858228,0.000843482,0.000750992,0.00080323,0.000845504,0.00079908,0.00091618,0.00089199,0.000904925,0.000843418,0.000937572,0.00082912,0.000864653,0.00108189,0.000959444,0.000870872,0.000866249,0.000869736,0.000954461,0.000966978,0.000909953,0.00084035,0.000960313,0.000883559,0.00089425,0.00080032,0.000970736,0.000944005,0.000945416,0.000948281,0.000862279,0.000791883,0.000899414,0.000858431,0.000870835,0.000860233
-26.8023,0.0007766,0.000807289,0.000840251,0.000819223,0.000783659,0.000706439,0.000752243,0.000797981,0.000757391,0.000876468,0.000841261,0.000858458,0.000799665,0.000870008,0.000781777,0.000817387,0.0010245,0.000924336,0.000842868,0.000829425,0.000839613,0.000908492,0.000907288,0.000859894,0.000810621,0.000898574,0.000834102,0.00086207,0.000772202,0.00091767,0.000899114,0.00089543,0.000899674,0.000836966,0.000776901,0.000864305,0.00082161,0.000832073,0.000823828
-26.3023,0.000719997,0.000747159,0.00077807,0.000775526,0.00072027,0.00066451,0.000709993,0.000752347,0.000712845,0.000830608,0.000785912,0.000811108,0.000755495,0.000797702,0.000743016,0.000778524,0.000951793,0.000879519,0.000812092,0.000793881,0.00080047,0.000855994,0.00085027,0.00081462,0.000780445,0.000842423,0.00078844,0.000827609,0.000742466,0.000861938,0.000847916,0.000844635,0.000848411,0.000807987,0.000758047,0.000828839,0.000781478,0.000796623,0.000791758
-25.8023,0.00066702,0.000684323,0.000716362,0.00072599,0.000659797,0.000629309,0.000669483,0.000702352,0.000666806,0.000775552,0.000729604,0.000761614,0.000710519,0.000723988,0.000708866,0.000740446,0.000870664,0.000825819,0.000779702,0.000758477,0.00075636,0.000795878,0.000790682,0.000765948,0.000750829,0.000782763,0.000740132,0.00079041,0.000713964,0.00080275,0.000795774,0.000791568,0.000790555,0.000776143,0.000736118,0.000794574,0.000743125,0.000760408,0.0007612
-25.3023,0.000632954,0.000640673,0.000673394,0.000684569,0.000622904,0.000615091,0.000643465,0.000661584,0.000632104,0.000725226,0.000689934,0.000724296,0.000678132,0.000668922,0.000687023,0.000713523,0.00080601,0.000783256,0.000753153,0.000731863,0.000721785,0.000746743,0.000742,0.000728449,0.000730868,0.000739145,0.000707442,0.000760023,0.000700204,0.000756452,0.000755701,0.000753159,0.000744922,0.0007517,0.000719404,0.000770454,0.000716462,0.000733539,0.000742298
-24.8023,0.000629361,0.000630765,0.00065561,0.00066494,0.000630007,0.000631124,0.000646928,0.000644951,0.000625008,0.000684417,0.000678246,0.000715348,0.000677286,0.000655244,0.000694768,0.0007198,0.000765104,0.000750625,0.000745982,0.000731938,0.000706443,0.000726008,0.000713872,0.000700642,0.00072917,0.000730689,0.000708064,0.000755468,0.00071149,0.000737224,0.000743948,0.000745869,0.000731392,0.000744535,0.000713926,0.000763595,0.000717619,0.000725772,0.000743357
-24.3023,0.000641745,0.00064177,0.000655626,0.000665493,0.000662022,0.000663376,0.000665729,0.000649143,0.000640997,0.000663333,0.00068907,0.000729818,0.000700074,0.00066997,0.000722566,0.000749807,0.000752353,0.000736353,0.000756326,0.000750903,0.000712055,0.000727417,0.000709546,0.000685819,0.000739117,0.000751171,0.000730466,0.000774001,0.000735714,0.000746876,0.000756294,0.000760078,0.000745378,0.000751498,0.000720287,0.000769507,0.000737232,0.000733195,0.000756485
-23.8023,0.000657889,0.000650902,0.000665618,0.000673602,0.000684421,0.000685454,0.000680639,0.000661071,0.000658635,0.000664325,0.000706581,0.00074682,0.00072609,0.000685671,0.000754677,0.000782258,0.000758833,0.000737318,0.000769877,0.00077044,0.000725791,0.000738051,0.000721445,0.000687228,0.000749932,0.000781132,0.000749486,0.000796649,0.000752889,0.0007672,0.000774157,0.00077715,0.000766382,0.000763843,0.000730551,0.000779356,0.000755608,0.000747874,0.00076963
-23.3023,0.000661843,0.000648143,0.000672983,0.000674065,0.000686507,0.000689138,0.000678886,0.000666206,0.000664601,0.000664965,0.00071526,0.000746595,0.000732644,0.000686886,0.000766735,0.000795525,0.000756743,0.000731924,0.000774548,0.000775632,0.00073235,0.000740864,0.000732848,0.000691953,0.000760172,0.000795278,0.000752913,0.000808293,0.000756742,0.000780397,0.000784762,0.000782788,0.000771752,0.000769373,0.000734083,0.000780637,0.000759937,0.000756688,0.000769843
-22.8023,0.000657649,0.000641721,0.0006774,0.000671237,0.000683425,0.000689643,0.000670771,0.00066728,0.000661181,0.000666421,0.000718827,0.000738697,0.000727155,0.000682347,0.000771309,0.000801196,0.000748467,0.000722877,0.000775315,0.0007722,0.000734271,0.0007376,0.000739193,0.00069567,0.000768887,0.000800894,0.000750953,0.000812197,0.000759528,0.00078696,0.00079126,0.000784139,0.0007687,0.000769178,0.000733892,0.000777335,0.000758136,0.000761652,0.000760381
