Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-12.5745,0.213452,0.212274,0.242755,0.241367,0.227535,0.230882,0.219342,0.236276,0.22175,0.21603,0.232531,0.227151,0.228959,0.221637,0.215408,0.22234,0.215772,0.212683,0.229356,0.219006,0.282489,0.233957,0.25217,0.213587,0.213595,0.239425,0.218086,0.219701,0.225324,0.228475,0.206267,0.210251,0.231234,0.219608,0.211198,0.22284,0.215448,0.210898,0.216904,0.194565,0.200472,0.18999,0.276006,0.196719,0.206927,0.206375,0.208019,0.205119,0.18136,0.18007,0.193047,0.19871,0.188422,0.188379,0.19024,0.198923,0.196668,0.216815,0.165747
-12.0745,0.200639,0.202603,0.220495,0.226034,0.209498,0.205833,0.203468,0.211375,0.206991,0.198026,0.217719,0.215455,0.215257,0.207,0.20008,0.212319,0.200232,0.199312,0.218914,0.21316,0.251296,0.220228,0.233523,0.205647,0.207075,0.208791,0.210171,0.212761,0.207083,0.216158,0.200977,0.202061,0.221777,0.20553,0.206571,0.204463,0.197702,0.195334,0.200518,0.181086,0.194126,0.184461,0.230706,0.186704,0.189529,0.188015,0.203826,0.196005,0.174005,0.170912,0.178075,0.177335,0.182542,0.175993,0.17731,0.189742,0.179461,0.193282,0.156295
-11.5745,0.203288,0.206247,0.219029,0.221582,0.219511,0.209546,0.208632,0.215963,0.211433,0.202021,0.222389,0.221768,0.220976,0.208446,0.203922,0.214848,0.206151,0.202484,0.227805,0.219837,0.251932,0.227361,0.237874,0.210504,0.214331,0.210757,0.216597,0.223209,0.211533,0.219077,0.208604,0.210178,0.229206,0.210908,0.213407,0.203766,0.19885,0.196983,0.202366,0.18579,0.199024,0.188952,0.221171,0.190472,0.192802,0.190989,0.208396,0.199419,0.179971,0.173242,0.18038,0.178528,0.189349,0.180382,0.182638,0.193725,0.181231,0.190685,0.159107
-11.0745,0.213209,0.215613,0.230065,0.223507,0.234896,0.224258,0.222419,0.2302,0.222296,0.215566,0.234487,0.234158,0.234761,0.218776,0.21371,0.222804,0.219616,0.213576,0.242463,0.231365,0.264678,0.242608,0.249355,0.217902,0.226145,0.223197,0.231063,0.238343,0.226539,0.228981,0.220036,0.222409,0.240454,0.224651,0.224463,0.212586,0.205689,0.20509,0.211468,0.199182,0.20891,0.196888,0.228468,0.198329,0.201188,0.200351,0.218927,0.209134,0.187677,0.178418,0.189607,0.18861,0.199869,0.190524,0.194682,0.202673,0.189876,0.197434,0.166324
-10.5745,0.224859,0.22631,0.245046,0.228368,0.247557,0.241007,0.237791,0.245155,0.233387,0.233007,0.247975,0.246891,0.248904,0.231412,0.223673,0.23202,0.233916,0.224734,0.254483,0.242475,0.276628,0.255765,0.257932,0.224224,0.237112,0.236602,0.246609,0.250486,0.243715,0.239621,0.229914,0.232853,0.249254,0.237043,0.23313,0.222852,0.212224,0.214151,0.220783,0.214121,0.219313,0.205186,0.243071,0.204028,0.209502,0.209473,0.230574,0.219674,0.193531,0.182236,0.19886,0.198797,0.210513,0.201284,0.208583,0.213533,0.199086,0.20598,0.173051
-10.0745,0.238046,0.240039,0.262924,0.238119,0.25788,0.257897,0.255653,0.262271,0.244658,0.253247,0.261984,0.260068,0.26219,0.24473,0.234541,0.24346,0.247228,0.23469,0.264313,0.253297,0.287429,0.267423,0.263818,0.232296,0.248885,0.251595,0.263256,0.261136,0.2625,0.249909,0.23825,0.242707,0.255343,0.248019,0.24065,0.233397,0.21947,0.224829,0.229428,0.229083,0.23127,0.214831,0.263609,0.208369,0.21746,0.217996,0.243783,0.231131,0.198732,0.185228,0.20767,0.20813,0.222339,0.213286,0.223741,0.226393,0.207758,0.215434,0.180712
-9.57454,0.249966,0.254323,0.278424,0.252059,0.262688,0.26946,0.272586,0.27834,0.252747,0.270884,0.27205,0.269664,0.270621,0.251801,0.243377,0.253212,0.25321,0.239332,0.269648,0.260039,0.291423,0.275414,0.26416,0.24185,0.259428,0.263581,0.276598,0.267134,0.277504,0.257061,0.242247,0.249547,0.256511,0.255264,0.24393,0.240893,0.226053,0.234532,0.234103,0.239352,0.242848,0.224326,0.287446,0.211051,0.221582,0.222325,0.255945,0.240156,0.202231,0.185846,0.213258,0.211612,0.232894,0.223144,0.235958,0.237544,0.211719,0.222116,0.18885
-9.07454,0.259308,0.266914,0.286842,0.268996,0.263307,0.273347,0.28636,0.292569,0.256545,0.280079,0.27528,0.27368,0.273,0.246067,0.247757,0.258376,0.249582,0.239215,0.270225,0.261681,0.289173,0.28103,0.260015,0.253928,0.268454,0.27116,0.282641,0.267932,0.283955,0.261715,0.242459,0.253633,0.254577,0.259463,0.243224,0.243293,0.232042,0.242553,0.23513,0.243008,0.253519,0.234266,0.310484,0.214964,0.222557,0.22328,0.264191,0.244607,0.206223,0.186434,0.214752,0.206795,0.240489,0.228769,0.242252,0.243938,0.21041,0.223345,0.198004
-8.57454,0.270301,0.278363,0.291075,0.288633,0.268045,0.27888,0.300019,0.31032,0.259768,0.281514,0.275366,0.276169,0.275118,0.235072,0.251967,0.26191,0.246345,0.242849,0.271052,0.261483,0.290495,0.290525,0.257889,0.270304,0.28026,0.279354,0.283908,0.270553,0.286377,0.270519,0.244234,0.261618,0.256509,0.265844,0.24473,0.24526,0.242706,0.251688,0.239222,0.247232,0.267315,0.247065,0.33205,0.226224,0.227162,0.227991,0.270075,0.247099,0.215469,0.192746,0.216613,0.199965,0.247391,0.232986,0.245559,0.246943,0.208942,0.220987,0.210048
-8.07454,0.28635,0.289418,0.295818,0.308338,0.279576,0.296391,0.31467,0.330474,0.266166,0.278781,0.278815,0.280532,0.282423,0.23484,0.264217,0.270835,0.255474,0.259805,0.274069,0.260292,0.301881,0.303839,0.260948,0.287136,0.296643,0.291263,0.28396,0.280539,0.290196,0.285915,0.250334,0.275051,0.267076,0.276004,0.251168,0.249096,0.258796,0.262543,0.252638,0.258419,0.28625,0.262736,0.34859,0.244929,0.238972,0.239235,0.275439,0.251305,0.229498,0.207849,0.222485,0.198786,0.253449,0.237531,0.249963,0.249289,0.21043,0.217892,0.222736
