Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-13.997,0.195158,0.168175,0.197914,0.182851,0.184494,0.119046,0.174629,0.163321,0.189978,0.178494,0.178967,0.191189,0.189937,0.166388,0.126966,0.163667,0.133478,0.161459,0.205996,0.192065,0.230304,0.236288,0.189301,0.162139,0.178378,0.196201,0.162653,0.181219,0.201245,0.247677,0.254009,0.189406,0.19755,0.194368,0.199089,0.221954,0.188935,0.197892,0.16897,0.168608,0.175115,0.156214,0.218968,0.172227,0.187581,0.195643,0.165527,0.170357,0.197305,0.153422,0.186491,0.184736,0.145646,0.163671,0.184897,0.189414,0.187439,0.216848,0.127612
-13.497,0.206336,0.180229,0.206936,0.193935,0.195992,0.134878,0.186481,0.172454,0.204775,0.188037,0.180602,0.195355,0.196993,0.176903,0.149216,0.179287,0.154059,0.176093,0.212421,0.196558,0.234203,0.234323,0.193341,0.175004,0.191757,0.199275,0.174769,0.19068,0.206238,0.250821,0.251386,0.19782,0.209257,0.204163,0.206942,0.229088,0.191073,0.200824,0.181547,0.177614,0.181376,0.163835,0.221595,0.180492,0.196422,0.196379,0.17478,0.176767,0.197936,0.161213,0.189246,0.190333,0.160386,0.167249,0.189932,0.194876,0.195419,0.214414,0.135947
-12.997,0.211939,0.191713,0.212914,0.202442,0.205975,0.153766,0.1968,0.179963,0.215893,0.196132,0.186293,0.201237,0.204713,0.187928,0.170266,0.191781,0.172228,0.190417,0.217894,0.200883,0.235882,0.23344,0.20172,0.185562,0.204463,0.19952,0.185519,0.200929,0.20982,0.251515,0.249467,0.209399,0.218336,0.214556,0.215763,0.231928,0.19575,0.205009,0.192447,0.184431,0.187936,0.172891,0.226995,0.186713,0.201533,0.19624,0.184478,0.182214,0.197251,0.172479,0.193255,0.193202,0.173821,0.172361,0.193467,0.200088,0.200037,0.212215,0.143454
-12.497,0.212627,0.200828,0.216698,0.2107,0.214139,0.172389,0.203644,0.187897,0.224941,0.204711,0.195225,0.207122,0.21317,0.19903,0.192449,0.204018,0.187443,0.202216,0.22398,0.204597,0.238992,0.234007,0.211585,0.195051,0.21431,0.20025,0.19374,0.210501,0.213873,0.253734,0.246545,0.222093,0.227889,0.225611,0.223961,0.23255,0.201124,0.21079,0.202512,0.191726,0.195461,0.181788,0.230578,0.191317,0.203203,0.194505,0.1943,0.188725,0.197667,0.182954,0.198409,0.196229,0.187316,0.177582,0.197283,0.203715,0.205326,0.208278,0.149808
-11.997,0.208296,0.204791,0.214768,0.213867,0.218535,0.18852,0.205669,0.196319,0.227496,0.209208,0.204098,0.211855,0.217699,0.208591,0.210676,0.213277,0.197793,0.209435,0.226259,0.205282,0.239529,0.234335,0.220161,0.200108,0.217865,0.198721,0.199274,0.214407,0.215933,0.252599,0.240644,0.231335,0.233698,0.23319,0.227539,0.229493,0.204105,0.21248,0.209104,0.194517,0.201326,0.185956,0.223787,0.190716,0.201269,0.19082,0.201921,0.191597,0.194745,0.189495,0.202635,0.195719,0.195901,0.182164,0.198184,0.204458,0.206091,0.201604,0.153674
-11.497,0.192393,0.198994,0.202895,0.205491,0.212289,0.194395,0.19761,0.198163,0.218061,0.202546,0.204849,0.20657,0.210315,0.211148,0.216137,0.2139,0.197841,0.207317,0.219305,0.198892,0.22964,0.226433,0.217761,0.193782,0.210266,0.191161,0.196935,0.2057,0.209516,0.245334,0.230034,0.227206,0.228188,0.229675,0.219085,0.216122,0.198391,0.204085,0.202293,0.185259,0.196556,0.179023,0.205332,0.180437,0.19059,0.179245,0.1977,0.183387,0.182715,0.184102,0.195768,0.18657,0.192772,0.178342,0.190588,0.195655,0.194953,0.187159,0.153225
-10.997,0.171701,0.186762,0.187958,0.190579,0.197394,0.191096,0.181765,0.188124,0.196351,0.184428,0.191999,0.191988,0.190817,0.207001,0.209868,0.208449,0.190037,0.196883,0.201176,0.184973,0.209693,0.208539,0.203459,0.179327,0.192213,0.178908,0.187681,0.187284,0.196886,0.232471,0.217303,0.205911,0.208871,0.21355,0.196869,0.194452,0.184093,0.185779,0.184811,0.167893,0.183354,0.16427,0.183894,0.164115,0.174582,0.162112,0.180569,0.165887,0.16199,0.166713,0.177407,0.170325,0.18018,0.166152,0.174965,0.17867,0.173861,0.169504,0.152526
-10.497,0.166024,0.184114,0.184727,0.187274,0.191498,0.192647,0.175179,0.181013,0.182317,0.173481,0.182078,0.18258,0.178563,0.20867,0.207892,0.2078,0.189172,0.193415,0.18903,0.17933,0.199313,0.198375,0.196284,0.173571,0.18254,0.175347,0.18348,0.179166,0.192502,0.226514,0.214373,0.19004,0.196875,0.20121,0.1846,0.181348,0.178741,0.176094,0.175372,0.159868,0.177415,0.157602,0.178971,0.15863,0.170184,0.157139,0.169802,0.157681,0.151637,0.156635,0.167326,0.164186,0.173665,0.160331,0.166941,0.170088,0.161255,0.163549,0.159431
-9.99704,0.173901,0.192192,0.192074,0.194718,0.196072,0.201286,0.180699,0.18292,0.181261,0.174687,0.182615,0.182087,0.179269,0.217307,0.214383,0.215278,0.197331,0.201012,0.187628,0.184688,0.201006,0.198153,0.199127,0.178579,0.184475,0.18087,0.186484,0.185139,0.197377,0.230038,0.221587,0.186276,0.197822,0.199402,0.186218,0.179775,0.184043,0.17847,0.176938,0.164936,0.182244,0.162187,0.188091,0.164249,0.175548,0.163624,0.170742,0.161453,0.153785,0.158079,0.169309,0.167637,0.175751,0.163548,0.16964,0.173163,0.160925,0.16682,0.173372
-9.49704,0.19032,0.208447,0.206443,0.209073,0.208687,0.21534,0.196385,0.193764,0.189431,0.185119,0.19122,0.187955,0.18952,0.231758,0.228102,0.22987,0.211088,0.216261,0.193449,0.197031,0.210826,0.206117,0.208872,0.191768,0.195465,0.193268,0.196278,0.201458,0.208445,0.240641,0.235382,0.192943,0.208632,0.206194,0.19753,0.186774,0.196092,0.189854,0.187114,0.179233,0.195319,0.175441,0.20568,0.176755,0.187018,0.177209,0.181948,0.17335,0.163853,0.167963,0.180144,0.176554,0.184164,0.173199,0.179561,0.183689,0.168649,0.176474,0.191696
