Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-14.3111,0.34018,0.32729,0.304062,0.276463,0.260311,0.370037,0.264559,0.235718,-nan,-nan,0.26378,0.314425,0.273931,0.337025,-nan,0.390142,-nan,0.382055,0.30109,0.315035,0.290851,0.275654,-nan,0.348831,0.255094,0.398002,0.518508,0.350724,0.429605,0.21874,0.180215,0.328452,0.325676,-nan,-nan,0.260526,0.363734,0.41477,0.262362,0.358579,-nan,0.402804,0.288174,0.420224,0.333984,0.386229,-nan,0.389176,0.316914,0.290574,0.281112,0.272809,0.35329,0.444867,0.26801,0.262795,0.316242,0.3304,0.17616
-13.8111,0.344054,0.328456,0.328007,0.293045,0.283699,0.370971,0.272378,0.253858,-nan,-nan,-nan,0.341392,0.287635,0.329415,-nan,0.378118,-nan,0.380014,-nan,0.329143,-nan,0.306714,-nan,0.30712,-nan,0.35773,0.503102,0.368172,0.398228,0.230296,0.187812,0.353872,0.344782,-nan,-nan,-nan,-nan,0.438059,-nan,0.38234,-nan,0.411653,0.293863,0.435814,0.319517,0.393503,-nan,-nan,0.325825,0.304083,0.26708,-nan,0.344317,0.452866,0.274704,-nan,0.299284,0.366502,0.178541
-13.3111,0.338357,0.308773,0.341024,0.303791,0.292039,0.361933,0.284909,0.269533,-nan,-nan,-nan,0.341946,-nan,0.302605,-nan,0.335197,-nan,0.350864,-nan,-nan,-nan,0.321237,-nan,0.259824,-nan,0.30838,0.473397,0.381386,-nan,0.227644,0.192327,0.356361,0.339024,-nan,-nan,-nan,-nan,0.427895,-nan,0.377794,-nan,0.389835,-nan,0.415806,0.296805,0.368062,-nan,-nan,-nan,0.314943,0.25627,-nan,0.319464,0.422411,0.280876,-nan,0.315168,0.364792,0.181514
-12.8111,0.33942,0.296496,0.354289,0.3218,0.303863,0.352143,0.303485,0.292322,-nan,-nan,-nan,0.346339,-nan,0.285793,-nan,0.304487,-nan,0.329705,-nan,-nan,-nan,0.337064,-nan,0.232192,-nan,0.28298,0.450102,0.390048,-nan,0.233646,0.207777,0.354701,0.338404,-nan,-nan,-nan,-nan,0.420705,-nan,0.362317,-nan,0.3707,-nan,0.388047,0.284977,0.348878,-nan,-nan,-nan,0.324212,0.25686,-nan,0.303202,0.376916,0.287858,-nan,0.331135,0.356361,0.186844
-12.3111,0.35378,0.299634,0.372308,0.350455,0.326458,0.349659,0.335012,0.325921,-nan,-nan,-nan,0.36702,-nan,0.287,-nan,0.296331,0.297409,0.323489,-nan,-nan,-nan,0.361528,-nan,0.228072,-nan,0.279216,0.431519,0.400234,-nan,0.254995,0.235926,0.361271,0.348655,0.395439,-nan,-nan,-nan,0.42001,-nan,0.352972,-nan,0.359216,-nan,0.371059,0.287346,0.343763,-nan,-nan,-nan,0.337526,0.269782,-nan,0.302187,0.342334,0.301665,-nan,0.337354,0.350791,0.196507
-11.8111,0.386511,0.323919,0.39925,0.392667,0.36496,0.363095,0.381022,0.374409,0.420129,-nan,-nan,0.41287,-nan,0.310166,0.343777,0.316097,0.344111,0.338082,-nan,-nan,-nan,0.401069,-nan,0.24932,0.332605,0.298891,0.419706,0.415115,-nan,0.298216,0.28177,0.378604,0.374301,0.422511,-nan,-nan,-nan,0.425166,-nan,0.355522,0.284596,0.357299,-nan,0.367468,0.312261,0.358451,-nan,-nan,-nan,0.363357,0.297859,0.346873,0.320283,0.32404,0.326788,0.322211,0.34339,0.354166,0.212635
-11.3111,0.441005,0.38266,0.439482,0.447666,0.42245,0.402354,0.439127,0.434038,0.458699,-nan,-nan,0.480483,-nan,0.368425,0.403046,0.385649,0.416408,0.389176,0.422192,0.409038,-nan,0.458009,-nan,0.307753,0.380644,0.353414,0.429981,0.43517,0.40721,0.366478,0.344066,0.417637,0.421789,0.466268,0.458271,0.410586,0.470105,0.452962,0.418698,0.385741,0.321845,0.379934,0.430803,0.394525,0.368007,0.404742,0.4266,0.375929,-nan,0.404521,0.344771,0.374333,0.368406,0.346518,0.365221,0.360919,0.357618,0.381493,0.235236
-10.8111,0.499444,0.460138,0.486675,0.502219,0.490793,0.463801,0.500851,0.492808,0.505178,-nan,-nan,0.544051,-nan,0.448897,0.483461,0.483246,0.498755,0.463379,0.46452,0.414294,0.54164,0.524872,0.478745,0.38034,0.431052,0.419526,0.461555,0.465073,0.461056,0.444243,0.40994,0.474289,0.475853,0.512469,0.508751,0.476494,0.508694,0.500596,0.455596,0.438887,0.376066,0.420869,0.462739,0.448393,0.432245,0.460772,0.468931,0.416613,-nan,0.455842,0.401858,0.409851,0.434159,0.409378,0.414859,0.413199,0.387318,0.427146,0.261361
-10.3111,0.540843,0.526036,0.526734,0.544219,0.55425,0.52685,0.54975,0.540038,0.547898,-nan,-nan,0.577954,-nan,0.524945,0.557699,0.571386,0.569311,0.535488,0.507902,0.422315,0.569417,0.58305,-nan,0.438214,0.470851,0.471864,0.504304,0.499201,0.500224,0.509214,0.466688,0.525071,0.522767,0.545149,0.550555,0.53139,0.556664,0.550682,0.492126,0.490849,0.429233,0.466823,0.489052,0.503863,0.480651,0.500431,0.50549,0.460942,0.428489,0.50175,0.45797,0.450689,0.496754,0.476337,0.469848,0.466669,0.429542,0.471188,0.285783
-9.81114,0.556598,0.560816,0.546352,0.564803,0.597833,0.571486,0.5779,0.568022,0.574759,-nan,-nan,0.578114,-nan,0.578343,0.604238,0.625639,0.612173,0.584129,0.534619,0.429258,0.568551,0.609597,-nan,0.470772,0.493668,0.499781,0.539768,0.528299,0.518237,0.54917,0.502319,0.552368,0.548766,0.554071,0.567985,0.559825,0.589018,0.585396,0.516358,0.522061,0.469446,0.501821,0.51249,0.542939,0.500297,0.509366,0.526815,0.491741,0.453403,0.528849,0.501532,0.487151,0.539866,0.520295,0.515666,0.503444,0.463252,0.49562,0.303393
-9.31114,0.550767,0.55778,0.540188,0.558852,0.610358,0.585291,0.577682,0.571989,0.575532,-nan,-nan,0.557157,-nan,0.597962,0.612746,0.635582,0.616967,0.59956,0.538031,0.422231,0.539503,0.599929,-nan,0.477543,0.498046,0.502675,0.552808,0.540436,0.516037,0.559846,0.50965,0.54889,0.550755,0.540467,0.558757,0.557476,0.589967,0.589913,0.519921,0.524125,0.489512,0.512609,0.524598,0.556441,0.491816,0.494094,0.529018,0.500356,0.472659,0.532961,0.517256,0.503062,0.551486,0.530977,0.533752,0.509373,0.471683,0.495426,0.309584
-8.81114,0.5347,0.531581,0.517679,0.532653,0.595766,0.570006,0.552078,0.55442,0.554124,-nan,0.474032,0.531656,-nan,0.584674,0.589522,0.61269,0.592808,0.586054,0.526339,0.400444,0.499431,0.563792,-nan,0.46647,0.488768,0.488791,0.538691,0.529851,0.500563,0.545972,0.492937,0.52455,0.53421,0.514969,0.535269,0.536182,0.567605,0.567474,0.502326,0.505431,0.487528,0.498513,0.516745,0.544622,0.469388,0.470882,0.513994,0.487247,0.480308,0.519905,0.501203,0.489561,0.531331,0.513855,0.517135,0.488148,0.461529,0.480876,0.302085
-8.31114,0.517578,0.503326,0.494383,0.499541,0.567068,0.537553,0.515155,0.524208,0.526839,0.530385,0.464064,0.508319,0.492699,0.551992,0.548558,0.575144,0.553254,0.554352,0.507867,0.378683,0.466186,0.524672,-nan,0.449325,0.470395,0.471336,0.509044,0.503956,0.480427,0.517035,0.463902,0.495595,0.507659,0.486668,0.508459,0.509446,0.539968,0.534298,0.470503,0.476816,0.470343,0.469956,0.4918,0.515288,0.442134,0.449158,0.488787,0.460984,0.47314,0.499194,0.464762,0.452671,0.492532,0.484054,0.475763,0.454272,0.44452,0.462231,0.283478
-7.81114,0.504991,0.487723,0.482498,0.475557,0.538779,0.503614,0.482,0.495004,0.504691,0.502283,0.455139,0.486656,0.472934,0.513923,0.50795,0.539259,0.512517,0.519635,0.490896,0.374963,0.448749,0.500747,0.459432,0.435382,0.450533,0.45864,0.480951,0.475973,0.462366,0.483009,0.439297,0.471741,0.483192,0.463134,0.485882,0.483887,0.517395,0.502916,0.440333,0.44847,0.44905,0.444649,0.46411,0.482324,0.41957,0.431988,0.462254,0.435953,0.453453,0.476231,0.428365,0.414855,0.453373,0.455283,0.433853,0.425569,0.426809,0.44559,0.260654
-7.31114,0.499198,0.489811,0.482336,0.469273,0.518629,0.479578,0.46141,0.476178,0.48983,0.470598,0.44972,0.467424,0.46063,0.482689,0.479381,0.512575,0.482635,0.49202,0.479495,0.39113,0.447667,0.491627,0.457123,0.429295,0.439123,0.451283,0.462807,0.456504,0.450212,0.455903,0.426519,0.454008,0.465876,0.447262,0.468772,0.465218,0.501571,0.47982,0.422405,0.428405,0.433144,0.431888,0.449848,0.457797,0.408506,0.420409,0.441248,0.419684,0.435016,0.455892,0.408956,0.394605,0.427311,0.435514,0.408445,0.409976,0.409317,0.431622,0.240154
-6.81114,0.500261,0.499957,0.488928,0.477134,0.506348,0.467018,0.454784,0.471014,0.477203,0.446626,0.44803,0.449857,0.452709,0.463659,0.465875,0.495662,0.46781,0.475574,0.473118,0.413258,0.453836,0.490149,0.458303,0.432254,0.439731,0.44852,0.454584,0.446869,0.442501,0.44211,0.424709,0.441006,0.455004,0.437768,0.457082,0.4548,0.492278,0.467038,0.417115,0.416811,0.427909,0.429533,0.451609,0.447418,0.409319,0.413256,0.428262,0.413381,0.426759,0.442516,0.406853,0.393828,0.415418,0.425498,0.39907,0.406167,0.394745,0.421041,0.226542
-6.31114,0.505937,0.508949,0.496816,0.489866,0.503172,0.466045,0.457135,0.474981,0.466539,0.434978,0.446798,0.437913,0.449202,0.457898,0.466916,0.488634,0.469057,0.472281,0.470795,0.432059,0.461536,0.490873,0.466294,0.440032,0.450002,0.447151,0.452945,0.445699,0.438543,0.445261,0.432109,0.434586,0.449724,0.433873,0.450217,0.451825,0.489105,0.46579,0.422538,0.413926,0.433242,0.431305,0.461974,0.452049,0.419633,0.415344,0.425033,0.414412,0.429767,0.44107,0.415287,0.404345,0.413673,0.424202,0.397423,0.411186,0.386653,0.415563,0.221208
-5.81114,0.512133,0.512954,0.504658,0.501407,0.507188,0.474072,0.465379,0.484127,0.461214,0.434335,0.448614,0.436696,0.451528,0.463044,0.476702,0.491427,0.479538,0.479011,0.473139,0.44743,0.467948,0.493864,0.479182,0.447915,0.463264,0.44728,0.453593,0.449534,0.439368,0.458202,0.4439,0.435533,0.449391,0.434432,0.448627,0.454459,0.491309,0.473865,0.434514,0.418227,0.442407,0.436392,0.473434,0.464743,0.435052,0.427011,0.432441,0.421917,0.442014,0.451599,0.426126,0.416536,0.418905,0.429675,0.401281,0.420489,0.386141,0.415844,0.223461
-5.31114,0.518268,0.517407,0.516347,0.512907,0.516866,0.490379,0.478276,0.495758,0.465169,0.44104,0.455387,0.44663,0.462645,0.473601,0.490484,0.502763,0.493877,0.492559,0.480669,0.46318,0.476802,0.502149,0.496195,0.455236,0.474492,0.452848,0.457582,0.45587,0.445665,0.472234,0.459047,0.444371,0.455708,0.438086,0.452459,0.460985,0.499085,0.488152,0.453219,0.427496,0.452741,0.447302,0.483699,0.481278,0.452977,0.44657,0.448685,0.436355,0.460829,0.471271,0.438416,0.427388,0.428489,0.440222,0.414766,0.434479,0.392966,0.422868,0.233704
-4.81114,0.523632,0.529791,0.532113,0.527471,0.52784,0.509033,0.494192,0.510749,0.476788,0.451992,0.465443,0.463148,0.480197,0.48653,0.505972,0.516555,0.507254,0.509172,0.491901,0.479841,0.490076,0.514826,0.513408,0.461977,0.485384,0.465731,0.463043,0.462471,0.457771,0.48225,0.475844,0.458952,0.471566,0.444003,0.459881,0.471635,0.510839,0.504908,0.474307,0.439652,0.463056,0.463957,0.496538,0.498686,0.47175,0.468292,0.468606,0.456184,0.484847,0.492351,0.453189,0.440444,0.440195,0.453817,0.439714,0.452305,0.404053,0.434429,0.250393
-4.31114,0.529274,0.548431,0.545584,0.543198,0.537464,0.524146,0.509564,0.527703,0.487504,0.461779,0.475002,0.477798,0.497393,0.498531,0.519752,0.527296,0.516473,0.523433,0.503583,0.495224,0.503808,0.526487,0.526094,0.469033,0.497572,0.484473,0.468343,0.465875,0.47212,0.488363,0.491151,0.479343,0.495661,0.448403,0.466711,0.484105,0.523977,0.521001,0.491818,0.448574,0.475271,0.483083,0.51397,0.516762,0.487762,0.486698,0.484062,0.475887,0.507364,0.507454,0.468337,0.456447,0.451047,0.468447,0.468865,0.47109,0.417912,0.448135,0.271019
