Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-13.5243,0.157235,0.171936,0.146295,0.1956,0.144394,0.172413,0.16707,0.154265,0.168924,0.17076,0.143338,0.157042,0.13383,0.210474,0.193718,0.207577,0.15656,0.173546,0.162639,0.157752,0.175364,0.152493,0.143653,0.190743,0.168059,0.191435,0.227579,0.208296,0.202398,0.190489,0.19318,0.174048,0.158526,0.169252,0.142264,0.15167,0.164854,0.15547,0.139194,0.13158,0.148013,0.113286,0.17671,0.142575,0.174396,0.198452,0.145757,0.169956,0.136764,0.12703,0.139838,0.139325,0.181534,0.140393,0.132147,0.123426,0.131514,0.162296,0.124024
-13.0243,0.158369,0.168709,0.146036,0.197813,0.143571,0.166735,0.167735,0.150105,0.159427,0.165086,0.137454,0.152227,0.12243,0.201267,0.196695,0.20085,0.153596,0.164353,0.160655,0.149536,0.173058,0.148253,0.136544,0.188679,0.172045,0.190639,0.228537,0.21363,0.196483,0.184519,0.189466,0.178278,0.156365,0.163565,0.141607,0.150921,0.162656,0.154436,0.138029,0.129615,0.144006,0.109928,0.180209,0.147822,0.167805,0.193745,0.147671,0.171555,0.128813,0.121867,0.136521,0.135771,0.173611,0.136374,0.128355,0.11798,0.13331,0.160691,0.124928
-12.5243,0.159463,0.164134,0.146986,0.197172,0.143844,0.156696,0.16723,0.147719,0.150834,0.156787,0.132183,0.147044,0.113556,0.19101,0.193536,0.191064,0.151055,0.154269,0.160769,0.141224,0.170019,0.145048,0.133037,0.184507,0.175529,0.188563,0.224374,0.213595,0.188688,0.177484,0.184878,0.183433,0.155354,0.16015,0.141665,0.150045,0.159257,0.154667,0.138281,0.126704,0.142196,0.110046,0.183222,0.150446,0.160199,0.187995,0.150436,0.172025,0.1232,0.115139,0.131129,0.132478,0.163169,0.131507,0.125526,0.111437,0.134988,0.158664,0.126276
-12.0243,0.163009,0.158259,0.150112,0.194322,0.143986,0.144404,0.166515,0.146156,0.142403,0.145765,0.126639,0.140628,0.104758,0.179605,0.185057,0.177222,0.14995,0.141609,0.161801,0.1323,0.166157,0.143476,0.131459,0.178918,0.179312,0.185385,0.212613,0.207196,0.177872,0.167311,0.177235,0.186487,0.155052,0.157698,0.141474,0.147769,0.1527,0.154614,0.13994,0.125132,0.141645,0.112407,0.186097,0.152019,0.151534,0.18039,0.152699,0.171962,0.119036,0.107638,0.124488,0.126911,0.149805,0.125713,0.1212,0.103494,0.136015,0.155053,0.127611
-11.5243,0.166921,0.153583,0.156468,0.187403,0.144167,0.132747,0.163561,0.14616,0.133503,0.131359,0.121053,0.134604,0.0991275,0.169337,0.171488,0.161534,0.14959,0.129645,0.162362,0.1248,0.16167,0.143548,0.133166,0.172465,0.18279,0.180284,0.190409,0.191823,0.163757,0.155381,0.166085,0.183266,0.153854,0.157606,0.140791,0.143785,0.144619,0.153175,0.141954,0.124641,0.142601,0.115663,0.186838,0.148683,0.143638,0.171456,0.15088,0.169893,0.11862,0.101322,0.117965,0.118741,0.136204,0.118572,0.115135,0.0956515,0.136307,0.14982,0.129257
-11.0243,0.167418,0.155173,0.163496,0.179343,0.144636,0.131409,0.159865,0.149391,0.128933,0.122457,0.119103,0.13198,0.101315,0.164627,0.161106,0.154046,0.150653,0.125247,0.161305,0.124073,0.159424,0.146073,0.137608,0.168227,0.184138,0.175428,0.166562,0.173032,0.152495,0.147269,0.155493,0.174353,0.152101,0.160114,0.140561,0.139849,0.137404,0.149443,0.143015,0.12565,0.145198,0.12007,0.1896,0.141557,0.141199,0.165084,0.146756,0.164359,0.122342,0.100195,0.114309,0.111196,0.129203,0.115042,0.108916,0.0929326,0.135513,0.143928,0.131253
-10.5243,0.165955,0.160069,0.168149,0.175389,0.147201,0.140089,0.156631,0.155376,0.128742,0.121307,0.12028,0.13353,0.109195,0.165563,0.158834,0.157399,0.152555,0.128631,0.159436,0.128458,0.16032,0.149133,0.141735,0.167336,0.183993,0.173354,0.151444,0.1593,0.14718,0.14607,0.148317,0.165129,0.151186,0.162916,0.142519,0.138414,0.134598,0.145076,0.14278,0.125342,0.147512,0.122611,0.18993,0.13512,0.143843,0.161442,0.143225,0.156702,0.127515,0.103952,0.113861,0.107049,0.128646,0.116104,0.104834,0.0944806,0.133841,0.139134,0.133628
-10.0243,0.16302,0.16196,0.16998,0.173255,0.152912,0.153493,0.15773,0.161408,0.133085,0.127003,0.124593,0.138583,0.120037,0.167699,0.16165,0.167199,0.15401,0.136471,0.159379,0.13645,0.164717,0.151289,0.145874,0.167685,0.181725,0.174878,0.147179,0.154091,0.148381,0.150649,0.147181,0.160857,0.152523,0.164459,0.148537,0.141176,0.135928,0.141607,0.140739,0.121599,0.150783,0.125255,0.181724,0.131907,0.148349,0.160246,0.142351,0.150535,0.133554,0.111322,0.115614,0.106805,0.130419,0.12046,0.104164,0.0988229,0.131739,0.136214,0.135933
-9.52426,0.159803,0.158547,0.170083,0.171755,0.159214,0.164791,0.163769,0.166368,0.141087,0.136073,0.131796,0.14671,0.13248,0.169719,0.164413,0.17876,0.156173,0.144235,0.161745,0.146748,0.170784,0.153301,0.151197,0.167983,0.176841,0.178866,0.150893,0.155144,0.153621,0.156984,0.15037,0.161623,0.156701,0.164929,0.155977,0.146814,0.139205,0.139463,0.137139,0.118323,0.154981,0.128996,0.173455,0.133092,0.152616,0.161167,0.146098,0.147209,0.138539,0.120353,0.118288,0.109402,0.133137,0.125407,0.107006,0.104908,0.129111,0.135422,0.138193
-9.02426,0.156134,0.153455,0.169063,0.172201,0.163727,0.169505,0.172032,0.170576,0.149256,0.144909,0.139398,0.156337,0.142918,0.169655,0.164231,0.185044,0.157785,0.149473,0.165601,0.155818,0.176599,0.156174,0.155844,0.167029,0.169296,0.182541,0.156771,0.159856,0.160747,0.16117,0.155155,0.163507,0.163745,0.164738,0.162303,0.152568,0.142513,0.140034,0.13244,0.117281,0.160175,0.131158,0.168375,0.137877,0.157219,0.163651,0.153995,0.147572,0.14139,0.128455,0.122061,0.112197,0.135422,0.128829,0.112383,0.1116,0.127451,0.135978,0.138894
