Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-23.6997,0.166114,0.15076,0.139081,0.151307,0.148203,0.14419,0.167788,0.149572,0.106272,0.0943954,0.0957615,0.112621,0.0945498,0.182806,0.148693,0.167083,0.199399,0.16971,0.230616,0.209547,0.177763,0.191681,0.170487,0.159846,0.13982,0.135319,0.167822,0.151073,0.158449,0.130253,0.128462,0.171736,0.156084,0.147705,0.156725,0.144626,0.158701,0.157175,0.150298,0.130001,0.159585,0.131645,0.204439,0.162981,0.20356,0.223346,0.179659,0.173606,0.126722,0.128464,0.153562,0.146534,0.130737,0.135922,0.133472,0.150098,0.148065,0.172497,0.120976
-23.1997,0.179913,0.164442,0.157339,0.169118,0.155773,0.163206,0.175647,0.163826,0.122745,0.121431,0.116312,0.128618,0.122139,0.194173,0.170356,0.186467,0.199874,0.179692,0.223369,0.203853,0.189149,0.199211,0.180479,0.165392,0.156848,0.147519,0.166407,0.158729,0.163864,0.148446,0.144211,0.180963,0.172019,0.166215,0.16876,0.162352,0.172857,0.172335,0.160948,0.146481,0.165933,0.136473,0.197795,0.177725,0.200289,0.218129,0.181742,0.175786,0.137437,0.138455,0.159741,0.155019,0.139552,0.138376,0.144557,0.163173,0.148937,0.170561,0.122951
-22.6997,0.181843,0.172887,0.167537,0.180509,0.170003,0.1768,0.183602,0.172773,0.128147,0.134229,0.131753,0.13308,0.134698,0.203118,0.182295,0.195989,0.201859,0.180476,0.215202,0.19854,0.185035,0.194183,0.182585,0.174573,0.172877,0.160817,0.171266,0.164379,0.164677,0.159396,0.153806,0.194645,0.189966,0.185933,0.178322,0.178077,0.185554,0.185574,0.172119,0.158037,0.168914,0.139157,0.198505,0.180871,0.194456,0.213603,0.178218,0.177326,0.149917,0.145074,0.164546,0.161666,0.152846,0.14388,0.155095,0.177577,0.15288,0.16887,0.12608
-22.1997,0.184979,0.181685,0.175054,0.189825,0.179514,0.182077,0.187721,0.176386,0.135339,0.143307,0.142299,0.137929,0.142601,0.20673,0.186115,0.197965,0.204008,0.182948,0.21971,0.200772,0.181388,0.191538,0.185802,0.181227,0.182453,0.172542,0.17274,0.165044,0.164833,0.166746,0.158412,0.202483,0.193926,0.193689,0.1826,0.18333,0.194645,0.197736,0.173599,0.161234,0.172406,0.143934,0.205023,0.177648,0.193823,0.214265,0.176048,0.178142,0.161167,0.153321,0.168755,0.168419,0.16132,0.149762,0.16314,0.186967,0.155544,0.17166,0.129589
-21.6997,0.187148,0.186682,0.178864,0.194454,0.184687,0.185785,0.191197,0.180077,0.140995,0.148077,0.148141,0.142473,0.146957,0.20972,0.188086,0.199885,0.208404,0.188104,0.226817,0.205679,0.183245,0.194187,0.190765,0.187369,0.188255,0.180347,0.177133,0.167267,0.168799,0.172212,0.162572,0.208775,0.197087,0.199204,0.187748,0.186987,0.201184,0.20598,0.176076,0.165687,0.17843,0.149248,0.212788,0.176973,0.195239,0.21693,0.177575,0.178792,0.165475,0.155393,0.17357,0.17377,0.16656,0.154107,0.167561,0.191632,0.157881,0.174388,0.133383
-21.1997,0.191725,0.192024,0.184766,0.199522,0.188214,0.189382,0.195387,0.186114,0.150222,0.155907,0.156122,0.150659,0.153692,0.215217,0.192702,0.205696,0.2151,0.197569,0.234037,0.210266,0.189295,0.201556,0.198309,0.193444,0.194248,0.188665,0.183408,0.171869,0.175136,0.17997,0.169691,0.213937,0.201814,0.204663,0.194891,0.192005,0.20477,0.211066,0.178978,0.171068,0.186421,0.156751,0.221618,0.183276,0.198919,0.220871,0.182503,0.181394,0.16896,0.159374,0.180733,0.179599,0.170166,0.15701,0.171649,0.194849,0.160493,0.178853,0.139337
-20.6997,0.199824,0.200405,0.194251,0.207167,0.192252,0.19611,0.201813,0.195896,0.164694,0.16899,0.168595,0.164404,0.165542,0.223904,0.201478,0.215531,0.223798,0.210743,0.241774,0.215394,0.199692,0.213263,0.209819,0.200421,0.202186,0.199488,0.190806,0.179641,0.184689,0.190377,0.180438,0.219811,0.209467,0.212397,0.205026,0.199711,0.207378,0.214814,0.184573,0.178109,0.19652,0.167698,0.232315,0.196366,0.204327,0.226089,0.190061,0.186658,0.175185,0.16817,0.190231,0.186459,0.174585,0.161308,0.176797,0.198234,0.164299,0.185227,0.147455
-20.1997,0.212669,0.213901,0.20932,0.219623,0.200004,0.209216,0.213616,0.211748,0.185202,0.188832,0.187236,0.183758,0.183956,0.238004,0.216716,0.231471,0.23725,0.22886,0.252744,0.22355,0.216605,0.23094,0.227822,0.21073,0.21499,0.214922,0.201423,0.192846,0.199804,0.204767,0.196827,0.229644,0.223681,0.226207,0.221249,0.2134,0.212423,0.221288,0.196476,0.189561,0.21058,0.183465,0.24732,0.216755,0.212682,0.234504,0.202042,0.196841,0.187334,0.183599,0.203592,0.196676,0.183254,0.168927,0.185926,0.205335,0.171381,0.195074,0.158348
-19.6997,0.23156,0.233279,0.231057,0.239169,0.214022,0.229349,0.23209,0.234139,0.211168,0.215438,0.211927,0.206953,0.209049,0.259103,0.238735,0.254186,0.256376,0.251957,0.267736,0.236042,0.239884,0.253725,0.252382,0.225919,0.234236,0.237019,0.215927,0.212204,0.220473,0.224146,0.218765,0.244842,0.245514,0.247309,0.24435,0.234516,0.2225,0.233968,0.214986,0.205687,0.227954,0.203578,0.266973,0.241807,0.224776,0.246719,0.220114,0.213446,0.206214,0.206315,0.221217,0.211966,0.19808,0.180881,0.200621,0.21846,0.182195,0.208782,0.172234
-19.1997,0.254004,0.255778,0.256363,0.263517,0.232796,0.25338,0.25547,0.260343,0.239059,0.243663,0.238121,0.230431,0.236834,0.285275,0.264452,0.280856,0.280037,0.278084,0.285751,0.252753,0.266498,0.27818,0.280051,0.245137,0.257417,0.263183,0.233301,0.235269,0.244217,0.246907,0.242832,0.263441,0.271536,0.273076,0.271719,0.261011,0.238159,0.252605,0.238112,0.225207,0.245505,0.224738,0.288702,0.266081,0.239521,0.261104,0.242948,0.234924,0.228507,0.232323,0.241426,0.230976,0.217532,0.196078,0.219621,0.236653,0.194752,0.224156,0.187035
