Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-14.9789,0.455884,-nan,-nan,0.63137,-nan,-nan,-nan,-nan,0.566869,-nan,-nan,0.571158,0.474752,-nan,-nan,0.510193,-nan,-nan,0.592917,-nan,0.590694,0.542181,0.573818,-nan,-nan,0.260723,-nan,-nan,-nan,0.380074,0.495788,-nan,-nan,-nan,0.402991,0.52207,0.412315,-nan,0.576916,-nan,0.4231,0.433548,-nan,0.519528,-nan,-nan,0.406368,0.30746,-nan,0.522246,-nan,-nan,-nan,0.405115,0.594548,-nan,-nan,0.359201,0.166045
-14.4789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.55288,0.468576,-nan,-nan,0.502628,-nan,-nan,-nan,-nan,-nan,-nan,0.583413,-nan,-nan,0.270612,-nan,-nan,-nan,0.364659,0.51331,-nan,-nan,-nan,0.389287,0.531669,-nan,-nan,-nan,-nan,0.433533,0.458068,-nan,0.533572,-nan,-nan,-nan,0.311056,-nan,0.500998,-nan,-nan,-nan,0.408643,-nan,-nan,-nan,0.370521,0.181806
-13.9789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.521007,0.468737,-nan,-nan,0.497853,-nan,-nan,-nan,-nan,-nan,-nan,0.580541,-nan,-nan,0.285462,-nan,-nan,-nan,-nan,0.524508,-nan,-nan,-nan,0.391691,0.532752,-nan,-nan,-nan,-nan,0.454154,0.487347,-nan,0.557258,-nan,-nan,-nan,0.323086,-nan,0.477844,-nan,-nan,-nan,0.417107,-nan,-nan,-nan,0.377003,0.197722
-13.4789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.475283,-nan,-nan,0.492381,-nan,-nan,-nan,-nan,-nan,-nan,0.573024,-nan,-nan,0.312581,-nan,-nan,-nan,-nan,0.527995,-nan,-nan,-nan,0.413419,0.527306,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.581356,-nan,-nan,-nan,0.344626,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.205504
-12.9789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.560206,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.535734,0.478177,-nan,-nan,-nan,0.515803,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.37174,-nan,-nan,0.461961,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.206475
-12.4789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.439957,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.550078,0.446053,0.489926,-nan,-nan,0.502167,-nan,-nan,-nan,-nan,-nan,-nan,0.412502,-nan,-nan,-nan,-nan,0.397192,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.203831
-11.9789,-nan,-nan,-nan,-nan,0.44454,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.451256,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.57116,0.443557,0.507943,-nan,-nan,0.497186,0.532209,-nan,-nan,-nan,-nan,-nan,0.468763,-nan,-nan,-nan,-nan,0.418523,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.202067
-11.4789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.206861
-10.9789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.215882
-10.4789,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.229595
