Arc_length vs Data,001_16months_DTI_antsBM,001_20months_DTI_antsBM,001_24months_DTI_antsBM,001_28months_DTI_antsBM,002_16months_DTI_antsBM,002_20months_DTI_antsBM,002_24months_DTI_antsBM,002_28months_DTI_antsBM,004_16months_DTI_antsBM,004_20months_DTI_antsBM,004_24months_DTI_antsBM,004_28months_DTI_antsBM,004_32months_DTI_antsBM,005_20months_DTI_antsBM,005_24months_DTI_antsBM,005_28months_DTI_antsBM,005_32months_DTI_antsBM,005_36months_DTI_antsBM,006_20months_DTI_antsBM,006_24months_DTI_antsBM,006_28months_DTI_antsBM,006_32months_DTI_antsBM,006_36months_DTI_antsBM,007_16months_DTI_antsBM,007_20months_DTI_antsBM,007_24months_DTI_antsBM,008_16months_DTI_antsBM,008_20months_DTI_antsBM,008_24months_DTI_antsBM,010_18months_DTI_antsBM,010_22months_DTI_antsBM,011_16months_DTI_antsBM,011_20months_DTI_antsBM,011_24months_DTI_antsBM,011_28months_DTI_antsBM,011_32months_DTI_antsBM,012_18months_DTI_antsBM,012_22months_DTI_antsBM,013_17months_DTI_antsBM,013_21months_DTI_antsBM,014_17months_DTI_antsBM,014_21months_DTI_antsBM,016_16months_DTI_antsBM,016_20months_DTI_antsBM,017_15months_DTI_antsBM,017_19months_DTI_antsBM,018_15months_DTI_antsBM,018_19months_DTI_antsBM,019_16months_DTI_antsBM,019_20months_DTI_antsBM,026_15months_DTI_antsBM,026_19months_DTI_antsBM,027_15months_DTI_antsBM,027_19months_DTI_antsBM,029_16months_DTI_antsBM,029_20months_DTI_antsBM,030_16months_DTI_antsBM,030_20months_DTI_antsBM,Atlas
-20.3931,0.192082,0.197559,0.178418,0.166869,0.178416,0.17195,0.132987,0.14331,0.158901,0.193678,0.184755,0.179591,0.165159,0.163524,0.175343,0.199654,0.210155,0.195538,0.222984,0.199919,0.20771,0.174112,0.164666,0.195835,0.178672,0.198036,0.158511,0.182452,0.186192,0.198357,0.347684,0.160733,0.12986,0.144031,0.123931,0.171068,0.136909,0.281474,0.14885,0.155083,0.167335,0.176605,0.181998,0.204009,0.191628,0.221821,0.178523,0.186068,0.177714,0.159031,0.349656,0.16088,0.143328,0.141277,0.147967,0.169174,0.227696,0.212012,0.124122
-19.8931,0.198306,0.211062,0.199241,0.185157,0.170212,0.177154,0.143658,0.143357,0.160981,0.20237,0.203507,0.195985,0.177418,0.197695,0.19693,0.22216,0.224433,0.202692,0.232739,0.212596,0.205298,0.170124,0.173556,0.212563,0.185723,0.20822,0.163463,0.187866,0.197834,0.209969,0.338478,0.179472,0.146313,0.148187,0.129835,0.178226,0.135288,0.292586,0.167483,0.163125,0.175951,0.187605,0.198407,0.21761,0.209875,0.231868,0.180286,0.199625,0.190154,0.174613,0.343328,0.17079,0.153497,0.149787,0.156147,0.180692,0.232528,0.21315,0.127868
-19.3931,0.200148,0.222832,0.223531,0.216773,0.173236,0.195579,0.153206,0.134956,0.168638,0.200232,0.232079,0.214405,0.18278,0.224041,0.216106,0.228923,0.229265,0.199612,0.245632,0.226463,0.203289,0.162231,0.180644,0.224518,0.199761,0.22527,0.171582,0.181339,0.200309,0.214355,0.31054,0.193085,0.163508,0.149187,0.134528,0.185585,0.134245,0.318192,0.194231,0.182009,0.196601,0.198972,0.224173,0.222627,0.212952,0.228129,0.173518,0.206032,0.203872,0.193543,0.354419,0.183385,0.158746,0.167909,0.162817,0.174851,0.225392,0.206643,0.129987
-18.8931,0.209099,0.236662,0.240536,0.249646,0.186823,0.210355,0.154824,0.119733,0.173135,0.202007,0.252021,0.234093,0.191242,0.244596,0.226811,0.234558,0.233986,0.199374,0.259704,0.241734,0.212824,0.144386,0.189424,0.243401,0.220556,0.240166,0.176114,0.171028,0.201233,0.214988,0.28415,0.1996,0.180239,0.152493,0.145191,0.195187,0.137542,0.312296,0.218292,0.204046,0.218208,0.210246,0.259021,0.229762,0.212796,0.227313,0.17455,0.214595,0.218628,0.211293,0.345407,0.197017,0.166201,0.185399,0.165482,0.164209,0.213631,0.200653,0.130441
-18.3931,0.222202,0.250644,0.245719,0.271056,0.196707,0.218324,0.147035,0.111522,0.182022,0.208145,0.262237,0.250563,0.201243,0.256751,0.230469,0.236105,0.239326,0.199125,0.267859,0.255156,0.232029,0.13622,0.198831,0.255243,0.238311,0.256582,0.174941,0.162601,0.199071,0.21642,0.27135,0.203386,0.195251,0.1609,0.162685,0.204366,0.141311,0.281501,0.232076,0.216871,0.233704,0.217939,0.281126,0.23859,0.214306,0.228956,0.184446,0.221191,0.229899,0.224623,0.321706,0.20756,0.176139,0.194723,0.164235,0.156299,0.204222,0.200444,0.131245
-17.8931,0.235353,0.262791,0.236988,0.278765,0.200929,0.216812,0.136969,0.115721,0.196147,0.216936,0.265944,0.263346,0.21159,0.258302,0.226557,0.237546,0.246446,0.199552,0.272333,0.262358,0.250908,0.150411,0.208048,0.25427,0.247413,0.268427,0.176265,0.162577,0.196811,0.218705,0.270388,0.207606,0.20566,0.172809,0.181871,0.212575,0.145798,0.240666,0.237001,0.220226,0.240456,0.221488,0.285905,0.248517,0.219367,0.230251,0.197515,0.224174,0.237728,0.232662,0.298334,0.215477,0.188793,0.200224,0.164072,0.151763,0.197083,0.203716,0.132625
-17.3931,0.249094,0.272973,0.220884,0.279005,0.202977,0.208481,0.131199,0.130365,0.212787,0.227907,0.268405,0.275137,0.223026,0.257531,0.219436,0.240744,0.250923,0.198173,0.273149,0.265558,0.269141,0.179657,0.218987,0.246782,0.247582,0.272561,0.180859,0.168829,0.197067,0.222971,0.275426,0.214226,0.213366,0.18824,0.201643,0.221572,0.155912,0.203026,0.237146,0.218858,0.239566,0.221858,0.273825,0.260371,0.22821,0.231352,0.209421,0.22425,0.241749,0.238754,0.275589,0.223575,0.205375,0.207214,0.166843,0.152088,0.19344,0.208851,0.134819
-16.8931,0.261573,0.279605,0.205348,0.273478,0.201971,0.197324,0.136565,0.153127,0.230078,0.237805,0.271334,0.284657,0.234855,0.255146,0.211581,0.243358,0.245878,0.191936,0.270155,0.265858,0.283244,0.218491,0.230375,0.237961,0.241434,0.268629,0.190581,0.180126,0.201878,0.228516,0.284406,0.223578,0.220193,0.204338,0.220891,0.230741,0.17325,0.177757,0.234357,0.214185,0.234432,0.218836,0.2474,0.271914,0.238364,0.230877,0.216815,0.222827,0.240636,0.241692,0.256928,0.232023,0.224233,0.217049,0.172406,0.157085,0.195584,0.216259,0.137652
-16.3931,0.271238,0.280736,0.197921,0.264748,0.201732,0.185956,0.15536,0.175166,0.240669,0.242437,0.27086,0.288427,0.245314,0.248061,0.201864,0.244644,0.225528,0.181604,0.264155,0.264121,0.292393,0.257507,0.240988,0.235693,0.234507,0.257925,0.205993,0.194441,0.211213,0.234749,0.293526,0.232868,0.225971,0.217328,0.236901,0.237915,0.198716,0.173983,0.229348,0.208586,0.229434,0.213671,0.222278,0.281502,0.245538,0.227994,0.220104,0.22183,0.23598,0.240304,0.245415,0.240178,0.23958,0.227391,0.182097,0.165687,0.203301,0.224504,0.140352
-15.8931,0.276968,0.276992,0.206341,0.258993,0.203903,0.177771,0.181107,0.189081,0.240196,0.240422,0.263636,0.282646,0.251377,0.232202,0.189206,0.241552,0.192708,0.172327,0.257863,0.263246,0.299645,0.286586,0.248141,0.245661,0.234047,0.248758,0.222021,0.207657,0.220995,0.240685,0.294301,0.237469,0.231455,0.224338,0.247845,0.240139,0.225685,0.195512,0.223372,0.20396,0.227965,0.209038,0.21768,0.285535,0.245731,0.224198,0.224166,0.222733,0.232303,0.237752,0.239154,0.247065,0.246801,0.232498,0.193844,0.176295,0.213613,0.231834,0.142166
-15.3931,0.274194,0.265157,0.224795,0.254529,0.203071,0.175001,0.20145,0.191398,0.230089,0.232596,0.246603,0.26358,0.24553,0.213765,0.184428,0.235406,0.168318,0.175278,0.257135,0.25966,0.301597,0.292952,0.246096,0.258318,0.238517,0.242969,0.233834,0.220264,0.227165,0.244485,0.27939,0.232161,0.233281,0.225167,0.252864,0.231333,0.242123,0.230276,0.214826,0.198034,0.225415,0.203802,0.231749,0.278301,0.237135,0.219932,0.230663,0.224192,0.230378,0.234135,0.232368,0.247433,0.23831,0.224343,0.200614,0.182068,0.211888,0.230985,0.141949
