Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-20.1959,0.17191,0.164436,0.155223,0.183457,0.106715,0.140969,0.118578,0.152696,0.167893,0.0965312,0.103442,0.140742,0.127882,0.149177,0.151298,0.14579,0.149582,0.0946735,0.124365
-19.6959,0.169383,0.158907,0.15938,0.184695,0.103662,0.140733,0.116973,0.156626,0.166695,0.0940543,0.0994035,0.139762,0.128431,0.147074,0.148604,0.145708,0.151905,0.0950897,0.130588
-19.1959,0.162877,0.149417,0.162411,0.18387,0.102111,0.139124,0.115569,0.158701,0.161344,0.0908388,0.0968419,0.136882,0.124937,0.140993,0.145019,0.143843,0.149671,0.093352,0.138755
-18.6959,0.152296,0.135568,0.162738,0.179388,0.0993983,0.132664,0.113259,0.158026,0.151364,0.0859439,0.0928499,0.130754,0.116896,0.129588,0.139076,0.139314,0.142203,0.0891349,0.1469
-18.1959,0.137098,0.120648,0.158823,0.171098,0.0949947,0.12275,0.109224,0.154136,0.138383,0.0817504,0.0881639,0.122468,0.106737,0.115088,0.130758,0.132018,0.129985,0.0848968,0.153494
-17.6959,0.119102,0.107199,0.148125,0.159245,0.0901564,0.111296,0.103963,0.14712,0.123653,0.0784873,0.0834862,0.112375,0.0968262,0.0994831,0.120588,0.122423,0.114243,0.0822488,0.157665
-17.1959,0.104272,0.0999058,0.130981,0.146213,0.0893067,0.102966,0.100034,0.13933,0.111688,0.0786186,0.0815119,0.103882,0.0923051,0.0881489,0.111922,0.113886,0.100167,0.0828783,0.157995
-16.6959,0.103308,0.106109,0.116508,0.139527,0.0989743,0.106107,0.10217,0.137285,0.111148,0.08809,0.0873119,0.104713,0.100551,0.0909774,0.112456,0.113687,0.0982572,0.0893202,0.15482
-16.1959,0.116901,0.124204,0.11642,0.143462,0.120121,0.119682,0.112271,0.145683,0.12264,0.107297,0.10339,0.117873,0.119165,0.107138,0.125559,0.125265,0.112001,0.100726,0.153011
-15.6959,0.138752,0.150943,0.134192,0.156602,0.148446,0.136212,0.128007,0.164943,0.142462,0.133591,0.129515,0.141838,0.141416,0.130492,0.149508,0.147339,0.138069,0.115458,0.155195
-15.1959,0.163341,0.181298,0.162058,0.17357,0.177833,0.149087,0.145487,0.190715,0.166126,0.161729,0.162084,0.170554,0.162401,0.154245,0.178464,0.174248,0.169627,0.130971,0.161176
-14.6959,0.188192,0.207326,0.187647,0.187788,0.202924,0.156231,0.161855,0.215376,0.19076,0.185414,0.19385,0.197368,0.180319,0.173996,0.204591,0.19925,0.199653,0.144062,0.169523
-14.1959,0.209746,0.220105,0.201413,0.193823,0.217246,0.158742,0.176302,0.230413,0.213542,0.200068,0.21444,0.216205,0.19267,0.187329,0.220032,0.216048,0.220731,0.151908,0.178341
-13.6959,0.223269,0.218455,0.203511,0.191037,0.218303,0.159354,0.189633,0.232722,0.231111,0.204888,0.219251,0.225492,0.196196,0.195045,0.222843,0.22242,0.229426,0.15476,0.186477
-13.1959,0.226245,0.210878,0.200957,0.183328,0.211676,0.160138,0.201198,0.227364,0.241358,0.203601,0.212738,0.228786,0.190732,0.200801,0.217984,0.221243,0.228704,0.156188,0.194019
-12.6959,0.223046,0.208472,0.201829,0.176882,0.206856,0.161685,0.210644,0.224536,0.247408,0.202877,0.206058,0.231403,0.182538,0.209189,0.2139,0.219256,0.226483,0.16078,0.202098
-12.1959,0.221321,0.215638,0.20976,0.176315,0.209777,0.164877,0.217697,0.230382,0.254593,0.208958,0.208786,0.23674,0.179995,0.222132,0.216344,0.222379,0.228888,0.171489,0.212039
-11.6959,0.225531,0.22874,0.223559,0.183276,0.220834,0.17212,0.223442,0.243002,0.264718,0.224261,0.222975,0.24531,0.186884,0.238674,0.225845,0.232547,0.236007,0.189159,0.225058
-11.1959,0.235976,0.242103,0.239499,0.196737,0.2374,0.185736,0.23137,0.255707,0.27513,0.245911,0.245214,0.255074,0.20145,0.256623,0.240295,0.247934,0.243968,0.212689,0.240854
-10.6959,0.250576,0.253318,0.253715,0.214665,0.258399,0.206722,0.24229,0.264161,0.281945,0.269158,0.270148,0.264367,0.220163,0.273492,0.257081,0.26476,0.250212,0.239717,0.258184
-10.1959,0.268177,0.262952,0.265507,0.234704,0.283583,0.23301,0.255173,0.269779,0.284865,0.290221,0.293227,0.27363,0.241924,0.286693,0.274315,0.280382,0.255313,0.267167,0.274732
-9.69592,0.287552,0.27292,0.278332,0.254944,0.309222,0.261194,0.268247,0.27718,0.289214,0.307937,0.313309,0.284104,0.267407,0.295302,0.291219,0.295702,0.261954,0.292798,0.28855
-9.19592,0.305012,0.283257,0.294891,0.275037,0.33094,0.289,0.277567,0.289539,0.298038,0.321971,0.331651,0.29575,0.294178,0.300022,0.306887,0.312329,0.2712,0.313633,0.298577
-8.69592,0.317029,0.292743,0.311836,0.294047,0.347571,0.313171,0.280566,0.305067,0.308756,0.333362,0.349965,0.30695,0.317448,0.302962,0.321311,0.327651,0.281721,0.32808,0.304543
-8.19592,0.321479,0.301049,0.322719,0.309012,0.3586,0.330307,0.275392,0.318808,0.316951,0.343561,0.366698,0.314747,0.33439,0.304548,0.333692,0.335767,0.291283,0.335801,0.306493
-7.69592,0.318808,0.307707,0.322936,0.317549,0.364865,0.339126,0.26306,0.327772,0.319027,0.353128,0.377249,0.316517,0.344306,0.303403,0.34183,0.333364,0.29836,0.336966,0.304522
-7.19592,0.312937,0.311381,0.313699,0.317263,0.367913,0.341263,0.24916,0.332794,0.313868,0.360089,0.379604,0.313084,0.350731,0.299472,0.345474,0.32165,0.302699,0.332261,0.29925
-6.69592,0.30687,0.309559,0.3009,0.308704,0.366124,0.339164,0.236845,0.335162,0.30424,0.360542,0.374758,0.307971,0.356077,0.294201,0.345365,0.305361,0.303419,0.322325,0.291665
-6.19592,0.300163,0.301383,0.289326,0.295508,0.356469,0.331657,0.227737,0.334499,0.294274,0.353236,0.364068,0.303437,0.356419,0.290158,0.342949,0.289116,0.298835,0.309647,0.282614
-5.69592,0.29242,0.290454,0.280516,0.280001,0.34003,0.31864,0.221453,0.328602,0.284861,0.337775,0.349755,0.298425,0.347872,0.289196,0.338109,0.274487,0.288805,0.296684,0.272248
-5.19592,0.283204,0.280598,0.273519,0.264187,0.318726,0.300209,0.214567,0.314633,0.274207,0.315272,0.330745,0.288812,0.329144,0.289454,0.329349,0.260695,0.275705,0.286611,0.260067
-4.69592,0.272169,0.272264,0.265059,0.248081,0.296332,0.278826,0.206375,0.294294,0.261516,0.289165,0.307823,0.271482,0.303185,0.28983,0.317422,0.247561,0.262526,0.279335,0.246118
