Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-20.3041,0.174423,0.137306,0.195163,0.19562,0.232574,0.234267,0.135461,0.141874,0.191965,0.411454,0.214426,0.128288,0.112809,0.23427,0.177935,0.186828,0.198869,0.245618,0.129465
-19.8041,0.171118,0.14032,0.191863,0.206149,0.232521,0.23179,0.150971,0.146908,0.190261,0.397376,0.224592,0.134037,0.123241,0.229148,0.174295,0.183157,0.199473,0.244734,0.134263
-19.3041,0.170503,0.140633,0.187098,0.218641,0.230492,0.226397,0.165325,0.152421,0.187193,0.371342,0.230975,0.140964,0.134511,0.223178,0.172741,0.179411,0.198326,0.243361,0.142195
-18.8041,0.172201,0.140538,0.181781,0.222858,0.227937,0.219802,0.181275,0.16221,0.183762,0.338103,0.233958,0.147473,0.147958,0.217191,0.174378,0.174853,0.197364,0.24523,0.152266
-18.3041,0.174574,0.141016,0.176468,0.222187,0.224687,0.212276,0.19849,0.176173,0.181174,0.296576,0.234489,0.15519,0.158791,0.211903,0.178331,0.170432,0.196723,0.251305,0.164096
-17.8041,0.175953,0.142033,0.17211,0.217934,0.220623,0.203494,0.21141,0.191634,0.179929,0.251884,0.231464,0.163127,0.16304,0.208162,0.183798,0.166676,0.19589,0.260863,0.176429
-17.3041,0.176053,0.141921,0.170823,0.20938,0.216641,0.195233,0.215839,0.205927,0.180117,0.212947,0.22576,0.170063,0.160837,0.205737,0.188904,0.164789,0.19535,0.272263,0.186779
-16.8041,0.175166,0.139368,0.173119,0.202028,0.2128,0.189073,0.211258,0.215908,0.18076,0.182995,0.219235,0.175949,0.156974,0.202424,0.191472,0.164784,0.195231,0.281923,0.194647
-16.3041,0.176203,0.134881,0.17783,0.194849,0.2091,0.186819,0.200243,0.219108,0.179821,0.16276,0.21308,0.179932,0.159819,0.198256,0.191345,0.165097,0.195561,0.286117,0.200579
-15.8041,0.182512,0.130974,0.182859,0.187825,0.205762,0.189177,0.188816,0.215722,0.175421,0.149406,0.208705,0.181349,0.172681,0.195142,0.189761,0.163954,0.196603,0.284419,0.204979
-15.3041,0.194789,0.131077,0.186564,0.182226,0.203403,0.193919,0.181196,0.206868,0.167878,0.141439,0.206723,0.179655,0.191736,0.197071,0.188118,0.161133,0.198785,0.278055,0.208498
-14.8041,0.21179,0.136857,0.189022,0.176182,0.202692,0.198959,0.178642,0.195122,0.15898,0.140313,0.206933,0.176203,0.211516,0.205825,0.187062,0.15823,0.202517,0.268569,0.212575
-14.3041,0.230247,0.148481,0.191603,0.170716,0.203745,0.204145,0.181553,0.185549,0.152019,0.147795,0.209256,0.174575,0.229099,0.217865,0.186526,0.157504,0.207518,0.259471,0.218725
-13.8041,0.247577,0.16534,0.195461,0.162431,0.205967,0.211098,0.188643,0.182025,0.150241,0.162589,0.213778,0.178744,0.245197,0.229119,0.187013,0.160338,0.213421,0.254283,0.227374
-13.3041,0.263885,0.187318,0.200704,0.152915,0.208862,0.221563,0.197846,0.186253,0.155083,0.181422,0.220923,0.190285,0.261149,0.237395,0.19042,0.166938,0.219836,0.255783,0.237019
-12.8041,0.281116,0.233714,0.206668,0.147512,0.21219,0.234794,0.206998,0.19755,0.166456,0.200101,0.230883,0.206275,0.277049,0.243671,0.199187,0.176328,0.226145,0.264165,0.245439
-12.3041,0.302078,0.325301,0.213291,0.150803,0.216087,0.249204,0.215117,0.213128,0.183632,0.216624,0.243223,0.221762,0.291902,0.250297,0.214199,0.187171,0.232054,0.276223,0.252111
-11.8041,0.322661,0.392574,0.219928,0.165172,0.220706,0.264419,0.221654,0.229313,0.204909,0.230697,0.256668,0.232274,0.304856,0.257481,0.233567,0.198558,0.237539,0.287555,0.258204
-11.3041,0.335223,0.412721,0.225182,0.186163,0.225372,0.280431,0.226447,0.242095,0.226224,0.242279,0.269879,0.236516,0.315172,0.264113,0.254096,0.20994,0.242951,0.295559,0.264509
-10.8041,0.335316,0.365353,0.228052,0.208389,0.228444,0.29606,0.229513,0.248585,0.242206,0.251641,0.281589,0.236894,0.321984,0.26934,0.272371,0.221034,0.248257,0.299836,0.271072
