Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-20.6662,0.100839,0.0602799,-nan,0.195139,0.153309,0.135604,0.116427,0.0873841,0.11996,0.131388,0.423758,0.128269,0.0716527,0.157744,0.129478,0.0800572,0.0737682,0.094299,0.13227
-20.1662,0.10418,0.0861614,-nan,0.195742,0.167708,0.127205,0.122874,0.106331,0.131998,0.126654,-nan,0.158116,0.10414,0.201677,0.156444,0.0921111,0.0854286,-nan,0.137727
-19.6662,0.111674,-nan,-nan,0.197872,0.168165,0.124707,0.132892,0.124522,0.142402,0.124893,-nan,0.172372,0.129942,0.217297,0.164656,0.105894,0.0987439,-nan,0.143023
-19.1662,0.120102,-nan,-nan,0.202455,0.162535,0.138255,0.13957,0.137139,0.154238,0.131454,-nan,-nan,0.137709,0.218375,0.173698,0.11606,0.111509,-nan,0.147112
-18.6662,0.130387,-nan,-nan,0.202179,0.160913,-nan,0.144616,0.146647,0.174279,0.140076,-nan,-nan,0.141928,0.208241,0.180015,0.126148,0.125344,-nan,0.149035
-18.1662,0.141311,-nan,-nan,0.205735,0.16308,-nan,0.149425,0.15755,0.179051,0.1505,-nan,-nan,0.14695,0.200499,0.172248,0.134699,0.140055,0.160576,0.15273
-17.6662,0.152008,-nan,-nan,0.211347,0.171167,-nan,0.153846,0.169416,0.177639,0.162652,-nan,-nan,0.154315,0.198556,0.169934,0.142694,0.153953,0.165882,0.157128
-17.1662,0.162448,-nan,-nan,0.217178,0.182729,-nan,0.158096,0.182214,0.175117,0.175621,-nan,-nan,0.164314,0.199859,0.171381,0.150763,0.167278,0.171284,0.161477
-16.6662,0.172945,-nan,-nan,0.223305,0.194483,0.177756,0.162608,0.196381,0.172901,0.190168,-nan,0.191748,0.175209,0.202891,0.176348,0.159227,0.180928,0.177657,0.165771
-16.1662,0.18167,0.18178,-nan,0.225303,0.203288,0.181168,0.1659,0.207971,0.176232,0.202761,0.201078,0.206397,0.182677,0.202708,0.185223,0.166283,0.192291,0.182904,0.168734
-15.6662,0.188451,0.182996,0.209394,0.223349,0.20728,0.18468,0.169158,0.216125,0.181639,0.211853,0.210611,0.215739,0.18664,0.197709,0.190717,0.171996,0.201275,0.187469,0.17222
-15.1662,0.196254,0.184593,0.193548,0.220944,0.210617,0.189741,0.175592,0.223918,0.188338,0.219952,0.217208,0.220663,0.191956,0.191928,0.196271,0.180086,0.209601,0.194557,0.17933
-14.6662,0.209221,0.193008,0.188737,0.222707,0.218642,0.199656,0.187581,0.236087,0.199916,0.23138,0.224911,0.226386,0.204333,0.192062,0.207565,0.194378,0.220405,0.207771,0.192451
-14.1662,0.231611,0.214025,0.197871,0.233336,0.235316,0.219002,0.206677,0.257841,0.222026,0.25079,0.239381,0.238386,0.228131,0.203633,0.22868,0.217675,0.238123,0.230992,0.212869
-13.6662,0.263362,0.247195,0.219089,0.253514,0.260576,0.249078,0.230785,0.289651,0.256221,0.278249,0.263255,0.258787,0.261629,0.227242,0.258512,0.248538,0.264132,0.264141,0.239153
-13.1662,0.301194,0.288537,0.251109,0.280957,0.291795,0.28753,0.256898,0.328322,0.299428,0.310878,0.295257,0.286578,0.300364,0.259594,0.293158,0.283942,0.296934,0.304594,0.269471
-12.6662,0.339367,0.330202,0.289699,0.311984,0.324961,0.32828,0.281529,0.366848,0.343146,0.34454,0.330382,0.317386,0.338253,0.294332,0.326804,0.320814,0.332399,0.346819,0.300842
-12.1662,0.374181,0.365613,0.327125,0.344425,0.358566,0.365994,0.302724,0.3987,0.378708,0.377426,0.363193,0.346715,0.370316,0.326217,0.356063,0.358042,0.366779,0.384732,0.330913
-11.6662,0.405827,0.393506,0.358989,0.378287,0.39442,0.40051,0.32176,0.422569,0.403162,0.410843,0.390768,0.372672,0.394746,0.354067,0.381717,0.396172,0.399609,0.415456,0.359518
-11.1662,0.435305,0.415863,0.385437,0.413062,0.434609,0.435334,0.341081,0.443045,0.420371,0.445848,0.414533,0.396269,0.412273,0.378489,0.407314,0.435129,0.432053,0.439158,0.387344
-10.6662,0.463485,0.435907,0.408741,0.44558,0.478139,0.472965,0.362781,0.468091,0.438282,0.480301,0.439071,0.419161,0.425464,0.400527,0.436072,0.472923,0.464131,0.458091,0.414345
-10.1662,0.490511,0.454763,0.429787,0.471393,0.520235,0.511036,0.38628,0.502232,0.461907,0.509462,0.467707,0.441908,0.438032,0.421052,0.467432,0.505092,0.494022,0.475105,0.43886
-9.66617,0.513942,0.469804,0.445292,0.486312,0.552337,0.540488,0.406682,0.538893,0.487036,0.527359,0.497274,0.461847,0.450157,0.438469,0.495012,0.525207,0.516499,0.490051,0.456361
-9.16617,0.527648,0.475962,0.449132,0.487235,0.565262,0.551614,0.416732,0.562696,0.501603,0.528691,0.517308,0.472068,0.456975,0.447713,0.508841,0.526695,0.524267,0.498782,0.460777
-8.66617,0.524163,0.47036,0.436467,0.472051,0.551436,0.540301,0.410505,0.559896,0.494611,0.512336,0.51795,0.464924,0.452473,0.442024,0.501926,0.505608,0.51145,0.494419,0.448243
-8.16617,0.503629,0.455497,0.408647,0.44251,0.509099,0.510615,0.389856,0.53065,0.467487,0.484927,0.497755,0.438971,0.43578,0.419089,0.476737,0.466084,0.480821,0.474687,0.423049
-7.66617,0.477477,0.438761,0.37725,0.408309,0.452304,0.475276,0.364006,0.489082,0.43436,0.4576,0.466296,0.404457,0.414712,0.388385,0.445751,0.422897,0.443934,0.449167,0.398417
-7.16617,0.460445,0.430338,0.356449,0.382106,0.401438,0.44902,0.345085,0.452279,0.410531,0.442928,0.43849,0.376583,0.401266,0.363767,0.424461,0.392296,0.415137,0.430656,0.389062
-6.66617,0.461918,0.43859,0.356319,0.374138,0.376427,0.442158,0.342521,0.434834,0.406892,0.448359,0.427809,0.36686,0.405511,0.357596,0.424791,0.384469,0.407303,0.430927,0.401624
-6.16617,0.477613,0.462488,0.373449,0.386352,0.381149,0.454899,0.354779,0.436364,0.419825,0.469652,0.43473,0.375589,0.425834,0.370415,0.445549,0.396669,0.419393,0.450064,0.428626
-5.66617,0.493708,0.491125,0.390405,0.405713,0.397387,0.474247,0.369349,0.443796,0.435552,0.492941,0.448009,0.389062,0.448766,0.387402,0.472902,0.41238,0.438891,0.473475,0.453085
-5.16617,0.497663,0.507982,0.391328,0.414809,0.401926,0.481851,0.372583,0.441443,0.440638,0.502193,0.452243,0.390882,0.457767,0.3918,0.489249,0.415358,0.448132,0.484253,0.459875
-4.66617,0.483973,0.50085,0.371434,0.406491,0.385538,0.46783,0.35962,0.42253,0.427813,0.48982,0.440549,0.374969,0.443991,0.377079,0.483248,0.401275,0.436444,0.47175,0.446723
-4.16617,0.459012,0.474826,0.34361,0.387509,0.365308,0.440243,0.338598,0.401193,0.405383,0.464952,0.422955,0.35182,0.417624,0.35365,0.46052,0.38022,0.412704,0.446122,0.423843
-3.66617,0.437026,0.448039,0.326071,0.372823,0.356405,0.41768,0.322959,0.389906,0.386987,0.443845,0.413692,0.334516,0.397644,0.338824,0.439253,0.366626,0.392848,0.426344,0.404885
-3.16617,0.432007,0.439651,0.330529,0.375907,0.365774,0.417598,0.322271,0.394758,0.385152,0.441492,0.423177,0.333885,0.398953,0.342196,0.438038,0.373565,0.39142,0.42986,0.401467
-2.66617,0.451459,0.456369,0.355888,0.397216,0.392088,0.443757,0.336902,0.414934,0.40284,0.462774,0.449649,0.352886,0.424076,0.360708,0.462813,0.404252,0.412398,0.458783,0.415956
-2.16617,0.48412,0.484991,0.384124,0.423171,0.42067,0.477424,0.356964,0.438374,0.426197,0.495513,0.480311,0.37509,0.457802,0.379885,0.497785,0.442352,0.442821,0.493868,0.438893
-1.66617,0.509883,0.504805,0.398752,0.439046,0.445197,0.498669,0.37253,0.457971,0.441172,0.523903,0.50452,0.386102,0.48489,0.389307,0.52162,0.470276,0.466777,0.516953,0.458393
-1.16617,0.518252,0.506413,0.396808,0.437965,0.462998,0.500395,0.379483,0.469147,0.443365,0.53875,0.519127,0.380602,0.499106,0.391265,0.525275,0.477399,0.475844,0.523109,0.468353
-0.666169,0.512622,0.496561,0.387908,0.426289,0.472039,0.490051,0.382664,0.472938,0.43968,0.541547,0.527287,0.366978,0.503636,0.394625,0.516681,0.470921,0.473466,0.521243,0.471251
-0.166169,0.506147,0.489654,0.384269,0.415323,0.47359,0.481509,0.386148,0.474175,0.441111,0.539321,0.529526,0.360982,0.505283,0.402399,0.510977,0.464218,0.468206,0.521548,0.471218
0.333831,0.509034,0.495395,0.391245,0.413044,0.471198,0.483406,0.391433,0.474895,0.451478,0.538093,0.525265,0.370189,0.506708,0.412842,0.516404,0.46567,0.466377,0.527715,0.472441
0.833831,0.513678,0.507623,0.398743,0.414751,0.463563,0.489276,0.392284,0.469065,0.460156,0.534246,0.510203,0.384426,0.503033,0.416264,0.524419,0.468323,0.463742,0.52958,0.470501
1.33383,0.506103,0.507934,0.394635,0.410439,0.449311,0.486463,0.382851,0.452007,0.454741,0.520195,0.484496,0.386304,0.487525,0.404602,0.518659,0.458104,0.452124,0.51683,0.459694
