Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-21.4606,0.163838,0.166573,0.156136,0.223146,0.167489,0.166011,0.157549,0.166915,0.134837,0.191748,0.170582,0.158608,0.139498,0.167076,0.171085,0.161243,0.149993,0.154568,0.130342
-20.9606,0.170544,0.168127,0.157849,0.17777,0.169733,0.16987,0.169727,0.176874,0.147861,0.196988,0.181115,0.163106,0.146235,0.167944,0.181427,0.172162,0.157912,0.169603,0.130073
-20.4606,0.180204,0.174648,0.162205,0.169402,0.179599,0.179736,0.178082,0.190702,0.161463,0.207069,0.187237,0.170358,0.15998,0.169707,0.192953,0.184165,0.16667,0.179784,0.131188
-19.9606,0.191019,0.186399,0.17215,0.174511,0.191808,0.190571,0.183373,0.20277,0.175731,0.216136,0.194684,0.179554,0.174676,0.171506,0.20332,0.194567,0.1742,0.190301,0.138519
-19.4606,0.202357,0.199522,0.185721,0.18356,0.203424,0.201806,0.18758,0.212294,0.189398,0.227109,0.204176,0.190571,0.188497,0.175363,0.212618,0.205621,0.18162,0.201074,0.151232
-18.9606,0.214552,0.211898,0.200718,0.196101,0.212643,0.213822,0.191829,0.220282,0.203414,0.239689,0.215415,0.20324,0.20325,0.181875,0.221755,0.218096,0.189185,0.212506,0.168327
-18.4606,0.228433,0.22473,0.216815,0.212824,0.219449,0.226158,0.198515,0.226033,0.218049,0.254175,0.229248,0.217847,0.21945,0.191869,0.232374,0.232345,0.198075,0.225303,0.191416
-17.9606,0.241537,0.23606,0.230159,0.231644,0.222109,0.235732,0.206244,0.229263,0.227224,0.269433,0.244107,0.231921,0.233831,0.204334,0.243092,0.24549,0.207737,0.236815,0.217634
-17.4606,0.252549,0.244144,0.238793,0.249206,0.222367,0.241295,0.215299,0.232053,0.226979,0.281629,0.258004,0.241961,0.245331,0.215484,0.252979,0.254311,0.217544,0.244775,0.241491
-16.9606,0.262317,0.250516,0.246051,0.262391,0.226897,0.244707,0.225939,0.236931,0.221554,0.288959,0.270599,0.248696,0.255104,0.222386,0.262396,0.259173,0.228708,0.251243,0.261219
-16.4606,0.271676,0.255451,0.254533,0.269823,0.2377,0.247963,0.234345,0.244265,0.219256,0.292777,0.279522,0.255655,0.262968,0.226099,0.270401,0.261595,0.240156,0.258911,0.276952
-15.9606,0.280766,0.259376,0.263773,0.273174,0.250699,0.252068,0.24126,0.25244,0.225382,0.295838,0.282502,0.264551,0.269016,0.229989,0.274852,0.262147,0.250838,0.26784,0.289456
-15.4606,0.288902,0.262579,0.273239,0.27535,0.262007,0.256553,0.248993,0.260064,0.237823,0.298586,0.279489,0.274042,0.272084,0.237252,0.275233,0.262607,0.260489,0.277393,0.300336
-14.9606,0.295867,0.26646,0.283506,0.279305,0.269191,0.260934,0.257932,0.266631,0.251353,0.302416,0.273507,0.281694,0.272492,0.247885,0.273692,0.264468,0.27018,0.287719,0.311889
-14.4606,0.301321,0.270691,0.293053,0.284498,0.271265,0.264126,0.268949,0.270858,0.261373,0.307164,0.26809,0.283968,0.272641,0.257296,0.271838,0.266712,0.278556,0.296453,0.324531
-13.9606,0.30433,0.273478,0.298993,0.288954,0.270688,0.265124,0.278533,0.271924,0.26665,0.31088,0.265168,0.279488,0.271981,0.262897,0.270266,0.268691,0.283632,0.301294,0.337241
-13.4606,0.302638,0.274294,0.29862,0.291242,0.2683,0.263503,0.281154,0.269737,0.267603,0.312646,0.263386,0.271071,0.268434,0.264415,0.268138,0.269258,0.284734,0.30243,0.348856
-12.9606,0.296779,0.271161,0.292167,0.289901,0.262965,0.258631,0.277114,0.264633,0.261836,0.30947,0.260743,0.262596,0.261837,0.261227,0.263925,0.266515,0.281621,0.299503,0.357001
-12.4606,0.286666,0.26359,0.282891,0.285346,0.256134,0.251824,0.269677,0.258663,0.251374,0.301044,0.257893,0.257953,0.252993,0.254382,0.257742,0.260838,0.275178,0.294429,0.361287
-11.9606,0.274396,0.25358,0.274735,0.279589,0.250458,0.246032,0.261199,0.253032,0.240632,0.291821,0.255754,0.258719,0.24545,0.246608,0.251792,0.25323,0.266659,0.289608,0.36276
-11.4606,0.264429,0.247036,0.270129,0.275882,0.249273,0.243714,0.254525,0.250491,0.234097,0.286555,0.256292,0.262733,0.243413,0.24244,0.247537,0.246038,0.258216,0.287625,0.363525
-10.9606,0.261176,0.248196,0.269815,0.277531,0.254515,0.246991,0.251857,0.253217,0.236694,0.28739,0.260331,0.267536,0.247406,0.246125,0.24724,0.243958,0.253291,0.289086,0.366051
-10.4606,0.267219,0.25789,0.27501,0.285739,0.26527,0.255024,0.253359,0.260887,0.248583,0.294457,0.269174,0.273606,0.256232,0.257002,0.254107,0.248783,0.256043,0.295333,0.372557
-9.96065,0.280208,0.272853,0.286178,0.298523,0.278426,0.265358,0.258553,0.272041,0.267438,0.30615,0.283411,0.281643,0.267234,0.271139,0.267742,0.258318,0.26525,0.304121,0.383387
-9.46065,0.293251,0.286184,0.299448,0.311444,0.29134,0.276251,0.265613,0.282569,0.28636,0.318262,0.299054,0.290841,0.276678,0.28439,0.28418,0.268805,0.27611,0.312242,0.396204
-8.96065,0.302137,0.295594,0.310132,0.321296,0.302865,0.286563,0.272226,0.289779,0.299422,0.327704,0.311731,0.300354,0.283827,0.294737,0.299097,0.277914,0.285241,0.318949,0.408791
-8.46065,0.307229,0.301637,0.313709,0.325874,0.311674,0.295275,0.277855,0.292426,0.303599,0.33137,0.317419,0.309849,0.288645,0.300784,0.308121,0.284618,0.291488,0.323232,0.418785
-7.96065,0.309321,0.305113,0.308063,0.324567,0.316595,0.300531,0.282169,0.290151,0.300904,0.329139,0.316125,0.316909,0.290437,0.301556,0.309623,0.287628,0.295096,0.324323,0.424614
-7.46065,0.307079,0.304804,0.296088,0.319442,0.316274,0.299708,0.282077,0.284506,0.296304,0.323078,0.312034,0.317147,0.287669,0.29769,0.305614,0.285843,0.295175,0.322219,0.426116
-6.96065,0.299902,0.299684,0.282644,0.312036,0.311786,0.293005,0.276653,0.277676,0.295128,0.314788,0.308591,0.309366,0.280731,0.291507,0.299954,0.280655,0.291078,0.317734,0.424655
-6.46065,0.289822,0.290567,0.271843,0.3031,0.304521,0.282581,0.267882,0.271355,0.297898,0.305307,0.305526,0.296535,0.271976,0.284678,0.294996,0.275076,0.283822,0.31048,0.421591
-5.96065,0.283666,0.281425,0.266722,0.294485,0.297467,0.273056,0.261257,0.26762,0.302527,0.296194,0.302577,0.285092,0.264357,0.278766,0.292097,0.273393,0.276924,0.301566,0.418615
-5.46065,0.286395,0.278113,0.268117,0.288851,0.295742,0.269613,0.263058,0.267399,0.307894,0.292029,0.302751,0.280585,0.261005,0.275199,0.29317,0.278618,0.275277,0.295683,0.417953
-4.96065,0.299058,0.28443,0.275297,0.289558,0.302081,0.275016,0.272859,0.27176,0.314429,0.298071,0.309182,0.284973,0.262327,0.276392,0.299157,0.290801,0.281958,0.299514,0.421692
-4.46065,0.32003,0.299561,0.288003,0.29832,0.317357,0.289945,0.285716,0.282187,0.327452,0.316336,0.323788,0.297546,0.268759,0.285462,0.311673,0.309278,0.297649,0.315738,0.431181
