Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-14.4637,0.222323,0.241144,0.217408,0.165503,0.183314,0.239403,-nan,0.173828,0.225131,0.237571,0.189271,0.169361,0.195083,0.18867,0.170915,0.306197,0.227223,0.205086,0.213758
-13.9637,0.239817,0.25592,0.209345,0.170452,0.184298,0.229337,-nan,0.181669,0.221999,0.230492,0.192384,0.176227,0.204458,0.196305,0.179007,-nan,0.229819,0.216662,0.220727
-13.4637,0.257036,0.271715,0.196405,0.184694,0.19451,0.221533,-nan,0.193721,0.221842,0.221014,0.199269,0.184723,0.214054,0.211013,0.191714,-nan,0.230227,0.226311,0.232375
-12.9637,0.270366,0.284051,0.184253,0.202083,0.208957,0.217212,-nan,0.20421,0.221858,0.21145,0.208148,0.19502,0.221927,0.226497,0.208467,-nan,0.229575,0.235101,0.248841
-12.4637,0.285964,0.296245,0.178549,0.226886,0.227787,0.216817,-nan,0.218929,0.224893,0.202677,0.22282,0.214319,0.229779,0.244784,0.232441,-nan,0.230757,0.247098,0.274533
-11.9637,0.290019,0.297031,0.192416,0.250115,0.248136,0.227178,-nan,0.230451,0.23233,0.203879,0.239881,0.237954,0.230952,0.25736,0.255383,-nan,0.236803,0.256264,0.301415
-11.4637,0.283631,0.290756,0.224708,0.265025,0.259498,0.244162,-nan,0.237776,0.243672,0.217157,0.254964,0.262145,0.229186,0.261973,0.272219,0.315974,0.251563,0.267243,0.32009
-10.9637,0.276238,0.287778,0.260819,0.273552,0.266286,0.261263,0.231869,0.244417,0.257119,0.238246,0.266433,0.281469,0.231748,0.267938,0.281079,0.305432,0.271882,0.283161,0.325782
-10.4637,0.270811,0.291704,0.285305,0.277217,0.270299,0.273429,0.224572,0.25095,0.267328,0.256277,0.272957,0.289799,0.241786,0.280531,0.284967,0.298233,0.289095,0.299866,0.317075
-9.96372,0.270532,0.299391,0.294947,0.278282,0.270245,0.280853,0.223545,0.258176,0.271567,0.265964,0.275939,0.290304,0.256199,0.296983,0.287868,0.290271,0.29661,0.311948,0.296886
-9.46372,0.274945,0.305145,0.293976,0.279657,0.269129,0.284731,0.227082,0.26659,0.2731,0.268784,0.279459,0.287286,0.271134,0.312162,0.291403,0.283852,0.295888,0.31494,0.273718
-8.96372,0.279596,0.305322,0.287785,0.281888,0.268155,0.287842,0.235332,0.273096,0.276147,0.268841,0.284114,0.285655,0.283166,0.321243,0.295254,0.278582,0.292684,0.312037,0.253615
-8.46372,0.282963,0.301808,0.281756,0.285282,0.270358,0.290724,0.246238,0.276723,0.2822,0.274187,0.290451,0.286555,0.291964,0.324356,0.29793,0.275728,0.294322,0.311135,0.241216
-7.96372,0.287315,0.302893,0.279248,0.289321,0.277344,0.291686,0.258987,0.281285,0.290285,0.287302,0.299815,0.288755,0.301597,0.325377,0.299507,0.277473,0.302805,0.315163,0.237563
-7.46372,0.294547,0.313375,0.282948,0.295223,0.289442,0.29188,0.272119,0.289417,0.297779,0.305997,0.311161,0.293209,0.313541,0.327661,0.303397,0.288091,0.316355,0.323041,0.243124
-6.96372,0.306705,0.334865,0.293627,0.305343,0.303054,0.293417,0.282886,0.303559,0.307214,0.326508,0.326052,0.299932,0.327013,0.330935,0.310158,0.30808,0.332891,0.331754,0.257261
-6.46372,0.321422,0.361673,0.309177,0.321448,0.317106,0.30171,0.289153,0.319679,0.32146,0.346141,0.34258,0.31165,0.340741,0.334899,0.318875,0.333499,0.349482,0.342343,0.278373
-5.96372,0.336485,0.387075,0.325097,0.342142,0.333575,0.317992,0.290075,0.335994,0.34119,0.366777,0.361079,0.329176,0.352662,0.339612,0.330777,0.357513,0.366486,0.35811,0.302997
-5.46372,0.351584,0.409261,0.33977,0.363344,0.352347,0.339882,0.29068,0.352981,0.363523,0.389449,0.38111,0.351286,0.364389,0.345003,0.346983,0.376533,0.38615,0.378419,0.327044
