Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-14.9789,-nan,-nan,-nan,0.147407,-nan,0.206933,-nan,0.273593,-nan,-nan,0.362978,0.125133,0.222953,0.240962,-nan,-nan,-nan,-nan,0.166045
-14.4789,-nan,-nan,-nan,0.148353,-nan,0.210862,-nan,0.269386,-nan,-nan,0.346971,0.123735,0.227208,0.238429,-nan,-nan,-nan,-nan,0.181806
-13.9789,-nan,-nan,-nan,0.148961,-nan,0.218603,-nan,0.270681,-nan,-nan,0.341052,0.125601,0.230225,-nan,-nan,-nan,-nan,-nan,0.197722
-13.4789,-nan,-nan,-nan,0.151499,-nan,0.229778,-nan,0.275732,-nan,-nan,0.337857,0.129933,0.234871,-nan,-nan,-nan,-nan,-nan,0.205504
-12.9789,-nan,-nan,-nan,0.156337,-nan,0.242836,-nan,0.281967,-nan,-nan,0.329691,0.138422,0.241875,-nan,0.290888,-nan,-nan,-nan,0.206475
-12.4789,-nan,-nan,-nan,0.160748,-nan,0.251915,-nan,0.284848,-nan,0.281829,-nan,0.148573,0.251534,-nan,0.318239,-nan,-nan,-nan,0.203831
-11.9789,-nan,-nan,-nan,0.162153,0.170609,0.254511,-nan,0.279655,-nan,0.272611,-nan,0.156313,0.257906,-nan,0.323297,-nan,-nan,-nan,0.202067
-11.4789,-nan,-nan,-nan,-nan,0.173053,0.255827,-nan,0.264883,-nan,0.266254,-nan,0.163618,0.260443,-nan,0.306883,-nan,-nan,-nan,0.206861
-10.9789,-nan,-nan,-nan,-nan,0.195359,0.260138,-nan,0.246989,-nan,0.291338,-nan,0.169818,0.271971,-nan,0.279125,0.423227,-nan,-nan,0.215882
-10.4789,-nan,-nan,-nan,-nan,0.21394,0.266795,-nan,0.238855,-nan,0.318945,-nan,0.175292,0.276973,-nan,0.258502,0.378378,-nan,-nan,0.229595
-9.97891,-nan,-nan,-nan,-nan,0.23225,0.28,-nan,0.245765,-nan,0.323927,-nan,0.188676,0.270893,-nan,0.254325,0.342554,-nan,-nan,0.247331
-9.47891,-nan,-nan,-nan,-nan,0.255692,0.303631,-nan,0.270741,0.417581,0.322241,0.363694,0.215293,0.270148,0.4594,0.268425,0.327825,-nan,-nan,0.268116
-8.97891,-nan,-nan,0.451077,-nan,0.289205,0.342581,-nan,0.313115,0.425601,0.319208,0.401321,0.260763,0.274171,0.45288,0.298988,0.336566,0.415728,-nan,0.291018
-8.47891,-nan,-nan,0.456868,0.373036,0.335723,0.394673,-nan,0.364994,0.438388,0.337175,0.418179,0.322519,0.295594,0.449329,0.339257,0.363288,0.394829,-nan,0.311187
-7.97891,-nan,0.558326,0.458707,0.417508,0.382403,0.447793,0.394532,0.416134,0.449682,0.379353,0.402413,0.386266,0.328947,0.445486,0.382311,0.400856,0.36927,0.469186,0.329111
-7.47891,-nan,0.554374,0.459492,0.446699,0.420098,0.490007,0.368574,0.455834,0.45985,0.419808,0.37927,0.437044,0.358566,0.443828,0.422367,0.440026,0.358858,0.455709,0.346008
-6.97891,0.598606,0.547394,0.462692,0.463775,0.450033,0.516536,0.344568,0.482476,0.467422,0.450048,0.375216,0.468853,0.384401,0.447042,0.456775,0.474444,0.370696,0.447628,0.363502
-6.47891,0.583403,0.538316,0.467554,0.470835,0.471588,0.52755,0.34147,0.498113,0.469476,0.47065,0.391615,0.481326,0.406071,0.457657,0.484749,0.498128,0.397368,0.445121,0.381719
-5.97891,0.573568,0.530524,0.47246,0.471997,0.486284,0.528382,0.363899,0.507286,0.468683,0.4858,0.42281,0.483133,0.422779,0.475939,0.505166,0.510572,0.424237,0.448629,0.403428
-5.47891,0.568422,0.525617,0.475805,0.468958,0.494179,0.522591,0.390947,0.512045,0.467515,0.495773,0.456131,0.48092,0.433169,0.493176,0.514503,0.514642,0.442581,0.455863,0.429728
-4.97891,0.565581,0.524904,0.477537,0.462949,0.494655,0.514149,0.41229,0.511395,0.466944,0.501057,0.484803,0.477884,0.437422,0.501946,0.51125,0.514321,0.455227,0.462765,0.45971
-4.47891,0.564418,0.528473,0.48042,0.458341,0.491644,0.50925,0.427104,0.507891,0.46868,0.505948,0.507657,0.478348,0.439053,0.501752,0.499978,0.515706,0.466895,0.465912,0.492146
-3.97891,0.563225,0.530176,0.481927,0.455913,0.486273,0.509814,0.435432,0.502566,0.469364,0.510969,0.520312,0.481197,0.437463,0.495306,0.487324,0.517039,0.477155,0.462869,0.522508
-3.47891,0.559734,0.526269,0.474958,0.455694,0.478626,0.510412,0.440175,0.494688,0.463697,0.512669,0.520468,0.482808,0.43052,0.486641,0.4773,0.514316,0.483671,0.455993,0.546754
-2.97891,0.550583,0.516008,0.456448,0.454535,0.466227,0.503101,0.43851,0.481537,0.448297,0.507384,0.507248,0.477705,0.415982,0.476515,0.467086,0.504659,0.482966,0.45117,0.561193
-2.47891,0.537171,0.498599,0.432989,0.447856,0.444364,0.480356,0.429642,0.459878,0.423351,0.493698,0.48257,0.462884,0.3945,0.463149,0.450643,0.486716,0.471633,0.448658,0.564406
-1.97891,0.520389,0.477583,0.415785,0.434975,0.414819,0.445514,0.415711,0.431372,0.394705,0.474523,0.454388,0.441191,0.37083,0.443866,0.430858,0.463102,0.451487,0.445449,0.557301
-1.47891,0.50027,0.453934,0.408527,0.418096,0.388724,0.413019,0.399726,0.403384,0.370013,0.454581,0.42799,0.415891,0.350632,0.419223,0.416594,0.436827,0.425439,0.44059,0.542817
-0.978906,0.4797,0.430744,0.404179,0.400352,0.372661,0.3933,0.384127,0.381534,0.35326,0.434895,0.406259,0.391574,0.334737,0.392252,0.407962,0.411446,0.401438,0.43093,0.525497
-0.478906,0.457428,0.408727,0.389524,0.379216,0.362421,0.38898,0.367321,0.362724,0.3424,0.41345,0.38772,0.367351,0.319324,0.366316,0.398075,0.393295,0.386196,0.416248,0.506355
0.021094,0.43563,0.389146,0.357377,0.352674,0.353865,0.392967,0.347328,0.345113,0.334096,0.388027,0.37015,0.344222,0.302264,0.348619,0.380164,0.39028,0.384105,0.398219,0.485053
0.521094,0.419541,0.378316,0.323679,0.32803,0.342636,0.39072,0.327475,0.327231,0.325668,0.361983,0.356038,0.326249,0.288457,0.343215,0.359935,0.397341,0.388385,0.383321,0.462458
1.02109,0.41034,0.376831,0.310466,0.316239,0.332999,0.379308,0.314895,0.31307,0.317428,0.341743,0.349795,0.314223,0.285807,0.349214,0.350732,0.402374,0.390965,0.377771,0.439608
1.52109,0.403161,0.379884,0.316213,0.315456,0.32474,0.36619,0.309203,0.303718,0.31188,0.323903,0.349979,0.304029,0.294332,0.360378,0.351214,0.399007,0.388919,0.377573,0.413629
2.02109,0.395253,0.379443,0.329895,0.319078,0.313988,0.356512,0.310648,0.298786,0.310574,0.308119,0.352267,0.293949,0.309943,0.369327,0.353016,0.38743,0.381676,0.377221,0.384065
2.52109,0.382353,0.365918,0.333397,0.317579,0.297964,0.350516,0.312338,0.293903,0.307616,0.293565,0.347674,0.282608,0.319799,0.366808,0.345703,0.370645,0.370468,0.368854,0.353598
3.02109,0.362664,0.337399,0.315358,0.30375,0.277222,0.339094,0.306908,0.281878,0.295886,0.278647,0.331407,0.268854,0.314027,0.348328,0.325846,0.348839,0.353269,0.350357,0.324212
3.52109,0.342106,0.305381,0.28393,0.28188,0.257791,0.319727,0.295115,0.26132,0.276099,0.266478,0.307963,0.25744,0.293436,0.320038,0.297917,0.325293,0.331602,0.326859,0.298675
4.02109,0.327363,0.284421,0.256799,0.263449,0.246704,0.299947,0.283169,0.240413,0.255882,0.260213,0.287135,0.255303,0.269829,0.293585,0.273409,0.30724,0.312102,0.306391,0.278579
4.52109,0.320636,0.280109,0.244946,0.255761,0.248651,0.287843,0.278933,0.230824,0.244668,0.26044,0.277909,0.264638,0.254778,0.277464,0.2602,0.301576,0.30175,0.294366,0.26351
5.02109,0.317368,0.286183,0.246445,0.257344,0.260377,0.284777,0.281275,0.234268,0.244086,0.265287,0.276971,0.276634,0.250361,0.269393,0.256175,0.304297,0.29998,0.289265,0.252815
5.52109,0.309597,0.290675,0.250891,0.259895,0.270696,0.282068,0.282398,0.242616,0.243655,0.26952,0.276018,0.277759,0.248593,0.260943,0.253859,0.303155,0.298916,0.2853,0.247641
6.02109,0.292439,0.286104,0.248795,0.253791,0.269059,0.274091,0.27649,0.24441,0.235874,0.269001,0.272188,0.264042,0.240235,0.247367,0.2467,0.291118,0.289535,0.277999,0.250737
6.52109,0.26644,0.270861,0.23849,0.237712,0.252242,0.261738,0.263199,0.237132,0.220607,0.263653,0.267199,0.243845,0.223898,0.22888,0.237301,0.269347,0.269049,0.266781,0.262816
7.02109,0.236859,0.247239,0.223609,0.217433,0.226293,0.249107,0.246382,0.22508,0.201291,0.255593,0.263515,0.228254,0.203965,0.210095,0.229898,0.244314,0.242946,0.25224,0.279797
7.52109,0.209833,0.220454,0.207964,0.200949,0.200559,0.238053,0.231671,0.213506,0.181151,0.24665,0.26054,0.220247,0.18599,0.195695,0.224781,0.220152,0.218427,0.233323,0.294544
8.02109,0.190095,0.195219,0.191146,0.191111,0.179984,0.225753,0.220576,0.203275,0.162812,0.237069,0.252003,0.214863,0.172214,0.185888,0.218011,0.196125,0.199112,0.209522,0.30018
8.52109,0.175806,0.173325,0.17338,0.18388,0.163939,0.208269,0.208689,0.191495,0.148676,0.223319,0.233447,0.204451,0.160164,0.175964,0.204981,0.170338,0.185579,0.184495,0.293619
9.02109,0.162093,0.152059,0.155184,0.174089,0.147908,0.185194,0.189448,0.175134,0.137772,0.200912,0.204805,0.185466,0.144587,0.160222,0.182651,0.142488,0.176395,0.162968,0.275279
9.52109,0.145094,0.12906,0.135069,0.160149,0.129694,0.161068,0.160111,0.152908,0.128604,0.169879,0.169354,0.159065,0.121593,0.139232,0.152359,0.114465,0.169275,0.145473,0.247128
10.0211,0.12459,0.106204,0.113322,0.145566,0.111611,0.141556,0.125796,0.130384,0.117793,0.136876,0.133311,0.130282,0.0948993,0.117768,0.12103,0.0886885,0.163084,0.128589,0.213788
10.5211,0.108238,0.089718,0.0955869,0.135993,0.0997279,0.129324,0.098775,0.116012,0.104935,0.112952,0.10601,0.108734,0.073507,0.102522,0.100106,0.0712307,0.1578,0.112536,0.182985
11.0211,0.0986201,0.0817388,0.0844893,0.131815,0.09571,0.122651,0.0835767,0.110465,0.0945605,0.100624,0.0907322,0.097089,0.0605708,0.0962027,0.0917603,0.0637345,0.15254,0.0996618,0.158757
11.5211,0.0948303,0.079987,0.0794406,0.13089,0.0968702,0.118513,0.0775689,0.112742,0.0870262,0.0974535,0.0840145,0.0933263,0.0559667,0.0946695,0.093354,0.0626244,0.148777,0.0904346,0.141089
12.0211,0.0997774,0.085603,0.0877162,0.134266,0.106066,0.114734,0.0836833,0.123676,0.0832867,0.104486,0.0887024,0.0992245,0.060649,0.0988684,0.107522,0.0733106,0.146608,0.0892773,0.128729
