Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-12.5745,0.186451,0.181951,0.1925,0.190997,0.181309,0.167381,0.151426,0.177451,0.176106,0.189062,0.172317,0.186847,0.182698,0.149257,0.175127,0.167224,0.159033,0.187737,0.165747
-12.0745,0.171845,0.157273,0.185248,0.165171,0.167489,0.148815,0.139332,0.15346,0.159981,0.163054,0.15488,0.164771,0.165605,0.149856,0.156974,0.156169,0.159459,0.170531,0.156295
-11.5745,0.178728,0.157487,0.190387,0.160502,0.170875,0.150942,0.145425,0.151228,0.164758,0.161586,0.161981,0.163249,0.166763,0.157145,0.157565,0.157849,0.162768,0.172511,0.159107
-11.0745,0.194679,0.167148,0.200176,0.166034,0.180592,0.159248,0.159494,0.155514,0.175791,0.167126,0.173966,0.170161,0.174204,0.164181,0.167087,0.166722,0.169916,0.180494,0.166324
-10.5745,0.215948,0.177151,0.210392,0.174406,0.191596,0.170338,0.174627,0.160556,0.18745,0.171891,0.184554,0.176979,0.183472,0.169254,0.179935,0.177158,0.179656,0.191579,0.173051
-10.0745,0.239935,0.185392,0.220661,0.184508,0.204117,0.184394,0.190528,0.167827,0.198958,0.176583,0.194492,0.183302,0.194151,0.174849,0.1932,0.188992,0.190107,0.204979,0.180712
-9.57454,0.257123,0.189363,0.227451,0.193505,0.215184,0.198084,0.204628,0.176389,0.206491,0.180604,0.200578,0.187381,0.202529,0.180386,0.201777,0.200376,0.198217,0.215293,0.18885
-9.07454,0.255276,0.189061,0.226333,0.197924,0.221685,0.208711,0.211802,0.185017,0.207135,0.184861,0.200062,0.188486,0.205706,0.185004,0.202087,0.207188,0.20226,0.217191,0.198004
-8.57454,0.235055,0.189058,0.21792,0.200949,0.224556,0.215121,0.212969,0.193199,0.202636,0.19082,0.194607,0.190052,0.204566,0.186595,0.196306,0.208466,0.203967,0.210833,0.210048
-8.07454,0.210683,0.191563,0.206841,0.205678,0.223817,0.215197,0.209911,0.199469,0.196612,0.195381,0.187174,0.192452,0.200974,0.182599,0.1888,0.203758,0.205767,0.19926,0.222736
