Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-28.5681,0.181345,0.237202,0.190973,0.167495,0.159421,0.255504,0.206098,0.17898,0.166032,0.134582,0.193641,0.231443,0.213817,0.164485,0.199559,0.155446,0.202129,0.193613,0.125576
-28.0681,0.19035,0.228755,0.190863,0.162397,0.154811,0.238217,0.206299,0.171336,0.164558,0.149331,0.18955,0.216902,0.208871,0.172729,0.204789,0.159455,0.198441,0.196208,0.131074
-27.5681,0.189711,0.210959,0.186218,0.155689,0.148602,0.214013,0.195645,0.16217,0.157514,0.152302,0.184741,0.198884,0.198582,0.169602,0.200605,0.156636,0.190977,0.191674,0.136885
-27.0681,0.185633,0.193479,0.181327,0.149997,0.144397,0.193646,0.182878,0.155967,0.15094,0.151162,0.182488,0.184237,0.190406,0.164663,0.192559,0.153544,0.185419,0.187673,0.144076
-26.5681,0.182663,0.181691,0.179445,0.150172,0.14564,0.181353,0.173845,0.156084,0.149099,0.151204,0.18373,0.175964,0.188029,0.163119,0.186764,0.152851,0.183555,0.187712,0.15483
-26.0681,0.181282,0.175874,0.180035,0.154851,0.150324,0.176922,0.168737,0.16183,0.152174,0.152697,0.188345,0.171061,0.18949,0.164935,0.184281,0.154729,0.185548,0.191753,0.169183
-25.5681,0.182831,0.176826,0.183547,0.161033,0.157822,0.18023,0.169307,0.172124,0.16041,0.157809,0.195067,0.167502,0.194742,0.172455,0.185216,0.160307,0.19158,0.200091,0.187996
-25.0681,0.187643,0.18406,0.190546,0.167222,0.166678,0.188493,0.175504,0.184622,0.17357,0.167755,0.201914,0.167136,0.20307,0.18415,0.188974,0.169434,0.198845,0.210856,0.210998
-24.5681,0.193726,0.194287,0.199177,0.173764,0.174449,0.196051,0.184432,0.196411,0.18763,0.180281,0.205798,0.174567,0.211802,0.193443,0.193764,0.17826,0.202476,0.219677,0.234454
-24.0681,0.20017,0.20431,0.207982,0.18713,0.183599,0.197981,0.194833,0.210549,0.199838,0.193339,0.210255,0.193884,0.220794,0.198985,0.200399,0.184526,0.20321,0.227561,0.257157
-23.5681,0.207415,0.212856,0.216307,0.212403,0.198682,0.194587,0.20624,0.232932,0.211805,0.205389,0.223626,0.224867,0.230101,0.207214,0.21211,0.19174,0.209825,0.240532,0.28057
-23.0681,0.220054,0.224662,0.228624,0.247734,0.224718,0.197199,0.22196,0.263836,0.230019,0.219206,0.251034,0.25978,0.242706,0.225928,0.23256,0.208326,0.232719,0.263657,0.307683
-22.5681,0.246458,0.249382,0.252124,0.288382,0.264348,0.218853,0.248284,0.301102,0.261777,0.24284,0.292281,0.295493,0.264785,0.259362,0.263691,0.242563,0.278036,0.298995,0.341002
-22.0681,0.289719,0.292825,0.289239,0.330077,0.312043,0.263231,0.286743,0.341707,0.307497,0.281145,0.340272,0.33309,0.29908,0.30313,0.305196,0.293758,0.338991,0.343541,0.380096
-21.5681,0.345262,0.351241,0.334754,0.371196,0.359329,0.322022,0.333123,0.384504,0.361115,0.332882,0.386948,0.372628,0.343267,0.348781,0.353806,0.352694,0.399871,0.389531,0.421975
-21.0681,0.40065,0.410773,0.378575,0.40972,0.399316,0.379304,0.377715,0.428421,0.412564,0.38883,0.428677,0.411684,0.390009,0.39033,0.403168,0.407602,0.448989,0.431065,0.462991
