Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-13.997,0.180724,0.13946,0.156654,0.148434,0.166589,0.161882,0.140881,0.151892,0.152041,0.166549,0.16736,0.138477,0.165613,0.156238,0.161065,0.160017,0.127008,0.179272,0.127612
-13.497,0.199269,0.156712,0.175106,0.160811,0.184339,0.176206,0.154753,0.172856,0.16836,0.182997,0.181374,0.157011,0.18491,0.179664,0.179036,0.179179,0.148366,0.187071,0.135947
-12.997,0.218147,0.171669,0.188673,0.171291,0.195092,0.1822,0.164889,0.18994,0.179194,0.19641,0.194978,0.173536,0.200488,0.192343,0.195276,0.192196,0.167688,0.194,0.143454
-12.497,0.236146,0.184298,0.201106,0.181054,0.205372,0.183186,0.175565,0.204656,0.188235,0.207482,0.206229,0.188547,0.213746,0.198311,0.206348,0.202034,0.185726,0.200062,0.149808
-11.997,0.246544,0.189719,0.208162,0.187727,0.210781,0.180066,0.184482,0.212649,0.192563,0.211322,0.211146,0.197405,0.220973,0.198908,0.208366,0.206195,0.197586,0.203039,0.153674
-11.497,0.243236,0.186265,0.207304,0.18919,0.205492,0.174847,0.188182,0.210104,0.189906,0.202479,0.20455,0.19524,0.217534,0.193893,0.198496,0.2025,0.195839,0.19964,0.153225
-10.997,0.23044,0.18205,0.205701,0.191255,0.193842,0.173001,0.187486,0.202096,0.187006,0.186645,0.192477,0.187484,0.209003,0.188517,0.186999,0.195796,0.186717,0.192397,0.152526
-10.497,0.222634,0.185108,0.211907,0.197831,0.186801,0.177281,0.18651,0.199339,0.190784,0.177508,0.187823,0.18503,0.203913,0.188776,0.183489,0.194421,0.182324,0.18951,0.159431
-9.99704,0.221914,0.192912,0.22175,0.205616,0.186069,0.183895,0.185598,0.200869,0.198253,0.175075,0.189808,0.187704,0.2013,0.192403,0.186143,0.195946,0.184218,0.190299,0.173372
-9.49704,0.226416,0.203447,0.232135,0.214442,0.190245,0.192813,0.185791,0.205861,0.207194,0.178205,0.195796,0.195095,0.201286,0.1974,0.193489,0.198923,0.192297,0.194752,0.191696
-8.99704,0.233093,0.214764,0.241031,0.222991,0.197275,0.202705,0.187672,0.212703,0.215053,0.184393,0.203398,0.205487,0.203649,0.202317,0.203609,0.202798,0.203887,0.202129,0.212722
-8.49704,0.240013,0.225636,0.24654,0.230384,0.205974,0.212566,0.191424,0.219233,0.220257,0.191556,0.211473,0.216746,0.208,0.207142,0.216084,0.207104,0.215964,0.211076,0.233017
-7.99704,0.246921,0.235776,0.248991,0.237064,0.215622,0.223289,0.196575,0.225503,0.223939,0.199277,0.221543,0.22805,0.214586,0.213259,0.230209,0.212333,0.226688,0.220578,0.248834
-7.49704,0.253263,0.245334,0.250074,0.243855,0.225227,0.235292,0.201564,0.232525,0.227532,0.20714,0.234929,0.238608,0.222629,0.221659,0.244442,0.21825,0.2361,0.229583,0.259448
-6.99704,0.261257,0.256084,0.2536,0.253072,0.235016,0.249373,0.206115,0.242542,0.232897,0.216551,0.251553,0.248909,0.23204,0.232423,0.258234,0.225175,0.24654,0.239739,0.266089
