Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-20.3931,0.151079,0.197047,0.191151,0.430809,0.164385,0.271089,0.306436,0.184352,0.167853,0.714359,0.228997,0.204334,0.155663,0.204943,0.483582,0.180032,0.185373,0.255558,0.124122
-19.8931,0.155134,0.181185,0.186378,0.433132,0.153785,0.268629,0.297982,0.179784,0.166473,0.695321,0.222299,0.210574,0.158459,0.199749,0.440911,0.177533,0.175802,0.244659,0.127868
-19.3931,0.160203,0.157328,0.178311,0.439811,0.150043,0.25332,0.280601,0.169563,0.166216,0.622287,0.207944,0.20964,0.141748,0.176673,0.331387,0.169144,0.157599,0.21149,0.129987
-18.8931,0.165545,0.138703,0.171575,0.440059,0.154547,0.227876,0.26828,0.156815,0.166126,0.455958,0.180867,0.193889,0.120103,0.156002,0.247128,0.159916,0.139869,0.176422,0.130441
-18.3931,0.171411,0.133289,0.165274,0.404741,0.161795,0.204145,0.254934,0.147922,0.160402,0.314329,0.154542,0.178885,0.116987,0.144321,0.199119,0.14997,0.128994,0.151153,0.131245
-17.8931,0.176442,0.138228,0.160303,0.355947,0.17103,0.189465,0.241674,0.142527,0.152302,0.234597,0.153338,0.170754,0.126109,0.140474,0.178039,0.141514,0.124637,0.137724,0.132625
-17.3931,0.180148,0.144149,0.155847,0.307054,0.179952,0.183171,0.227834,0.13962,0.144697,0.188047,0.158613,0.167431,0.137249,0.142337,0.171129,0.135197,0.125454,0.13301,0.134819
-16.8931,0.180568,0.147982,0.153567,0.260665,0.187033,0.186596,0.213131,0.141647,0.139325,0.180137,0.161107,0.168631,0.144401,0.147667,0.170012,0.132046,0.13128,0.136511,0.137652
-16.3931,0.175549,0.150461,0.15415,0.22814,0.192367,0.19654,0.201258,0.151345,0.139829,0.19187,0.157327,0.172306,0.142801,0.155651,0.174742,0.134353,0.141239,0.147537,0.140352
-15.8931,0.165999,0.155999,0.157557,0.208529,0.195352,0.208028,0.193176,0.172227,0.146977,0.208545,0.151909,0.176822,0.139899,0.166124,0.183955,0.142553,0.153631,0.163971,0.142166
-15.3931,0.165469,0.167832,0.162796,0.194131,0.19656,0.215193,0.1846,0.194916,0.160574,0.216598,0.163421,0.181943,0.146678,0.173388,0.190196,0.152822,0.167266,0.179496,0.141949
-14.8931,0.175411,0.179265,0.168936,0.189248,0.204596,0.223974,0.182324,0.210954,0.175688,0.221066,0.18876,0.188483,0.162155,0.180794,0.194243,0.165542,0.178799,0.191879,0.145187
-14.3931,0.191721,0.185857,0.175403,0.19065,0.216467,0.237994,0.184186,0.224321,0.190789,0.224197,0.215644,0.19622,0.179553,0.18799,0.199782,0.180044,0.189346,0.204309,0.152857
-13.8931,0.210374,0.189439,0.182366,0.196278,0.229536,0.257856,0.188583,0.236203,0.207337,0.229442,0.236525,0.205515,0.196664,0.19548,0.210066,0.196082,0.199346,0.217619,0.164845
-13.3931,0.228697,0.193957,0.19106,0.206493,0.244147,0.285652,0.196669,0.252342,0.227675,0.240834,0.254544,0.217991,0.214478,0.206614,0.228064,0.216142,0.208983,0.233226,0.18293
-12.8931,0.24395,0.202162,0.201461,0.218251,0.257755,0.314414,0.20578,0.270252,0.249977,0.254451,0.268402,0.231888,0.231688,0.217712,0.250017,0.234815,0.217163,0.246474,0.203265
-12.3931,0.257694,0.217294,0.215689,0.231351,0.277957,0.342637,0.217595,0.28823,0.274562,0.271464,0.28374,0.246574,0.25067,0.228928,0.273218,0.252128,0.225914,0.25742,0.22406
-11.8931,0.27261,0.2386,0.234929,0.245294,0.308971,0.369928,0.233891,0.308166,0.29952,0.291459,0.3033,0.263078,0.272498,0.239893,0.296669,0.268781,0.238067,0.270481,0.245485
-11.3931,0.288238,0.263183,0.258074,0.25923,0.348413,0.394701,0.253224,0.329966,0.32248,0.314211,0.32663,0.282393,0.29702,0.250638,0.319438,0.285034,0.256614,0.289654,0.266218
-10.8931,0.304724,0.287132,0.281563,0.272009,0.388638,0.414475,0.272498,0.353051,0.341265,0.338647,0.352239,0.304452,0.320844,0.262646,0.339669,0.301676,0.281345,0.314395,0.286015
-10.3931,0.322663,0.308718,0.302651,0.283788,0.423363,0.427849,0.290033,0.376048,0.354695,0.363568,0.378639,0.328983,0.341259,0.277874,0.356932,0.318986,0.309335,0.340092,0.305491
-9.89307,0.344237,0.328167,0.319678,0.295536,0.450888,0.435001,0.30422,0.39789,0.364201,0.386531,0.40398,0.353151,0.355858,0.294987,0.372002,0.336374,0.336473,0.361422,0.323569
-9.39307,0.372558,0.345991,0.332584,0.309289,0.471063,0.437768,0.316256,0.4199,0.371592,0.404373,0.425732,0.374201,0.364343,0.310281,0.38534,0.352321,0.357838,0.375401,0.338892
-8.89307,0.4072,0.359244,0.342218,0.326301,0.484834,0.43878,0.328683,0.441554,0.378721,0.416004,0.441771,0.39042,0.368786,0.320989,0.396491,0.365785,0.371162,0.382976,0.349592
-8.39307,0.442512,0.364251,0.348493,0.345782,0.491523,0.438276,0.341729,0.459499,0.385445,0.420721,0.449069,0.400168,0.370496,0.325969,0.402643,0.37656,0.376925,0.385989,0.354341
-7.89307,0.469435,0.360331,0.35116,0.366277,0.489634,0.434447,0.351266,0.471391,0.390044,0.418533,0.444767,0.40106,0.368942,0.325735,0.402511,0.385629,0.376942,0.384717,0.353406
-7.39307,0.483535,0.351233,0.350666,0.383546,0.479074,0.42557,0.350931,0.473182,0.390345,0.408681,0.429775,0.391142,0.363095,0.32218,0.39602,0.393048,0.373685,0.379054,0.348018
-6.89307,0.487109,0.343622,0.34783,0.388065,0.462212,0.413035,0.338658,0.466608,0.386646,0.392744,0.410894,0.370921,0.353537,0.318397,0.385016,0.394282,0.370507,0.371972,0.340091
-6.39307,0.483667,0.341126,0.344079,0.373875,0.443043,0.402185,0.316998,0.45477,0.381281,0.373111,0.397038,0.345237,0.343936,0.317633,0.371636,0.383712,0.370496,0.368958,0.331905
-5.89307,0.476154,0.341919,0.341564,0.341182,0.423643,0.397357,0.291191,0.437892,0.377439,0.35437,0.394404,0.323045,0.341364,0.322346,0.357246,0.359572,0.37564,0.373643,0.326062
-5.39307,0.464083,0.340789,0.341364,0.298667,0.401769,0.401092,0.264268,0.418091,0.376596,0.339945,0.400577,0.311538,0.347232,0.330408,0.344238,0.3276,0.384221,0.383556,0.325593
-4.89307,0.446005,0.332863,0.34194,0.262124,0.375976,0.410913,0.237834,0.396216,0.3763,0.328684,0.40556,0.311417,0.356406,0.336634,0.332419,0.296778,0.391909,0.3907,0.332596
-4.39307,0.422463,0.319534,0.337618,0.239354,0.34725,0.418981,0.214198,0.374862,0.372731,0.318103,0.400105,0.316511,0.360809,0.336976,0.32154,0.272871,0.393362,0.389597,0.347284
-3.89307,0.398111,0.308734,0.323052,0.230591,0.320471,0.415847,0.197837,0.356605,0.3617,0.308759,0.385583,0.322247,0.354688,0.332644,0.312092,0.256279,0.38311,0.380455,0.366938
-3.39307,0.377812,0.30624,0.301341,0.228764,0.300688,0.396762,0.190871,0.342295,0.340865,0.303731,0.370739,0.327636,0.339168,0.326499,0.303415,0.244445,0.363617,0.365951,0.386585
-2.89307,0.364928,0.310829,0.282543,0.228468,0.289585,0.367344,0.191295,0.332878,0.312201,0.304371,0.361325,0.329542,0.319378,0.320373,0.297589,0.237594,0.343377,0.347762,0.401327
-2.39307,0.358522,0.31522,0.272534,0.229069,0.286535,0.339593,0.194233,0.32961,0.28108,0.306316,0.357218,0.328144,0.301894,0.314776,0.2947,0.236241,0.328761,0.326593,0.407079
-1.89307,0.355637,0.315688,0.271577,0.235334,0.288871,0.323688,0.196441,0.332501,0.258636,0.306089,0.352056,0.323551,0.290793,0.309229,0.292342,0.240232,0.323242,0.307638,0.402642
-1.39307,0.357093,0.316589,0.275722,0.252984,0.293512,0.322491,0.199904,0.33945,0.251805,0.306042,0.343207,0.318863,0.287894,0.306237,0.294676,0.250634,0.325219,0.296177,0.389043
-0.893068,0.365554,0.321818,0.282125,0.279272,0.298813,0.332458,0.208699,0.3479,0.257963,0.308825,0.335786,0.318802,0.292496,0.30836,0.299727,0.26602,0.332151,0.293917,0.370481
-0.393068,0.38397,0.333684,0.293043,0.316164,0.30737,0.352372,0.22745,0.355395,0.272686,0.316794,0.333221,0.323296,0.304642,0.317633,0.303268,0.286878,0.347037,0.298234,0.34991
0.106932,0.408825,0.349003,0.308497,0.357398,0.322507,0.37835,0.252487,0.358999,0.287647,0.327167,0.338099,0.329551,0.321448,0.331907,0.303044,0.311397,0.367951,0.304722,0.332218
0.606932,0.430801,0.360816,0.323369,0.391411,0.344312,0.400827,0.273825,0.358246,0.298414,0.338313,0.34696,0.33704,0.338158,0.345342,0.29939,0.334845,0.38524,0.313453,0.322609
1.10693,0.442441,0.366098,0.33313,0.40994,0.365388,0.409998,0.283701,0.355906,0.306549,0.35039,0.353583,0.345263,0.350094,0.352953,0.300977,0.352293,0.392527,0.323916,0.320691
1.60693,0.446997,0.366212,0.341279,0.416394,0.382947,0.406561,0.285506,0.357149,0.315336,0.363349,0.358295,0.353968,0.358428,0.35638,0.313012,0.363512,0.39446,0.338623,0.322377
2.10693,0.446721,0.364226,0.348365,0.41548,0.39641,0.394573,0.281277,0.364366,0.323956,0.372407,0.361904,0.361129,0.36256,0.357647,0.333033,0.366387,0.393917,0.356052,0.32552
2.60693,0.444153,0.363466,0.354005,0.415224,0.405714,0.382963,0.275336,0.375281,0.331574,0.37489,0.366164,0.366583,0.362716,0.358713,0.353636,0.363578,0.395798,0.373706,0.326901
3.10693,0.441215,0.367458,0.357565,0.420752,0.411908,0.379326,0.272417,0.382934,0.336932,0.373706,0.370927,0.372634,0.360721,0.360586,0.371007,0.360926,0.399946,0.388624,0.325457
