Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-16.083,0.371348,0.330233,0.290866,0.296677,0.280795,0.308079,0.222899,0.306011,0.258764,0.29881,0.316459,0.291088,0.296763,0.301065,0.251797,0.315013,0.360524,0.318583,0.305782
-15.583,0.375044,0.34054,0.306084,0.312128,0.283105,0.319491,0.225723,0.313347,0.267347,0.307748,0.323323,0.293241,0.302737,0.304186,0.258265,0.324082,0.359163,0.316176,0.309176
-15.083,0.373665,0.350148,0.318947,0.326726,0.279916,0.331039,0.222728,0.315702,0.27916,0.316716,0.327477,0.292144,0.308554,0.304588,0.264176,0.332126,0.350788,0.312579,0.30936
-14.583,0.364628,0.356692,0.328688,0.339418,0.274889,0.343077,0.21757,0.315947,0.293691,0.324958,0.330384,0.289714,0.313929,0.298588,0.272368,0.338536,0.340539,0.309691,0.304649
-14.083,0.343238,0.355359,0.330888,0.346535,0.267929,0.353826,0.211834,0.315055,0.311002,0.32976,0.330341,0.284055,0.315387,0.283035,0.281843,0.340129,0.328042,0.307741,0.29116
-13.583,0.310249,0.33887,0.317681,0.338315,0.259117,0.355856,0.207853,0.311182,0.323974,0.323936,0.323225,0.273777,0.306251,0.258825,0.286614,0.332334,0.314665,0.306391,0.269301
-13.083,0.281216,0.313683,0.29676,0.319333,0.253351,0.35,0.210607,0.307679,0.328522,0.309976,0.3114,0.264908,0.28987,0.237918,0.287878,0.319692,0.305856,0.305714,0.251783
-12.583,0.274266,0.297136,0.283154,0.303714,0.253704,0.343252,0.222174,0.30728,0.328266,0.299882,0.301788,0.262176,0.278947,0.233233,0.291719,0.311038,0.302008,0.305677,0.249712
-12.083,0.289072,0.297409,0.281281,0.29747,0.258463,0.337122,0.239393,0.306055,0.326527,0.299906,0.298252,0.264239,0.280143,0.242274,0.299391,0.308497,0.301092,0.30505,0.261419
-11.583,0.308131,0.308295,0.283392,0.297957,0.26207,0.327551,0.252305,0.29794,0.322307,0.30605,0.299199,0.265581,0.28904,0.252256,0.306515,0.305263,0.299876,0.302241,0.273726
-11.083,0.311018,0.312039,0.275687,0.295379,0.255652,0.307527,0.249387,0.276274,0.310288,0.303798,0.296809,0.256687,0.290191,0.249464,0.300823,0.29043,0.28925,0.291706,0.27048
-10.583,0.294043,0.29681,0.254972,0.283488,0.236708,0.277417,0.228234,0.243863,0.288092,0.283605,0.284681,0.235976,0.275017,0.233293,0.278291,0.261537,0.266701,0.271131,0.248898
