Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-25.5673,0.371689,0.344639,0.334877,0.303195,0.322567,0.280994,0.235221,0.327097,0.292206,0.297874,0.331096,0.315155,0.298814,0.372056,0.30609,0.335584,0.335148,0.357476,0.207116
-25.0673,0.404905,0.381401,0.364686,0.345022,0.353986,0.311995,0.271511,0.365569,0.327247,0.328343,0.367591,0.35144,0.337384,0.39789,0.339466,0.374619,0.370492,0.392815,0.217946
-24.5673,0.484079,0.47194,0.445184,0.445059,0.435823,0.391812,0.384405,0.458479,0.419299,0.427978,0.470405,0.444306,0.416052,0.470659,0.427724,0.481926,0.455763,0.483196,0.281163
-24.0673,0.54314,0.537837,0.517171,0.520832,0.493236,0.4527,0.49654,0.525159,0.484671,0.503439,0.553068,0.511463,0.468668,0.528406,0.498537,0.56539,0.518489,0.555366,0.352831
-23.5673,0.564281,0.561563,0.553175,0.550857,0.520475,0.474018,0.539001,0.549418,0.508035,0.52404,0.584169,0.539089,0.491681,0.549678,0.53081,0.596237,0.542409,0.58439,0.39628
-23.0673,0.572815,0.576857,0.579386,0.57155,0.542809,0.486247,0.554111,0.568179,0.526735,0.535929,0.602444,0.563289,0.51133,0.560737,0.55423,0.615809,0.559647,0.60081,0.427714
-22.5673,0.571152,0.586286,0.596655,0.588727,0.560903,0.495519,0.55733,0.584906,0.548126,0.546277,0.612571,0.584917,0.528373,0.568706,0.574452,0.62908,0.575857,0.615273,0.45427
-22.0673,0.559023,0.590907,0.60336,0.605075,0.575158,0.506037,0.547902,0.599752,0.575593,0.558162,0.61939,0.604863,0.542235,0.578257,0.594276,0.638116,0.591775,0.630258,0.477886
-21.5673,0.538983,0.59168,0.596363,0.621466,0.581358,0.519051,0.525814,0.609979,0.603825,0.571689,0.6211,0.617156,0.551194,0.59368,0.607819,0.638015,0.604497,0.645153,0.490487
-21.0673,0.520301,0.589895,0.5773,0.630988,0.577004,0.531789,0.496591,0.610186,0.616193,0.578027,0.613143,0.614053,0.551055,0.612811,0.610074,0.625113,0.606435,0.657109,0.488155
-20.5673,0.512854,0.590931,0.556715,0.634692,0.568979,0.542494,0.469038,0.605035,0.609127,0.573726,0.596262,0.604902,0.550075,0.628682,0.606938,0.605663,0.599962,0.661225,0.474187
-20.0673,0.51657,0.597149,0.542267,0.631727,0.564242,0.550536,0.452799,0.602384,0.589057,0.56373,0.572724,0.597909,0.554715,0.632748,0.603554,0.588273,0.590964,0.654852,0.454593
-19.5673,0.523676,0.604543,0.533189,0.622454,0.561897,0.558473,0.454752,0.602831,0.570139,0.559295,0.554909,0.595773,0.564937,0.623122,0.60251,0.581313,0.584145,0.641789,0.438381
-19.0673,0.529129,0.610485,0.529663,0.612533,0.559115,0.566546,0.470338,0.60177,0.560047,0.56762,0.548523,0.595898,0.580717,0.605588,0.599736,0.582014,0.582196,0.629104,0.428308
-18.5673,0.531447,0.615287,0.533263,0.605498,0.555543,0.570435,0.491296,0.596983,0.555839,0.589546,0.553545,0.593653,0.59868,0.58764,0.592331,0.584778,0.584836,0.624808,0.426083
-18.0673,0.533248,0.621032,0.54185,0.60445,0.550513,0.567945,0.511635,0.588093,0.55469,0.615264,0.561949,0.590254,0.618945,0.575882,0.582504,0.583479,0.590596,0.628319,0.429469
-17.5673,0.536642,0.627812,0.553892,0.60696,0.548181,0.559273,0.526576,0.579745,0.554121,0.632874,0.56568,0.588063,0.636865,0.572605,0.57275,0.578682,0.596098,0.632411,0.438492
-17.0673,0.541627,0.631824,0.563871,0.608106,0.548789,0.548235,0.531982,0.575056,0.555985,0.636942,0.566469,0.587689,0.646593,0.574918,0.563779,0.573308,0.599082,0.630609,0.453521
-16.5673,0.548796,0.62751,0.566509,0.603043,0.551235,0.536435,0.525614,0.571929,0.559181,0.629802,0.568267,0.586065,0.643857,0.577732,0.554687,0.569583,0.597062,0.622272,0.474044
-16.0673,0.555787,0.614702,0.557386,0.588989,0.550831,0.521761,0.50959,0.566109,0.559396,0.620242,0.571866,0.577254,0.625778,0.574271,0.548069,0.567311,0.59106,0.610226,0.498511
-15.5673,0.553588,0.597047,0.535815,0.564485,0.540852,0.500779,0.488644,0.551772,0.551789,0.611229,0.570514,0.555879,0.597272,0.559438,0.543553,0.560772,0.578021,0.593331,0.522192
-15.0673,0.53588,0.577821,0.504745,0.530796,0.515393,0.47187,0.466287,0.525555,0.533455,0.59848,0.55599,0.522818,0.565131,0.532019,0.537425,0.54448,0.553343,0.569745,0.541159
-14.5673,0.503701,0.558522,0.468446,0.493384,0.475191,0.438076,0.442497,0.488724,0.506954,0.577086,0.526215,0.486035,0.531901,0.492727,0.52295,0.517055,0.518048,0.540953,0.548746
-14.0673,0.465971,0.536376,0.431325,0.458883,0.427983,0.405036,0.418403,0.448049,0.477351,0.54791,0.48958,0.454714,0.493963,0.447431,0.495901,0.483167,0.477923,0.511746,0.541729
-13.5673,0.433432,0.510743,0.394256,0.433756,0.38441,0.380845,0.397461,0.411641,0.44961,0.517757,0.457255,0.434063,0.447063,0.404651,0.460254,0.451767,0.441772,0.485037,0.520012
-13.0673,0.411754,0.483763,0.362179,0.420969,0.355575,0.37094,0.384261,0.385554,0.427924,0.492891,0.437207,0.422508,0.397128,0.374008,0.425767,0.428492,0.414556,0.459705,0.48864
-12.5673,0.401484,0.460043,0.343691,0.418859,0.345687,0.374631,0.380819,0.373079,0.412538,0.475093,0.431377,0.415697,0.359291,0.358764,0.402382,0.41433,0.394857,0.433944,0.455961
-12.0673,0.399658,0.444516,0.346158,0.422681,0.352877,0.385492,0.384768,0.37238,0.401546,0.462982,0.43484,0.410264,0.347111,0.356374,0.395302,0.407049,0.3806,0.410699,0.427824
-11.5673,0.403514,0.438665,0.366116,0.4274,0.369011,0.397325,0.390935,0.378051,0.393878,0.454077,0.439286,0.404761,0.357323,0.361693,0.401249,0.404814,0.372652,0.395162,0.407522
-11.0673,0.41052,0.441759,0.38909,0.43109,0.385361,0.408163,0.396594,0.387195,0.391723,0.448455,0.438839,0.400349,0.375778,0.370643,0.412511,0.407866,0.373729,0.390859,0.396064
-10.5673,0.421206,0.450912,0.404151,0.435908,0.39723,0.419594,0.401296,0.400417,0.397627,0.447756,0.433819,0.401206,0.390869,0.382815,0.423858,0.416183,0.385492,0.396475,0.393082
-10.0673,0.435662,0.463305,0.411513,0.445084,0.407075,0.433094,0.405309,0.419947,0.412493,0.45438,0.431259,0.411078,0.401347,0.399783,0.435008,0.429097,0.40554,0.409079,0.397922
-9.56728,0.452781,0.478454,0.421119,0.460337,0.422369,0.448671,0.408883,0.446426,0.434221,0.470198,0.438341,0.430732,0.413194,0.421381,0.448323,0.444989,0.429188,0.426367,0.409136
-9.06728,0.472045,0.495693,0.441836,0.480372,0.447242,0.466341,0.415001,0.475229,0.459002,0.493899,0.456385,0.456437,0.430933,0.445787,0.46521,0.463586,0.452215,0.447171,0.424892
-8.56728,0.489699,0.513167,0.470024,0.501963,0.478271,0.487273,0.427137,0.499694,0.485753,0.521288,0.479832,0.481044,0.453033,0.470632,0.485483,0.484263,0.472858,0.469833,0.44296
-8.06728,0.502703,0.529592,0.495473,0.52136,0.505135,0.510816,0.446126,0.516279,0.51386,0.547675,0.501546,0.498821,0.47442,0.493612,0.506052,0.503452,0.491448,0.491057,0.460687
-7.56728,0.509649,0.543883,0.510005,0.534969,0.51786,0.532518,0.468111,0.525206,0.539147,0.569505,0.516355,0.507554,0.48962,0.513015,0.522008,0.516549,0.506334,0.507652,0.475386
-7.06728,0.509217,0.555764,0.511624,0.540927,0.515631,0.545257,0.485165,0.528401,0.554551,0.585172,0.521821,0.509479,0.496411,0.526686,0.529815,0.521741,0.515018,0.517406,0.48487
-6.56728,0.502464,0.565153,0.503367,0.538977,0.505524,0.543311,0.491767,0.52777,0.554802,0.5932,0.51837,0.507309,0.496628,0.531627,0.52884,0.52073,0.515094,0.519205,0.488064
-6.06728,0.491072,0.56958,0.489442,0.528905,0.495135,0.527006,0.487022,0.523094,0.541199,0.591237,0.508009,0.501475,0.493291,0.526801,0.521711,0.515513,0.506138,0.513409,0.484816
-5.56728,0.477031,0.567188,0.473414,0.510986,0.486925,0.50221,0.473014,0.513587,0.52021,0.577931,0.492525,0.490782,0.487856,0.51403,0.511501,0.506322,0.490965,0.502064,0.475532
-5.06728,0.464092,0.559111,0.45821,0.4869,0.478036,0.476999,0.453366,0.500774,0.498934,0.555814,0.474405,0.474454,0.479791,0.496331,0.499992,0.491433,0.47337,0.48855,0.461139
-4.56728,0.455114,0.54998,0.445109,0.461689,0.466576,0.457677,0.432447,0.488191,0.481326,0.532452,0.456951,0.455663,0.469236,0.476277,0.488413,0.472726,0.457634,0.475233,0.443945
-4.06728,0.450671,0.543523,0.433475,0.442494,0.454643,0.446228,0.414619,0.477965,0.468036,0.516837,0.442696,0.439222,0.458402,0.457036,0.477007,0.455771,0.446818,0.463558,0.427521
-3.56728,0.450737,0.53774,0.420144,0.432927,0.444661,0.440472,0.402784,0.467464,0.459595,0.511612,0.432793,0.428072,0.44973,0.440484,0.464775,0.442791,0.440876,0.453758,0.415198
-3.06728,0.454182,0.524809,0.403571,0.430332,0.434531,0.43679,0.396769,0.452161,0.45558,0.511847,0.426648,0.419479,0.443036,0.427942,0.450937,0.43178,0.436551,0.446281,0.40817
-2.56728,0.455109,0.502435,0.387324,0.427175,0.420722,0.433686,0.392864,0.430829,0.453725,0.507492,0.420118,0.408218,0.434546,0.419935,0.436513,0.419442,0.430063,0.44276,0.404105
-2.06728,0.449118,0.474607,0.377517,0.417813,0.401733,0.430085,0.386814,0.407658,0.448932,0.492292,0.407996,0.391323,0.420258,0.413937,0.423336,0.405574,0.41981,0.443448,0.398337
-1.56728,0.437476,0.447771,0.375983,0.403331,0.382915,0.425499,0.378067,0.391275,0.439013,0.46923,0.391209,0.372399,0.401647,0.408649,0.414707,0.393334,0.4079,0.447629,0.388585
-1.06728,0.426009,0.429101,0.37999,0.38903,0.371758,0.421711,0.370983,0.386423,0.427871,0.448214,0.37621,0.359426,0.385469,0.404533,0.412103,0.387356,0.397977,0.452581,0.377007
-0.567279,0.422124,0.41685,0.384719,0.378829,0.37047,0.420193,0.369929,0.392419,0.418554,0.4366,0.36923,0.356323,0.37666,0.402724,0.414344,0.389231,0.389903,0.456619,0.367631
-0.0672789,0.427575,0.409401,0.386904,0.373066,0.377704,0.423841,0.377279,0.406893,0.412082,0.435621,0.375012,0.363855,0.37968,0.403856,0.420589,0.398157,0.381007,0.459923,0.365528
0.432721,0.436863,0.409037,0.388427,0.370799,0.385931,0.430704,0.38555,0.420198,0.410011,0.440764,0.386398,0.37501,0.390868,0.406904,0.424774,0.409932,0.370916,0.462274,0.374002
0.932721,0.443266,0.414104,0.388902,0.369876,0.389369,0.435394,0.385971,0.425066,0.410123,0.443236,0.392393,0.381688,0.40185,0.408136,0.422767,0.419115,0.361768,0.461894,0.389795
1.43272,0.442848,0.422193,0.386779,0.369131,0.387872,0.434284,0.377564,0.420734,0.410453,0.440352,0.391404,0.382492,0.408719,0.404337,0.416639,0.423762,0.355561,0.45763,0.408744
1.93272,0.434016,0.430464,0.380164,0.367734,0.382503,0.4269,0.362486,0.409638,0.409074,0.432682,0.386114,0.378349,0.410585,0.396309,0.407497,0.422411,0.353273,0.448523,0.429692
2.43272,0.419044,0.434139,0.368849,0.36462,0.375169,0.417025,0.347681,0.396213,0.403825,0.421343,0.378288,0.370565,0.406497,0.385177,0.396977,0.414261,0.356969,0.434585,0.448586
2.93272,0.402174,0.428256,0.354905,0.357517,0.368406,0.406521,0.336245,0.384103,0.395286,0.408494,0.368306,0.361352,0.395449,0.372276,0.384441,0.400104,0.364737,0.416199,0.462788
3.43272,0.386397,0.412692,0.340509,0.34452,0.361854,0.395563,0.326345,0.373602,0.385252,0.394914,0.354849,0.351126,0.378527,0.359371,0.367882,0.381905,0.371672,0.394171,0.471313
3.93272,0.374244,0.392128,0.325214,0.326756,0.352846,0.382585,0.316002,0.362119,0.373824,0.380717,0.337321,0.33947,0.357981,0.345912,0.34915,0.363284,0.37211,0.370615,0.474882
4.43272,0.363294,0.37022,0.307791,0.306326,0.339034,0.365095,0.302873,0.346408,0.358537,0.365018,0.317025,0.32502,0.336383,0.332133,0.33073,0.345457,0.363718,0.34757,0.474579
4.93272,0.351958,0.3506,0.289492,0.286391,0.321034,0.344146,0.287889,0.326647,0.339762,0.34731,0.29783,0.307414,0.3172,0.319598,0.315285,0.328804,0.349785,0.328253,0.472616
5.43272,0.340062,0.334345,0.27361,0.269636,0.302926,0.323742,0.273959,0.305806,0.320356,0.328543,0.282269,0.288814,0.30175,0.308712,0.303966,0.313459,0.335851,0.313084,0.470402
5.93272,0.327021,0.321582,0.262602,0.257557,0.287417,0.306425,0.262605,0.287749,0.302825,0.310404,0.270807,0.272956,0.290348,0.298602,0.294769,0.298682,0.325425,0.301117,0.46802
6.43272,0.314151,0.313549,0.256785,0.25192,0.274666,0.2936,0.255009,0.27597,0.289212,0.296711,0.262538,0.263315,0.282595,0.288304,0.286951,0.284825,0.318582,0.293341,0.465719
6.93272,0.302126,0.309093,0.25411,0.252101,0.264771,0.285161,0.251225,0.270236,0.279007,0.289105,0.255554,0.261025,0.276528,0.278209,0.279855,0.27364,0.313352,0.289924,0.462453
7.43272,0.29045,0.30677,0.251476,0.25473,0.25798,0.279606,0.250012,0.268061,0.271251,0.286145,0.249969,0.263481,0.270854,0.270371,0.27356,0.266035,0.308532,0.291129,0.457473
7.93272,0.279287,0.305662,0.247114,0.255753,0.253991,0.2756,0.250559,0.266404,0.266053,0.285104,0.246968,0.266556,0.265951,0.266319,0.269304,0.261198,0.30367,0.296178,0.450774
8.43272,0.270406,0.303803,0.240457,0.252734,0.251045,0.270718,0.250627,0.261907,0.261963,0.28215,0.247056,0.267181,0.261449,0.264358,0.267239,0.257565,0.297812,0.30226,0.44245
8.93272,0.266359,0.300204,0.232475,0.245527,0.246979,0.263363,0.247713,0.254564,0.256883,0.275283,0.248721,0.263949,0.257346,0.261654,0.26694,0.253756,0.289437,0.306168,0.433721
9.43272,0.268273,0.293838,0.223489,0.236042,0.240684,0.253465,0.240803,0.247344,0.250275,0.265312,0.249527,0.25683,0.253155,0.254857,0.266599,0.249629,0.276853,0.306089,0.425361
9.93272,0.273862,0.282049,0.213222,0.226337,0.232196,0.242334,0.230152,0.242779,0.242009,0.253859,0.247153,0.247334,0.248394,0.243376,0.2638,0.245371,0.259403,0.300166,0.417855
10.4327,0.279465,0.264527,0.202418,0.217152,0.222372,0.231031,0.217965,0.242848,0.232666,0.242521,0.240146,0.237781,0.244068,0.230735,0.257737,0.241043,0.240094,0.287764,0.411279
10.9327,0.282591,0.243532,0.192746,0.209148,0.213272,0.220236,0.206299,0.246748,0.222045,0.233359,0.22939,0.229528,0.240409,0.219114,0.248957,0.236396,0.223249,0.270672,0.405204
11.4327,0.283116,0.224311,0.187172,0.202947,0.208042,0.21072,0.196264,0.251573,0.210391,0.228412,0.218031,0.224327,0.238891,0.210939,0.239965,0.23132,0.211134,0.252649,0.400322
11.9327,0.282827,0.213046,0.186584,0.198622,0.207508,0.203422,0.187334,0.254514,0.199191,0.227574,0.210134,0.222499,0.239251,0.207111,0.233393,0.225988,0.204596,0.237971,0.39672
12.4327,0.283383,0.212167,0.188562,0.196904,0.210999,0.199226,0.179567,0.255202,0.190871,0.230878,0.209747,0.223485,0.240923,0.206854,0.231928,0.221601,0.202264,0.228746,0.394519
12.9327,0.283884,0.219576,0.190703,0.198101,0.216158,0.19794,0.174562,0.25499,0.187885,0.236267,0.217627,0.227115,0.243186,0.209237,0.235924,0.219471,0.203437,0.224629,0.393865
13.4327,0.283609,0.230189,0.193754,0.201228,0.222198,0.19851,0.173045,0.257739,0.190331,0.241155,0.229516,0.231839,0.246388,0.213249,0.243162,0.220191,0.207723,0.224435,0.394281
13.9327,0.28454,0.240029,0.199801,0.205563,0.229673,0.201677,0.175075,0.266211,0.196939,0.24532,0.240148,0.237013,0.25287,0.218442,0.251,0.22359,0.213622,0.228119,0.395389
14.4327,0.289123,0.247104,0.209988,0.210891,0.239467,0.208491,0.178329,0.279212,0.205762,0.249985,0.247386,0.243865,0.261037,0.226135,0.258593,0.230063,0.220509,0.235367,0.396255
14.9327,0.297264,0.25166,0.223378,0.217785,0.250316,0.217902,0.179832,0.293404,0.214371,0.257857,0.251357,0.254168,0.266083,0.237748,0.267879,0.238837,0.228234,0.245527,0.39554
15.4327,0.304929,0.255202,0.23557,0.225653,0.259579,0.227514,0.181504,0.304328,0.221928,0.268778,0.25373,0.266537,0.265749,0.250589,0.28062,0.248058,0.236024,0.257193,0.392066
15.9327,0.307437,0.26038,0.244925,0.233471,0.264714,0.235659,0.185118,0.311149,0.229442,0.281414,0.257372,0.277736,0.261917,0.261554,0.295904,0.256486,0.242547,0.268911,0.385839
16.4327,0.303839,0.267533,0.251142,0.23889,0.264976,0.241285,0.18923,0.313952,0.23584,0.293039,0.263689,0.283775,0.257309,0.268612,0.308846,0.261916,0.246144,0.277739,0.376864
16.9327,0.296673,0.273556,0.256348,0.241499,0.263183,0.244898,0.193765,0.313238,0.239954,0.301965,0.271528,0.283682,0.253112,0.271361,0.315779,0.263933,0.246596,0.281758,0.365344
17.4327,0.284719,0.274251,0.258815,0.242889,0.261091,0.245171,0.197125,0.308471,0.239268,0.305233,0.276784,0.278633,0.245843,0.268583,0.314264,0.261028,0.243495,0.280322,0.351907
17.9327,0.267139,0.268875,0.256025,0.243144,0.257043,0.239654,0.1969,0.298698,0.232751,0.300309,0.274288,0.269223,0.234052,0.258973,0.304901,0.25223,0.236329,0.274256,0.337503
18.4327,0.244571,0.258322,0.245426,0.239377,0.247771,0.226954,0.192887,0.282672,0.220894,0.285972,0.261637,0.25498,0.2191,0.24208,0.289231,0.237846,0.22445,0.264583,0.322939
18.9327,0.218921,0.244457,0.227095,0.229209,0.231112,0.207734,0.183324,0.259377,0.205412,0.263377,0.241593,0.235802,0.203015,0.220738,0.267613,0.219475,0.208306,0.251221,0.308304
19.4327,0.19555,0.232109,0.207711,0.212103,0.208213,0.185901,0.169029,0.229146,0.189175,0.23782,0.219638,0.211956,0.187007,0.1985,0.241374,0.200751,0.189508,0.234116,0.292733
19.9327,0.175864,0.221546,0.19004,0.189879,0.182633,0.163834,0.155122,0.194095,0.172897,0.213115,0.198726,0.184621,0.171785,0.176209,0.211926,0.184115,0.169049,0.214343,0.274857
20.4327,0.158085,0.212602,0.175327,0.166509,0.157171,0.143532,0.141174,0.159924,0.158077,0.192162,0.180245,0.156766,0.160322,0.155775,0.182657,0.171934,0.149056,0.194883,0.254397
