Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-28.7101,0.321316,0.356024,0.34091,0.334314,0.332479,0.317781,0.310974,0.317946,0.319949,0.365603,0.358101,0.339979,0.303001,0.443319,0.362611,0.305453,0.328255,0.390457,0.220147
-28.2101,0.359921,0.37758,0.36366,0.367465,0.362868,0.341282,0.330447,0.334661,0.34741,0.394096,0.383847,0.372236,0.325911,0.466787,0.391454,0.331984,0.347705,0.417135,0.246431
-27.7101,0.390928,0.393775,0.382841,0.395524,0.389632,0.361901,0.346154,0.347716,0.370119,0.4175,0.40497,0.399185,0.345918,0.484042,0.413548,0.354945,0.365494,0.440506,0.269686
-27.2101,0.424862,0.412671,0.407382,0.428305,0.421017,0.386333,0.366414,0.364088,0.397291,0.445653,0.429957,0.432162,0.372493,0.502449,0.438123,0.382679,0.388714,0.46786,0.298441
-26.7101,0.449331,0.427357,0.428522,0.453893,0.446503,0.406435,0.386215,0.378839,0.418504,0.470078,0.449537,0.460972,0.397814,0.512441,0.454376,0.406219,0.410332,0.488296,0.324418
-26.2101,0.458043,0.433473,0.440061,0.463691,0.456656,0.416859,0.399658,0.387477,0.427579,0.484256,0.457959,0.478158,0.412875,0.510867,0.45752,0.418372,0.424085,0.494432,0.341265
-25.7101,0.454834,0.43048,0.440307,0.458835,0.451836,0.417416,0.403256,0.388825,0.425735,0.487206,0.455502,0.483566,0.414818,0.499419,0.450477,0.417753,0.42745,0.486428,0.348414
-25.2101,0.443298,0.419334,0.429071,0.440348,0.434442,0.40987,0.395473,0.382479,0.415561,0.47905,0.442975,0.477053,0.404035,0.477134,0.434539,0.405174,0.420846,0.466379,0.347238
-24.7101,0.42649,0.402147,0.409782,0.411301,0.409059,0.39621,0.378808,0.370614,0.400296,0.461658,0.422745,0.459473,0.385626,0.445225,0.412013,0.384041,0.406433,0.43868,0.339591
-24.2101,0.406954,0.382741,0.385611,0.378113,0.3816,0.378404,0.359068,0.356219,0.382123,0.439355,0.398809,0.433341,0.365732,0.407511,0.38669,0.359667,0.38723,0.407911,0.327903
-23.7101,0.386483,0.364251,0.360884,0.348978,0.357445,0.358263,0.341197,0.340976,0.363014,0.416634,0.374748,0.403164,0.348158,0.369967,0.363443,0.336934,0.366038,0.378758,0.314603
-23.2101,0.364902,0.346853,0.337637,0.328251,0.338359,0.336478,0.325933,0.324417,0.343877,0.394436,0.352011,0.372635,0.332644,0.336861,0.34509,0.316643,0.343344,0.352592,0.30102
-22.7101,0.342749,0.330428,0.316676,0.313816,0.322878,0.313951,0.310911,0.306216,0.325412,0.372483,0.330588,0.344761,0.317558,0.309985,0.331196,0.297571,0.319797,0.328583,0.287924
-22.2101,0.321528,0.314471,0.298519,0.299775,0.30753,0.291715,0.294054,0.287668,0.307645,0.350672,0.309666,0.32009,0.302381,0.288112,0.318581,0.278226,0.296797,0.305322,0.27526
