Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-14.3111,0.181927,0.42831,0.31093,0.343103,0.288858,0.339231,0.225193,0.19411,0.280827,0.271726,0.276005,0.317463,0.182124,0.221146,0.284994,0.291939,0.247325,0.241571,0.17616
-13.8111,0.186371,0.37149,0.275176,0.300336,0.254109,0.30944,-nan,0.1849,0.272388,0.257058,0.234655,0.286355,0.178216,0.212382,0.260812,0.273833,0.235272,0.217923,0.178541
-13.3111,0.1931,0.311638,0.247878,0.25368,0.235414,0.280148,-nan,0.17661,0.267878,0.259666,0.214664,0.260474,0.174283,0.200156,0.225945,0.258625,0.22167,0.194979,0.181514
-12.8111,0.208182,0.268463,0.231462,0.227615,0.231729,0.2598,-nan,0.177098,0.271496,0.264358,0.21167,0.249798,0.177949,0.195933,0.205708,0.25268,0.217874,0.186261,0.186844
-12.3111,-nan,0.237152,0.217089,0.216447,0.23651,0.243443,-nan,0.186935,0.283174,0.269175,0.21545,0.246609,0.188123,0.200402,0.198325,0.255454,0.21928,0.188801,0.196507
-11.8111,-nan,0.218201,0.21024,0.218325,0.253942,0.233044,-nan,0.208754,0.293897,0.273694,0.234485,0.24949,0.205283,0.212936,0.203061,-nan,0.227207,0.204989,0.212635
-11.3111,-nan,0.229467,0.219603,0.240303,0.278013,0.238146,-nan,0.240135,0.307042,0.277633,0.260123,0.264823,0.231085,0.23422,0.229398,-nan,0.244254,0.238643,0.235236
-10.8111,-nan,0.259153,0.243615,0.267899,0.299121,0.25514,-nan,0.272343,0.320496,0.286405,0.279638,0.287605,0.259795,0.254673,0.267,-nan,0.264322,0.276803,0.261361
-10.3111,-nan,0.29307,0.273229,0.292576,0.313866,0.278357,-nan,0.296443,0.328345,0.300146,0.289075,0.313294,0.286043,0.267309,0.301788,-nan,0.284367,0.306933,0.285783
-9.81114,0.34449,0.320097,0.295818,0.311048,0.319092,0.298084,-nan,0.307773,0.333825,0.31597,0.28848,0.334346,0.303451,0.272245,0.324679,-nan,0.300487,0.3238,0.303393
