Arc_length vs Data,010_06months_DTI_antsBM,012_06months_DTI_antsBM,013_05months_DTI_antsBM,014_05months_DTI_antsBM,016_04months_DTI_antsBM,019_04months_DTI_antsBM,020_05months_DTI_antsBM,021_05months_DTI_antsBM,022_05months_DTI_antsBM,023_05months_DTI_antsBM,025_04months_DTI_antsBM,028_04months_DTI_antsBM,029_04months_DTI_antsBM,030_04months_DTI_antsBM,031_04months_DTI_antsBM,032_06months_DTI_antsBM,035_06months_DTI_antsBM,036_06months_DTI_antsBM,Atlas
-24.7262,0.249194,0.209017,0.190586,0.162141,0.203482,0.23906,0.163954,0.158975,0.135762,0.185512,0.222134,0.151808,0.175485,0.123364,0.139923,0.190317,0.207614,0.158236,0.311258
-24.2262,0.260272,0.218933,0.226998,0.204028,0.250748,0.264867,0.182128,0.170028,0.164695,0.209761,0.242643,0.175455,0.207138,0.160487,0.177842,0.221814,0.226179,0.190762,0.361677
-23.7262,0.281629,0.241596,0.264792,0.252789,0.297018,0.291122,0.211721,0.187171,0.193841,0.243807,0.273641,0.211193,0.244159,0.20054,0.221394,0.257002,0.242392,0.223483,0.409029
-23.2262,0.313235,0.272006,0.299994,0.310577,0.336894,0.316557,0.243839,0.220143,0.222057,0.283866,0.309538,0.255165,0.27874,0.239021,0.26698,0.294699,0.261923,0.255979,0.453789
-22.7262,0.349858,0.303738,0.325289,0.362417,0.363907,0.341189,0.278739,0.26646,0.251291,0.325295,0.345591,0.301409,0.308836,0.276553,0.312414,0.332972,0.287455,0.28841,0.49494
-22.2262,0.385424,0.335763,0.344265,0.400609,0.37946,0.365653,0.31443,0.326386,0.282726,0.366931,0.381198,0.344776,0.336775,0.313327,0.352281,0.371644,0.318374,0.322183,0.533168
-21.7262,0.420703,0.370613,0.368664,0.422981,0.395933,0.394859,0.350788,0.390403,0.316994,0.410262,0.41714,0.387189,0.366522,0.351282,0.388956,0.410666,0.356608,0.359756,0.568849
-21.2262,0.460097,0.412722,0.405169,0.443582,0.421469,0.433286,0.388855,0.452912,0.356415,0.456428,0.45752,0.427889,0.40304,0.393646,0.428384,0.450863,0.402792,0.404265,0.60124
-20.7262,0.504192,0.464002,0.453835,0.472503,0.460617,0.481521,0.425189,0.509251,0.401426,0.505942,0.502782,0.468858,0.446966,0.441173,0.475155,0.492951,0.453817,0.454266,0.628946
-20.2262,0.554225,0.523503,0.509757,0.512561,0.512633,0.538236,0.461221,0.559819,0.451985,0.560491,0.553005,0.511242,0.498436,0.494644,0.532588,0.538669,0.507555,0.506977,0.65296
-19.7262,0.605311,0.584891,0.561893,0.559404,0.566052,0.597018,0.496068,0.608567,0.504991,0.617879,0.604738,0.550958,0.551458,0.551012,0.593423,0.586464,0.558504,0.556921,0.673495
-19.2262,0.648675,0.639301,0.603843,0.599306,0.610866,0.648259,0.527877,0.651272,0.553931,0.672061,0.650301,0.584124,0.597051,0.602751,0.646769,0.631497,0.599638,0.598197,0.69024
-18.7262,0.681771,0.68313,0.638016,0.629835,0.646704,0.688451,0.556619,0.686425,0.595586,0.717122,0.688455,0.610528,0.632782,0.645619,0.686741,0.670222,0.628946,0.631021,0.703292
-18.2262,0.707697,0.71891,0.669013,0.65801,0.677571,0.717796,0.58082,0.715101,0.631818,0.750073,0.720682,0.633823,0.660667,0.681329,0.714976,0.702217,0.648916,0.658925,0.712054
-17.7262,0.729996,0.749556,0.696969,0.686704,0.707642,0.738826,0.600995,0.739551,0.665084,0.771086,0.747844,0.657736,0.685109,0.713149,0.735779,0.728029,0.662611,0.682532,0.714776
-17.2262,0.750294,0.776166,0.717472,0.71427,0.734549,0.753779,0.616935,0.761607,0.69454,0.78252,0.768933,0.682633,0.707773,0.742008,0.751219,0.747685,0.671822,0.699826,0.709572
-16.7262,0.768833,0.798473,0.725378,0.735775,0.751944,0.762944,0.627316,0.779485,0.715465,0.786554,0.780015,0.70487,0.725185,0.763908,0.760939,0.760888,0.677987,0.708852,0.69483
-16.2262,0.784515,0.814537,0.718914,0.745951,0.756262,0.766411,0.628418,0.790828,0.721686,0.782146,0.77667,0.719619,0.730931,0.772134,0.763284,0.765893,0.682361,0.709551,0.669785
-15.7262,0.796543,0.822299,0.701291,0.741094,0.746984,0.761221,0.615994,0.792558,0.709593,0.764048,0.756172,0.720262,0.719142,0.76197,0.754605,0.758521,0.684259,0.703857,0.634852
-15.2262,0.806333,0.820953,0.678054,0.720953,0.725266,0.744044,0.58998,0.781067,0.681127,0.729489,0.719432,0.702791,0.686876,0.733146,0.731226,0.735827,-nan,0.694412,0.592145
-14.7262,-nan,0.809836,0.652505,0.687954,0.691981,0.711857,0.553499,0.754025,0.641619,0.679907,0.670244,0.667867,0.634294,0.688147,0.691197,0.696838,-nan,0.682473,0.544422
-14.2262,-nan,0.789168,0.624403,0.645461,0.648023,0.664495,0.51207,0.710545,0.595791,0.620311,0.613759,0.619061,0.567057,0.632337,0.637864,0.643929,-nan,0.66734,0.497037
-13.7262,-nan,0.759981,0.589123,0.595323,0.593275,0.603782,0.469453,0.652388,0.544776,0.556554,0.552293,0.55927,0.492231,0.569007,0.575575,0.581832,-nan,0.644507,0.454722
-13.2262,-nan,0.720905,0.543896,0.539812,0.531163,0.53627,0.429563,0.585602,0.489768,0.494191,0.488292,0.492648,0.418882,0.502489,0.510632,0.515835,-nan,0.609292,0.422332
-12.7262,-nan,0.67098,0.489971,0.481443,0.466807,0.469583,0.394734,0.516065,0.432524,0.437673,0.424103,0.424611,0.353612,0.437899,0.448467,0.451006,-nan,0.559963,0.399723
-12.2262,-nan,-nan,0.431459,0.42383,0.405679,0.408888,0.364269,0.449575,0.378209,0.390747,0.363718,0.361375,0.299528,0.379127,0.391653,0.391959,-nan,0.498209,0.382726
-11.7262,-nan,-nan,0.375921,0.372184,0.354519,0.357512,0.337747,0.391386,0.332798,0.35495,0.312625,0.309086,0.25816,0.33005,0.343201,0.342677,-nan,0.432777,0.366623
-11.2262,-nan,-nan,0.329365,0.331522,0.317353,0.315855,0.311731,0.345001,0.299414,0.328708,0.275245,0.271616,0.231469,0.292565,0.305942,0.306284,-nan,0.375877,0.347898
-10.7262,-nan,-nan,0.295796,0.305477,0.295217,0.284835,0.285937,0.313298,0.279916,0.309055,0.254325,0.249859,0.222915,0.268349,0.281217,0.284138,-nan,0.339371,0.327648
-10.2262,-nan,-nan,0.277669,0.293815,0.286617,0.266659,0.262764,0.298274,0.276069,0.294597,0.248717,0.24212,0.233857,0.261528,0.268638,0.278605,-nan,0.328177,0.307943
-9.72623,-nan,-nan,0.273976,0.292012,0.287665,0.261476,0.245381,0.299132,0.286209,0.286779,0.254174,0.245939,0.261872,0.272006,0.26702,0.290199,-nan,0.336403,0.289538
-9.22623,-nan,-nan,-nan,0.294155,0.296095,0.266287,0.236534,0.310542,0.309366,0.286671,0.265282,0.258295,0.300984,0.292913,0.274636,0.313687,-nan,0.352774,0.273169
-8.72623,-nan,-nan,-nan,0.295584,0.312644,0.277664,0.233537,0.327623,0.341958,0.295184,0.276654,0.273386,-nan,0.3135,0.2881,0.34122,-nan,-nan,0.260496
-8.22623,-nan,-nan,-nan,0.295154,0.341289,0.292445,0.232936,0.345665,-nan,0.314721,0.286734,0.289177,-nan,-nan,0.3035,-nan,-nan,-nan,0.251992
-7.72623,-nan,-nan,-nan,0.295252,0.384119,0.307852,0.230959,0.359975,-nan,-nan,0.295922,0.305218,-nan,-nan,0.319295,-nan,-nan,-nan,0.247967
-7.22623,-nan,-nan,-nan,0.299968,-nan,0.323662,0.22519,0.371327,-nan,-nan,0.304924,0.320583,-nan,-nan,0.338967,-nan,-nan,-nan,0.246695
-6.72623,-nan,-nan,-nan,0.313011,-nan,0.338325,0.217471,0.37951,-nan,-nan,0.313713,0.338446,-nan,-nan,0.366069,-nan,-nan,-nan,0.243416
-6.22623,-nan,-nan,-nan,0.33334,-nan,0.350677,0.211806,0.386277,-nan,-nan,0.322717,0.35554,-nan,-nan,0.401395,-nan,-nan,-nan,0.237214
-5.72623,-nan,-nan,-nan,0.356366,-nan,0.362367,0.212408,0.395591,-nan,-nan,0.333649,0.368914,-nan,-nan,0.437449,-nan,-nan,-nan,0.228032
-5.22623,-nan,-nan,-nan,0.374962,-nan,0.373134,0.217382,0.40829,-nan,-nan,0.347267,0.377763,-nan,-nan,0.460509,-nan,-nan,-nan,0.221076
-4.72623,-nan,-nan,-nan,0.381097,-nan,0.382036,0.220532,0.419326,-nan,-nan,0.359525,0.381866,-nan,-nan,0.459942,-nan,-nan,-nan,0.221722
-4.22623,-nan,0.288072,-nan,0.3731,-nan,0.386098,0.21901,0.417067,-nan,0.423635,0.363924,0.385025,-nan,-nan,0.43508,-nan,-nan,-nan,0.229699
-3.72623,-nan,0.302721,-nan,0.358591,-nan,0.382983,0.221943,0.395312,-nan,0.428061,0.358252,0.387993,0.387209,-nan,0.399607,-nan,-nan,-nan,0.243165
-3.22623,0.376379,0.328945,0.43311,0.350302,-nan,0.377086,0.243291,0.362016,-nan,0.421651,0.347426,0.386375,0.390204,-nan,0.369263,0.397997,-nan,-nan,0.25766
-2.72623,0.374672,0.343786,0.394454,0.35548,0.433714,0.376112,0.288646,0.335547,0.349247,0.413304,0.341399,0.380206,0.394973,0.400947,0.352454,0.416545,-nan,0.470644,0.272333
-2.22623,0.371162,0.345361,0.350409,0.37263,0.417227,0.382441,0.349377,0.332349,0.323526,0.419625,0.350584,0.379975,0.407696,0.35925,0.348215,0.437925,0.410443,0.448907,0.288205
-1.72623,0.380068,0.346296,0.326919,0.394535,0.4105,0.392609,0.408566,0.355548,0.313126,0.440062,0.378934,0.389847,0.430021,0.346933,0.352268,0.456485,0.411258,0.434981,0.303628
-1.22623,0.402107,0.353677,0.335437,0.414257,0.409599,0.403057,0.452877,0.392794,0.315841,0.463063,0.414785,0.407287,0.453796,0.357591,0.361738,0.469423,0.42302,0.429049,0.314012
-0.726232,0.416035,0.360768,0.361443,0.425974,0.407069,0.41042,0.473924,0.424314,0.317826,0.470507,0.441198,0.427885,0.465198,0.368131,0.373148,0.476001,0.431528,0.421887,0.315338
-0.226232,0.391799,0.351395,0.388163,0.426608,0.393935,0.414251,0.4647,0.434489,0.303441,0.456787,0.450944,0.443391,0.454219,0.365566,0.380866,0.477051,0.427754,0.402594,0.306765
0.273768,0.345032,0.33028,0.399271,0.408322,0.367432,0.405199,0.417492,0.409132,0.273771,0.43292,0.4371,0.435653,0.429116,0.35636,0.373421,0.460019,0.414496,0.378316,0.291067
0.773768,0.314558,0.311177,0.404802,0.375753,0.338127,0.38453,0.349481,0.360539,0.248561,0.411647,0.402833,0.401195,0.405953,0.3504,0.35264,0.421671,0.404593,0.370476,0.274308
1.27377,0.311762,0.296931,0.42348,0.346788,0.322257,0.366535,0.293216,0.31732,0.24262,0.402414,0.359815,0.349024,0.393759,0.351194,0.331115,0.377617,-nan,0.386018,0.260004
1.77377,0.325231,0.282261,-nan,0.328966,-nan,0.357411,0.257672,0.290542,0.253936,0.408651,0.31476,0.295212,0.392326,0.355853,0.316891,0.338149,-nan,-nan,0.244524
2.27377,-nan,0.272603,-nan,0.330344,-nan,0.366025,0.253317,0.288922,-nan,0.428274,0.289417,-nan,0.405485,-nan,0.3189,0.324934,-nan,-nan,0.229734
2.77377,-nan,0.284755,-nan,0.343535,-nan,-nan,-nan,0.301716,-nan,-nan,0.294837,-nan,-nan,-nan,-nan,0.337861,-nan,-nan,0.218438
3.27377,-nan,-nan,-nan,0.354272,-nan,-nan,-nan,0.314949,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.213084
3.77377,-nan,-nan,-nan,0.356287,-nan,-nan,-nan,0.320069,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.214981
4.27377,-nan,-nan,-nan,0.349891,-nan,-nan,-nan,0.315361,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.221587
4.77377,-nan,-nan,-nan,0.342113,-nan,-nan,-nan,0.307127,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.22843
5.27377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.30169,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.233253
5.77377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.302761,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.235936
6.27377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.3093,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.239214
6.77377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.318543,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.246225
7.27377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.332149,-nan,-nan,-nan,0.237508,-nan,-nan,-nan,-nan,-nan,-nan,0.259984
7.77377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.35201,-nan,-nan,-nan,0.261972,-nan,-nan,0.397143,-nan,-nan,-nan,0.280814
8.27377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.382595,-nan,-nan,-nan,0.29548,-nan,-nan,0.386053,-nan,-nan,-nan,0.304733
8.77377,-nan,-nan,-nan,0.463417,-nan,-nan,0.370934,0.423733,0.58062,-nan,-nan,0.340639,0.375874,-nan,0.398653,0.433137,-nan,-nan,0.327259
9.27377,-nan,-nan,-nan,0.500981,0.493983,0.455853,0.44727,0.472476,0.580086,-nan,0.454657,0.401201,0.387978,0.547294,0.427853,0.440592,-nan,-nan,0.347337
9.77377,-nan,0.696067,0.632249,0.539739,0.501974,0.521863,0.532315,0.52563,0.593318,-nan,0.479106,0.475402,0.411575,0.553169,0.467384,0.466053,-nan,-nan,0.366433
10.2738,-nan,0.746418,0.631615,0.583256,0.521221,0.594457,0.599589,0.581964,0.611313,-nan,0.500986,0.557571,0.44561,0.560674,0.515573,0.508547,-nan,-nan,0.386209
10.7738,-nan,0.790527,0.631531,0.626806,0.557844,0.663899,0.621334,0.639645,0.633403,0.653845,0.517732,0.635336,0.487335,0.575766,0.570031,0.564616,-nan,-nan,0.40642
11.2738,-nan,0.821868,0.638209,0.666463,0.609256,0.72444,0.599752,0.693822,0.660295,0.654356,0.535467,0.696103,0.534022,0.600131,0.628133,0.626761,-nan,-nan,0.42819
11.7738,0.882284,0.835451,0.655042,0.700761,0.664237,0.771131,0.567545,0.739032,0.690004,0.681186,0.563044,0.737881,0.583058,0.631405,0.683939,0.685482,-nan,-nan,0.455022
