ArcLength,DeltaRD
-20.3931,5.870692397660817E-5
-19.8931,4.177073976608173E-5
-19.3931,1.2107336257309999E-5
-18.8931,-1.811256432748549E-5
-18.3931,-4.0169073099415465E-5
-17.8931,-5.333501169590656E-5
-17.3931,-6.299115204678389E-5
-16.8931,-7.020504385964914E-5
-16.3931,-7.332323099415233E-5
-15.8931,-7.04850818713449E-5
-15.3931,-5.966159941520478E-5
-14.8931,-5.363678654970766E-5
-14.3931,-5.443973684210533E-5
-13.8931,-6.116119883040928E-5
-13.3931,-7.263249122807026E-5
-12.8931,-8.199146198830417E-5
-12.3931,-8.677571637426891E-5
-11.8931,-8.629565789473675E-5
-11.3931,-8.152283040935673E-5
-10.8931,-7.427156140350874E-5
-10.3931,-6.590682163742673E-5
-9.89307,-5.713186842105271E-5
-9.39307,-4.810168128654968E-5
-8.89307,-3.8215792397660805E-5
-8.39307,-2.7480719298245723E-5
-7.89307,-1.6718804093567106E-5
-7.39307,-7.016786549707515E-6
-6.89307,1.0332807017544854E-6
-6.39307,7.660511695906503E-6
-5.89307,1.2810722222222275E-5
-5.39307,1.3214172514619885E-5
-4.89307,4.124906432748619E-6
-4.39307,-1.7469733918128736E-5
-3.89307,-4.8357207602339356E-5
-3.39307,-8.075180994152064E-5
-2.89307,-1.0680756725146173E-4
-2.39307,-1.2159604970760237E-4
-1.89307,-1.2314463157894761E-4
-1.39307,-1.1200300000000006E-4
-0.893068,-9.310243567251452E-5
-0.393068,-6.894741520467823E-5
0.106932,-4.577876608187123E-5
0.606932,-2.9133333333333355E-5
1.10693,-2.012212573099389E-5
1.60693,-1.5013567251461976E-5
2.10693,-1.211040643274864E-5
2.60693,-9.665932748537977E-6
3.10693,-6.316222222222095E-6
3.60693,-2.0144912280701003E-6
4.10693,2.7319736842102565E-6
4.60693,7.684067251461984E-6
5.10693,1.3009134502924014E-5
5.60693,1.8837295321637543E-5
6.10693,2.469837426900606E-5
6.60693,2.9233342105263317E-5
7.10693,3.075339766081878E-5
7.60693,2.9025660818713457E-5
8.10693,2.5078666666666634E-5
8.60693,2.015233333333311E-5
9.10693,1.3741573099415312E-5
9.60693,5.024578947368627E-6
10.1069,-4.1222339181284234E-6
10.6069,-9.066081871344947E-6
11.1069,-6.917122807017541E-6
11.6069,3.1966081871347835E-7
12.1069,7.496099415204649E-6
12.6069,1.1143470760233989E-5
13.1069,1.3193576023391956E-5
13.6069,1.727804678362593E-5
14.1069,2.454935964912267E-5
14.6069,3.299778070175443E-5
15.1069,3.995007017543867E-5
15.6069,4.455783040935638E-5
16.1069,4.6861649122806976E-5
16.6069,4.8331342105263153E-5
