ArcLength,DeltaRD
-30.7621,-5.062732456140317E-5
-30.2621,-5.563707309941507E-5
-29.7621,-6.110940935672511E-5
-29.2621,-6.678393567251478E-5
-28.7621,-6.8208476608187E-5
-28.2621,-6.651502923976605E-5
-27.7621,-6.553050292397672E-5
-27.2621,-6.394710233918125E-5
-26.7621,-6.222417543859642E-5
-26.2621,-5.9792532163742895E-5
-25.7621,-5.668168128654947E-5
-25.2621,-5.290114327485373E-5
-24.7621,-4.8206239766081954E-5
-24.2621,-4.217729239766046E-5
-23.7621,-3.578634795321637E-5
-23.2621,-3.153256140350845E-5
-22.7621,-3.2044646198830075E-5
-22.2621,-3.75781374269004E-5
-21.7621,-4.558199707602341E-5
-21.2621,-5.291149415204664E-5
-20.7621,-5.6790461988304034E-5
-20.2621,-5.6552283625731E-5
-19.7621,-5.244622514619893E-5
-19.2621,-4.5113836257310036E-5
-18.7621,-3.5957280701754356E-5
-18.2621,-2.6562926900584925E-5
-17.7621,-1.715981578947367E-5
-17.2621,-6.8994619883041555E-6
-16.7621,5.5152748538011675E-6
-16.2621,1.9600383040935764E-5
-15.7621,3.254836549707594E-5
-15.2621,3.938019883040938E-5
-14.7621,3.569245906432771E-5
-14.2621,2.1342555555555376E-5
-13.7621,1.1911695906453423E-7
-13.2621,-2.224007017543857E-5
-12.7621,-4.129343859649102E-5
-12.2621,-5.4892394736842025E-5
-11.7621,-6.20901461988306E-5
-11.2621,-6.304223391812865E-5
-10.7621,-5.8823833333333493E-5
-10.2621,-5.155465204678358E-5
-9.76212,-4.321036842105274E-5
-9.26212,-3.501651754385962E-5
-8.76212,-2.772910818713459E-5
-8.26212,-2.236627777777773E-5
-7.76212,-2.0450707602339118E-5
-7.26212,-2.3231777777777698E-5
-6.76212,-3.0243543859649104E-5
-6.26212,-3.8931611111111175E-5
-5.76212,-4.54348274853802E-5
-5.26212,-4.636038888888882E-5
-4.76212,-4.074682456140335E-5
-4.26212,-3.0047754385964997E-5
-3.76212,-1.7276891812865514E-5
-3.26212,-5.9488947368420485E-6
-2.76212,1.3462631578947237E-6
-2.26212,3.2331345029239906E-6
-1.76212,-6.147690058480593E-7
-1.26212,-9.17987134502928E-6
-0.762117,-1.91045263157896E-5
-0.262117,-3.024905263157904E-5
0.237883,-3.649009941520461E-5
0.737883,-3.5095119883041064E-5
1.23788,-3.0506345029239794E-5
1.73788,-2.6434637426900472E-5
2.23788,-2.5512771929824636E-5
2.73788,-2.719666959064308E-5
3.23788,-3.0100070175438512E-5
3.73788,-3.7931198830409494E-5
4.23788,-5.9737406432748595E-5
4.73788,-1.0417434795321622E-4
5.23788,-1.7112135964912276E-4
5.73788,-2.4867651169590643E-4
6.23788,-3.179614619883039E-4
6.73788,-3.686244473684212E-4
7.23788,-4.015158684210527E-4
7.73788,-4.245066725146198E-4
8.23788,-4.4103208771929835E-4
8.73788,-4.4404614912280733E-4
9.23788,-4.250708128654971E-4
9.73788,-3.8001825146198826E-4
10.2379,-3.155317339181287E-4
10.7379,-2.4255511988304076E-4
11.2379,-1.7037310526315792E-4
11.7379,-1.0765785087719318E-4
12.2379,-6.0093494152046534E-5
12.7379,-2.9464111111111293E-5
13.2379,-1.3853576023391723E-5
13.7379,-7.786654970760214E-6
14.2379,-6.0375847953216205E-6
14.7379,-6.499897660818812E-6
15.2379,-9.743728070175537E-6
15.7379,-1.5983625730994376E-5
16.2379,-2.5450032163742693E-5
16.7379,-3.7025564327485124E-5
17.2379,-4.850725730994152E-5
17.7379,-5.6647263157894945E-5
18.2379,-5.800888304093564E-5
18.7379,-5.220293567251473E-5
19.2379,-4.155654385964926E-5
19.7379,-2.8638511695906234E-5
20.2379,-1.4380684210526379E-5
20.7379,8.965204678363769E-8
21.2379,1.1295102339181325E-5
21.7379,1.4514570175438632E-5
22.2379,8.075874269006006E-6
22.7379,-4.144128654970771E-6
23.2379,-1.7098318713450276E-5
23.7379,-2.7448771929824544E-5
24.2379,-3.4321435672514584E-5
24.7379,-3.9525862573099534E-5
25.2379,-4.421806140350907E-5
25.7379,-4.767380409356737E-5
26.2379,-5.122258684210526E-5
26.7379,-5.383131520467839E-5
27.2379,-5.5834027192982506E-5
27.7379,-6.148246637426881E-5
28.2379,-7.103541461988324E-5
28.7379,-8.713840409356715E-5
29.2379,-1.0510442673099404E-4
