ArcLength,DeltaRD
-30.2452,6.292724853801141E-5
-29.7452,3.5796701754385986E-5
-29.2452,2.8942950292397624E-5
-28.7452,2.9086114035087904E-5
-28.2452,2.224415497076033E-5
-27.7452,1.325373976608158E-5
-27.2452,5.876929824559507E-7
-26.7452,-1.0507195906432772E-5
-26.2452,-1.4544119883040901E-5
-25.7452,-1.6215143274853658E-5
-25.2452,-1.9621909356725277E-5
-24.7452,-2.8238388888888848E-5
-24.2452,-3.907181286549714E-5
-23.7452,-4.818434210526333E-5
-23.2452,-5.3692552631578994E-5
-22.7452,-5.6630859649122616E-5
-22.2452,-5.8171789473684325E-5
-21.7452,-5.955971929824547E-5
-21.2452,-6.129075146198821E-5
-20.7452,-6.265869298245608E-5
-20.2452,-6.237132163742685E-5
-19.7452,-5.9467286549707524E-5
-19.2452,-5.4031058479532264E-5
-18.7452,-4.7093076023391905E-5
-18.2452,-3.9282046783625714E-5
-17.7452,-3.0195114035087747E-5
-17.2452,-1.9434652046783623E-5
-16.7452,-7.725073099415123E-6
-16.2452,2.692263157894775E-6
-15.7452,8.652845029239777E-6
-15.2452,8.606614035087674E-6
-14.7452,3.5907076023391745E-6
-14.2452,-3.3518771929824925E-6
-13.7452,-8.747374269006008E-6
-13.2452,-1.008991520467839E-5
-12.7452,-6.7876461988303E-6
-12.2452,7.068128654965419E-8
-11.7452,7.821578947368377E-6
-11.2452,1.102273684210509E-5
-10.7452,5.8879999999999E-6
-10.2452,-3.633713450292399E-6
-9.74516,-1.255091228070178E-5
-9.24516,-1.594222514619885E-5
-8.74516,-1.3643283625730843E-5
-8.24516,-1.0353318713450272E-5
-7.74516,-7.564081871344987E-6
-7.24516,-5.006701754385991E-6
-6.74516,-2.216459064327493E-6
-6.24516,8.04888888888901E-7
-5.74516,3.2756432748538605E-6
-5.24516,4.091786549707702E-6
-4.74516,2.818698830409311E-6
-4.24516,5.89692982456199E-7
-3.74516,-6.208304093566794E-7
-3.24516,4.2206432748542657E-7
-2.74516,3.2808830409357653E-6
-2.24516,6.345105263157831E-6
-1.74516,7.9898713450293E-6
-1.24516,8.010532163742678E-6
-0.745162,7.226064327485275E-6
-0.245162,7.835356725146257E-6
0.254838,1.0301619883040997E-5
0.754838,1.2964374269005727E-5
1.25484,1.3593403508772026E-5
1.75484,1.0667131578947348E-5
2.25484,5.171865497075913E-6
2.75484,-5.071403508773642E-7
3.25484,-4.5879444444446495E-6
3.75484,-7.965719298245718E-6
4.25484,-1.3583611111111105E-5
4.75484,-2.458707894736835E-5
5.25484,-4.134750292397651E-5
5.75484,-6.072994736842105E-5
6.25484,-7.93096929824562E-5
6.75484,-9.309870760233947E-5
7.25484,-9.991800584795325E-5
7.75484,-9.828161111111113E-5
8.25484,-8.771513450292403E-5
8.75484,-6.958060526315792E-5
9.25484,-4.656109356725136E-5
9.75484,-2.2731225146199003E-5
10.2548,-1.9104649122805894E-6
10.7548,1.2036233918128565E-5
11.2548,1.723076023391816E-5
11.7548,1.5943833333333253E-5
12.2548,1.214398538011707E-5
12.7548,9.295690058479418E-6
13.2548,7.252596491227957E-6
13.7548,3.6147485380115052E-6
14.2548,-3.1853771929826356E-6
14.7548,-1.2655833333333091E-5
15.2548,-2.2803684210526403E-5
15.7548,-3.205915497076026E-5
16.2548,-3.9772055555555475E-5
16.7548,-4.506187134502933E-5
17.2548,-4.653542982456158E-5
17.7548,-4.271330994152058E-5
18.2548,-3.4274175438596746E-5
18.7548,-2.3948038011695986E-5
19.2548,-1.3327871345029376E-5
19.7548,-2.3511608187134266E-6
20.2548,8.660593567251301E-6
20.7548,1.6117953216374494E-5
21.2548,1.3850675438596802E-5
21.7548,-1.8051608187135033E-6
22.2548,-2.7857646198830178E-5
22.7548,-5.700256140350865E-5
23.2548,-8.349063157894743E-5
23.7548,-1.0482106432748545E-4
24.2548,-1.1949052046783624E-4
24.7548,-1.2864031578947374E-4
25.2548,-1.330198128654971E-4
25.7548,-1.3223269005847946E-4
26.2548,-1.2720442865497047E-4
26.7548,-1.1529039327485397E-4
27.2548,-9.47395894736841E-5
27.7548,-7.087343625730973E-5
28.2548,-3.822619502923943E-5
