ArcLength, DeltaFA
-26.1154,0.043213552631579
-25.6154,0.04664988815789478
-25.1154,0.049031449342105224
-24.6154,0.051534798684210514
-24.1154,0.05355317499999997
-23.6154,0.05561413486842104
-23.1154,-0.010814228947368415
-22.6154,-0.05070126315789472
-22.1154,-0.06999720394736847
-21.6154,-0.08039701315789474
-21.1154,-0.08530523026315784
-20.6154,-0.08425094736842109
-20.1154,-0.07955096710526316
-19.6154,-0.07289765131578946
-19.1154,-0.06459886184210523
-18.6154,-0.05435738157894732
-18.1154,-0.040343453947368435
-17.6154,-0.023779072368421
-17.1154,-0.005833335526315847
-16.6154,0.012122032894736762
-16.1154,0.0290856052631579
-15.6154,0.04446409210526314
-15.1154,0.056714624999999935
-14.6154,0.06506117763157887
-14.1154,0.0687192565789474
-13.6154,0.0679974539473685
-13.1154,0.06447213157894738
-12.6154,0.06055698026315792
-12.1154,0.05790298684210521
-11.6154,0.05869632894736854
-11.1154,0.06390710526315785
-10.6154,0.07269064473684206
-10.1154,0.0827845394736843
-9.61538,0.0918955789473685
-9.11538,0.09829946052631572
-8.61538,0.10048775657894732
-8.11538,0.09941093421052638
-7.61538,0.09612662499999997
-7.11538,0.0923097368421052
-6.61538,0.09020755263157892
-6.11538,0.09033301315789471
-5.61538,0.09094091447368419
-5.11538,0.08944285526315782
-4.61538,0.0841766315789475
-4.11538,0.07537343421052622
-3.61538,0.06551513157894728
-3.11538,0.059573355263158045
-2.61538,0.062442355263157834
-2.11538,0.07579763157894737
-1.61538,0.09538738815789483
-1.11538,0.11427299999999996
-0.615376,0.1263460921052631
-0.115376,0.1321212631578948
0.384624,0.13452940789473666
0.884624,0.13730764473684226
1.38462,0.14053137500000001
1.88462,0.14226840789473683
2.38462,0.14051487499999987
2.88462,0.13491978947368433
3.38462,0.12730990789473684
3.88462,0.11866681578947369
4.38462,0.10928675657894732
4.88462,0.09873360526315816
5.38462,0.08776880263157893
5.88462,0.0784722105263157
6.38462,0.07275301973684206
6.88462,0.07089481578947371
7.38462,0.07180707236842115
7.88462,0.07365789473684203
8.38462,0.07489144078947368
8.88462,0.07559866447368413
9.38462,0.0768002763157894
9.88462,0.08065186184210532
10.3846,0.08900352631578956
10.8846,0.10273476973684209
11.3846,0.12091560526315792
11.8846,0.14100752631578942
12.3846,0.16015051315789483
12.8846,0.17639468421052634
13.3846,0.18905007894736833
13.8846,0.19803152631578952
14.3846,0.2024385460526316
14.8846,0.20170626315789475
15.3846,0.19594940789473686
15.8846,0.18482604605263173
16.3846,0.16938042105263154
16.8846,0.1514042368421054
17.3846,0.1316677960526315
17.8846,0.11405959868421056
18.3846,0.10259695394736845
18.8846,0.0932769671052632
19.3846,0.08594524999999997
