ArcLength,DeltaRD
-14.9789,-0.0010043262162456141
-14.4789,-9.748484083333335E-4
-13.9789,-9.331104300745613E-4
-13.4789,-8.781637776754386E-4
-12.9789,-8.10029385131579E-4
-12.4789,-7.540534934210527E-4
-11.9789,-7.132821868421054E-4
-11.4789,-6.429456214912281E-4
-10.9789,-5.054281359649121E-4
-10.4789,-3.802200175438596E-4
-9.97891,-2.9526252631578937E-4
-9.47891,-2.5735243859649135E-4
-8.97891,-2.5915591666666646E-4
-8.47891,-2.6044650438596486E-4
-7.97891,-2.4419304385964896E-4
-7.47891,-2.1141701315789457E-4
-6.97891,-1.7599443421052632E-4
-6.47891,-1.581114780701754E-4
-5.97891,-1.6691105701754363E-4
-5.47891,-1.9766285087719296E-4
-4.97891,-2.3470049122807039E-4
-4.47891,-2.610410350877193E-4
-3.97891,-2.660640701754387E-4
-3.47891,-2.468321184210527E-4
-2.97891,-2.0961027192982463E-4
-2.47891,-1.6754314473684217E-4
-1.97891,-1.3337639912280695E-4
-1.47891,-1.1434225877192985E-4
-0.978906,-1.0865866666666678E-4
-0.478906,-1.1016689912280722E-4
0.021094,-1.1354726754385944E-4
0.521094,-1.1333771491228066E-4
1.02109,-1.070126710526314E-4
1.52109,-9.343572368421054E-5
2.02109,-7.423691228070181E-5
2.52109,-5.4544267543859366E-5
3.02109,-3.690496052631575E-5
3.52109,-2.1475434210526225E-5
4.02109,-8.613219298245667E-6
4.52109,-3.8234649122812197E-7
5.02109,-6.452236842105497E-7
5.52109,-1.0200342105262986E-5
6.02109,-2.520972368421075E-5
6.52109,-4.123482017543854E-5
7.02109,-5.508996929824554E-5
7.52109,-6.657871491228071E-5
8.02109,-7.859297807017557E-5
8.52109,-9.610841666666669E-5
9.02109,-1.2545368859649122E-4
9.52109,-1.704387631578946E-4
10.0211,-2.2368844736842094E-4
10.5211,-2.6782440789473714E-4
11.0211,-2.9548470614035067E-4
11.5211,-3.0786721491228076E-4
12.0211,-3.029404473684211E-4
