ArcLength,DeltaRD
-28.7101,9.619984649122785E-5
-28.2101,8.3963605263158E-5
-27.7101,7.075574122807017E-5
-27.2101,5.304930263157887E-5
-26.7101,3.347958333333324E-5
-26.2101,1.625481140350878E-5
-25.7101,1.243912280701775E-6
-25.2101,-1.1689714912280799E-5
-24.7101,-2.2133907894736956E-5
-24.2101,-3.0620741228070325E-5
-23.7101,-3.940129385964918E-5
-23.2101,-5.1815864035087704E-5
-22.7101,-7.055819298245637E-5
-22.2101,-9.593181578947368E-5
-21.7101,-1.2591233333333343E-4
-21.2101,-1.560400263157897E-4
-20.7101,-1.792397807017543E-4
-20.2101,-1.8737677631578927E-4
-19.7101,-1.7746467105263166E-4
-19.2101,-1.541014122807018E-4
-18.7101,-1.2289628947368412E-4
-18.2101,-9.133227192982454E-5
-17.7101,-6.243877192982437E-5
-17.2101,-3.6924469298245366E-5
-16.7101,-1.564584649122792E-5
-16.2101,5.550964912281586E-7
-15.7101,1.3187885964912119E-5
-15.2101,2.3788605263158017E-5
-14.7101,3.387059649122802E-5
-14.2101,4.369316228070171E-5
-13.7101,5.26689385964914E-5
-13.2101,6.086380263157858E-5
-12.7101,6.984692105263166E-5
-12.2101,8.187266666666651E-5
-11.7101,9.86163640350876E-5
-11.2101,1.1808976754385946E-4
-10.7101,1.3693954824561447E-4
-10.2101,1.5270628070175422E-4
-9.71011,1.626404824561407E-4
-9.21011,1.6987820175438603E-4
-8.71011,1.75419315789474E-4
-8.21011,1.7836477192982418E-4
-7.71011,1.765761315789473E-4
-7.21011,1.6809290350877225E-4
-6.71011,1.5444493859649144E-4
-6.21011,1.3986032456140348E-4
-5.71011,1.2652199122807E-4
-5.21011,1.1314488157894735E-4
-4.71011,9.744826315789454E-5
-4.21011,7.730126315789445E-5
-3.71011,5.095586403508815E-5
-3.21011,1.7991789473684097E-5
-2.71011,-2.4054921052631215E-5
-2.21011,-7.709684210526293E-5
-1.71011,-1.3979570175438535E-4
-1.21011,-2.0800785087719256E-4
-0.71011,-2.6839039473684247E-4
-0.21011,-2.9810938596491255E-4
0.28989,-2.8515293859649143E-4
0.78989,-2.307710964912276E-4
1.28989,-1.5317985087719295E-4
1.78989,-7.767635087719258E-5
2.28989,-1.813184649122803E-5
2.78989,2.509650438596491E-5
3.28989,5.7080552631579105E-5
3.78989,8.253814912280704E-5
4.28989,1.035683947368418E-4
4.78989,1.2124427631578943E-4
5.28989,1.3658660526315834E-4
5.78989,1.5389011403508764E-4
6.28989,1.802097280701753E-4
6.78989,2.167364473684211E-4
7.28989,2.588914035087722E-4
7.78989,2.9674293859649156E-4
8.28989,3.2214377192982496E-4
8.78989,3.331537280701754E-4
9.28989,3.3291517543859684E-4
9.78989,3.2393628070175474E-4
10.2899,3.076616228070172E-4
10.7899,2.8665835964912316E-4
11.2899,2.6158256140350854E-4
11.7899,2.3285589473684204E-4
12.2899,1.9932357456140318E-4
12.7899,1.6330760526315786E-4
13.2899,1.2831160964912316E-4
13.7899,9.6240289473684E-5
14.2899,6.95912149122805E-5
14.7899,4.823732017543881E-5
15.2899,3.192020175438626E-5
15.7899,1.9230741228069663E-5
16.2899,7.806798245613882E-6
16.7899,-4.8170350877192476E-6
17.2899,-2.0205460526315786E-5
17.7899,-3.781497807017536E-5
18.2899,-5.484879385964916E-5
18.7899,-6.594532456140356E-5
19.2899,-6.46377105263155E-5
19.7899,-4.893171052631573E-5
20.2899,-2.165302192982455E-5
20.7899,1.0225438596491473E-5
21.2899,3.886517543859639E-5
21.7899,6.1013451754385914E-5
22.2899,7.675049122807026E-5
22.7899,8.72837675438597E-5
23.2899,9.424538157894766E-5
23.7899,9.961534649122791E-5
24.2899,1.0496537280701762E-4
24.7899,1.1133303070175432E-4
25.2899,1.1873403508771941E-4
25.7899,1.2605032456140363E-4
26.2899,1.329847982456142E-4
26.7899,1.4120816666666678E-4
27.2899,1.4956663596491252E-4
27.7899,1.5670899999999988E-4
28.2899,1.6399607894736874E-4
28.7899,1.665886315789474E-4
