ArcLength,DeltaRD
-19.0012,1.378567083333334E-4
-18.5012,1.2438800000000002E-4
-18.0012,1.1155420833333326E-4
-17.5012,1.0344533333333334E-4
-17.0012,1.239128750000003E-4
-16.5012,1.4744879166666669E-4
-16.0012,1.4705795833333296E-4
-15.5012,1.21273375E-4
-15.0012,7.346091666666674E-5
-14.5012,1.160049999999991E-5
-14.0012,-4.440175000000005E-5
-13.5012,-7.679383333333324E-5
-13.0012,-8.583795833333322E-5
-12.5012,-8.574837499999999E-5
-12.0012,-8.636733333333333E-5
-11.5012,-9.006158333333336E-5
-11.0012,-9.737200000000019E-5
-10.5012,-1.073292916666667E-4
-10.0012,-1.1912991666666666E-4
-9.50119,-1.3122720833333337E-4
-9.00119,-1.4036133333333346E-4
-8.50119,-1.4341204166666674E-4
-8.00119,-1.3854420833333333E-4
-7.50119,-1.2732370833333333E-4
-7.00119,-1.1483987499999991E-4
-6.50119,-1.0567004166666663E-4
-6.00119,-1.0292270833333326E-4
-5.50119,-1.0853241666666661E-4
-5.00119,-1.1929795833333335E-4
-4.50119,-1.289624166666666E-4
-4.00119,-1.3334654166666671E-4
-3.50119,-1.3815354166666672E-4
-3.00119,-1.5487608333333337E-4
-2.50119,-1.8122208333333327E-4
-2.00119,-1.955467083333333E-4
-1.50119,-1.675806666666665E-4
-1.00119,-9.563179166666657E-5
-0.501185,-4.776708333333567E-6
-0.00118541,6.475270833333345E-5
0.498815,8.01462500000001E-5
0.998815,5.081120833333333E-5
1.49881,5.985874999999991E-6
1.99881,-3.193320833333327E-5
2.49881,-5.3559833333333335E-5
2.99881,-6.592795833333339E-5
3.49881,-7.937541666666679E-5
3.99881,-9.698112500000004E-5
4.49881,-1.0892745833333329E-4
4.99881,-1.065805416666667E-4
5.49881,-8.925175000000008E-5
5.99881,-6.467824999999996E-5
6.49881,-4.296641666666663E-5
6.99881,-2.7463541666666413E-5
7.49881,-1.9569166666666567E-5
7.99881,-1.9540833333333402E-5
8.49881,-2.6064208333333345E-5
8.99881,-3.556604166666676E-5
9.49881,-4.296479166666662E-5
9.99881,-4.508095833333323E-5
10.4988,-4.2251958333333465E-5
10.9988,-3.767566666666657E-5
11.4988,-3.402729166666679E-5
11.9988,-3.350545833333317E-5
12.4988,-3.8613124999999776E-5
12.9988,-5.1226999999999935E-5
13.4988,-7.014620833333321E-5
13.9988,-8.760345833333321E-5
14.4988,-9.639129166666676E-5
14.9988,-9.715270833333337E-5
15.4988,-9.275666666666669E-5
15.9988,-8.659066666666685E-5
16.4988,-8.287112500000003E-5
16.9988,-7.718854166666666E-5
17.4988,-7.312570833333334E-5
17.9988,-6.694245833333337E-5
