ArcLength,DeltaRD
-13.5243,7.740500000000066E-6
-13.0243,2.9307166666666588E-5
-12.5243,5.218929166666663E-5
-12.0243,7.815829166666667E-5
-11.5243,1.0233266666666643E-4
-11.0243,1.1168758333333353E-4
-10.5243,1.0861137500000012E-4
-10.0243,9.949116666666685E-5
-9.52426,8.776833333333327E-5
-9.02426,7.771850000000012E-5
-8.52426,7.090925000000005E-5
-8.02426,6.711933333333297E-5
-7.52426,6.530645833333331E-5
-7.02426,6.209745833333331E-5
-6.52426,5.2708666666666476E-5
-6.02426,3.488199999999997E-5
-5.52426,8.869708333333285E-6
-5.02426,-2.184766666666672E-5
-4.52426,-5.2526749999999935E-5
-4.02426,-7.784070833333331E-5
-3.52426,-9.523312499999995E-5
-3.02426,-1.0581100000000003E-4
-2.52426,-1.1101495833333325E-4
-2.02426,-1.1253875000000017E-4
-1.52426,-1.1211208333333333E-4
-1.02426,-1.1130720833333349E-4
-0.524263,-1.1095983333333375E-4
-0.0242627,-1.1173112499999994E-4
0.475737,-1.1142787500000007E-4
0.975737,-1.0819779166666677E-4
1.47574,-1.0206070833333335E-4
1.97574,-9.399137499999978E-5
2.47574,-8.704824999999992E-5
2.97574,-8.257475000000012E-5
3.47574,-7.986637500000007E-5
3.97574,-7.721249999999996E-5
4.47574,-7.359258333333328E-5
4.97574,-6.977700000000014E-5
5.47574,-6.677116666666666E-5
5.97574,-6.526391666666659E-5
6.47574,-6.479616666666668E-5
6.97574,-6.416620833333349E-5
7.47574,-6.287170833333333E-5
7.97574,-6.0049958333333216E-5
8.47574,-5.5206083333333316E-5
8.97574,-4.780349999999997E-5
9.47574,-3.7523624999999915E-5
9.97574,-2.4638500000000066E-5
10.4757,-6.952666666666489E-6
10.9757,1.565729166666649E-5
11.4757,4.2181375000000204E-5
11.9757,6.746445833333335E-5
12.4757,8.529829166666666E-5
