ArcLength,DeltaRD
-13.335,-6.0614999999999974E-5
-12.835,-6.680754166666681E-5
-12.335,-7.204829166666674E-5
-11.835,-7.500883333333333E-5
-11.335,-7.352487500000002E-5
-10.835,-6.931566666666677E-5
-10.335,-6.623541666666666E-5
-9.83502,-6.5885625E-5
-9.33502,-6.727004166666667E-5
-8.83502,-7.022058333333331E-5
-8.33502,-7.291108333333323E-5
-7.83502,-7.294608333333335E-5
-7.33502,-6.898124999999995E-5
-6.83502,-6.0150083333333315E-5
-6.33502,-4.600083333333358E-5
-5.83502,-2.5499208333333557E-5
-5.33502,1.1465000000001084E-6
-4.83502,3.165337499999989E-5
-4.33502,6.164729166666658E-5
-3.83502,8.662570833333329E-5
-3.33502,1.0139237500000008E-4
-2.83502,1.0170366666666672E-4
-2.33502,8.535545833333327E-5
-1.83502,5.3953666666666455E-5
-1.33502,1.3768124999999983E-5
-0.835016,-2.4939291666666594E-5
-0.335016,-6.548650000000008E-5
0.164984,-1.0855570833333327E-4
0.664984,-1.561369166666667E-4
1.16498,-2.0272829166666662E-4
1.66498,-2.466752499999999E-4
2.16498,-2.727831249999999E-4
2.66498,-2.6985241666666667E-4
3.16498,-2.332875416666667E-4
3.66498,-1.682603333333333E-4
4.16498,-9.039595833333332E-5
4.66498,-1.8912250000000137E-5
5.16498,2.8343249999999878E-5
5.66498,4.567095833333341E-5
6.16498,3.953866666666663E-5
6.66498,2.292441666666657E-5
7.16498,6.239541666666604E-6
7.66498,-5.878416666666732E-6
8.16498,-1.2866791666666733E-5
8.66498,-1.6259874999999886E-5
9.16498,-1.6487291666666655E-5
9.66498,-1.4466916666666814E-5
10.165,-1.0640958333333391E-5
10.665,-2.251708333333275E-6
11.165,6.404291666666623E-6
11.665,1.0738125000000088E-5
